song,artist,start_date,end_date,rank,ranking_list
Mrs. Robinson,Simon & Garfunkel,1968-06-15,1968-06-21,1,Billboard Hot 100
This Guy's In Love With You,Herb Alpert,1968-06-15,1968-06-21,2,Billboard Hot 100
Mony Mony,Tommy James And The Shondells,1968-06-15,1968-06-21,3,Billboard Hot 100
Yummy Yummy Yummy,Ohio Express,1968-06-15,1968-06-21,4,Billboard Hot 100
MacArthur Park,Richard Harris,1968-06-15,1968-06-21,5,Billboard Hot 100
Tighten Up,Archie Bell & The Drells,1968-06-15,1968-06-21,6,Billboard Hot 100
Think,Aretha Franklin,1968-06-15,1968-06-21,7,Billboard Hot 100
A Beautiful Morning,The Rascals,1968-06-15,1968-06-21,8,Billboard Hot 100
"The Good, The Bad And The Ugly","Hugo Montenegro, His Orchestra And Chorus",1968-06-15,1968-06-21,9,Billboard Hot 100
The Look Of Love,Sergio Mendes & Brasil '66,1968-06-15,1968-06-21,10,Billboard Hot 100
Ain't Nothing Like The Real Thing,Marvin Gaye & Tammi Terrell,1968-06-15,1968-06-21,11,Billboard Hot 100
Honey,Bobby Goldsboro,1968-06-15,1968-06-21,12,Billboard Hot 100
I Could Never Love Another (After Loving You),The Temptations,1968-06-15,1968-06-21,13,Billboard Hot 100
Angel Of The Morning,Merrilee Rush & The Turnabouts,1968-06-15,1968-06-21,14,Billboard Hot 100
The Horse,Cliff Nobles & Co.,1968-06-15,1968-06-21,15,Billboard Hot 100
Delilah,Tom Jones,1968-06-15,1968-06-21,16,Billboard Hot 100
Licking Stick - Licking Stick (Part 1),James Brown And The Famous Flames,1968-06-15,1968-06-21,17,Billboard Hot 100
I Love You,People,1968-06-15,1968-06-21,18,Billboard Hot 100
Here Comes The Judge,Shorty Long,1968-06-15,1968-06-21,19,Billboard Hot 100
If I Were A Carpenter,Four Tops,1968-06-15,1968-06-21,20,Billboard Hot 100
Do You Know The Way To San José,Dionne Warwick,1968-06-15,1968-06-21,21,Billboard Hot 100
Reach Out Of The Darkness,Friend And Lover,1968-06-15,1968-06-21,22,Billboard Hot 100
Master Jack,Four Jacks And A Jill,1968-06-15,1968-06-21,23,Billboard Hot 100
Like To Get To Know You,Spanky And Our Gang,1968-06-15,1968-06-21,24,Billboard Hot 100
(You Keep Me) Hangin' On,Joe Simon,1968-06-15,1968-06-21,25,Billboard Hot 100
A Man Without Love (Quando M'innamoro),Engelbert Humperdinck,1968-06-15,1968-06-21,26,Billboard Hot 100
How'd We Ever Get This Way,Andy Kim,1968-06-15,1968-06-21,27,Billboard Hot 100
Shoo-Be-Doo-Be-Doo-Da-Day,Stevie Wonder,1968-06-15,1968-06-21,28,Billboard Hot 100
Cowboys To Girls,The Intruders,1968-06-15,1968-06-21,29,Billboard Hot 100
