song,artist,start_date,end_date,rank,ranking_list
Because I Love You (The Postman Song),Stevie B,1990-12-29,1991-01-04,1,Billboard Hot 100
Justify My Love,Madonna,1990-12-29,1991-01-04,2,Billboard Hot 100
From A Distance,Bette Midler,1990-12-29,1991-01-04,3,Billboard Hot 100
Impulsive,Wilson Phillips,1990-12-29,1991-01-04,4,Billboard Hot 100
Tom's Diner,DNA Featuring Suzanne Vega,1990-12-29,1991-01-04,5,Billboard Hot 100
High Enough,Damn Yankees,1990-12-29,1991-01-04,6,Billboard Hot 100
I'm Your Baby Tonight,Whitney Houston,1990-12-29,1991-01-04,7,Billboard Hot 100
Freedom,George Michael,1990-12-29,1991-01-04,8,Billboard Hot 100
The Way You Do The Things You Do,UB40,1990-12-29,1991-01-04,9,Billboard Hot 100
Sensitivity,Ralph Tresvant,1990-12-29,1991-01-04,10,Billboard Hot 100
Love Will Never Do (Without You),Janet Jackson,1990-12-29,1991-01-04,11,Billboard Hot 100
"Miracle (From ""Young Guns II"")",Jon Bon Jovi,1990-12-29,1991-01-04,12,Billboard Hot 100
Something To Believe In,Poison,1990-12-29,1991-01-04,13,Billboard Hot 100
Love Takes Time,Mariah Carey,1990-12-29,1991-01-04,14,Billboard Hot 100
Groove Is In The Heart,Deee-Lite,1990-12-29,1991-01-04,15,Billboard Hot 100
The First Time,Surface,1990-12-29,1991-01-04,16,Billboard Hot 100
Miles Away,Winger,1990-12-29,1991-01-04,17,Billboard Hot 100
One And Only Man,Steve Winwood,1990-12-29,1991-01-04,18,Billboard Hot 100
Wiggle It,2 In A Room,1990-12-29,1991-01-04,19,Billboard Hot 100
After The Rain,Nelson,1990-12-29,1991-01-04,20,Billboard Hot 100
Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,1990-12-29,1991-01-04,21,Billboard Hot 100
Feels Good,Tony Toni Tone,1990-12-29,1991-01-04,22,Billboard Hot 100
Play That Funky Music,Vanilla Ice,1990-12-29,1991-01-04,23,Billboard Hot 100
Just Another Dream,Cathy Dennis,1990-12-29,1991-01-04,24,Billboard Hot 100
I'm Not In Love,Will To Power,1990-12-29,1991-01-04,25,Billboard Hot 100
For You,The Outfield,1990-12-29,1991-01-04,26,Billboard Hot 100
Hang In Long Enough,Phil Collins,1990-12-29,1991-01-04,27,Billboard Hot 100
More Than Words Can Say,Alias,1990-12-29,1991-01-04,28,Billboard Hot 100
On The Way Up,Elisa Fiorillo,1990-12-29,1991-01-04,29,Billboard Hot 100
Stranded,Heart,1990-12-29,1991-01-04,30,Billboard Hot 100
Fairweather Friend,Johnny Gill,1990-12-29,1991-01-04,31,Billboard Hot 100
Anything Is Possible,Debbie Gibson,1990-12-29,1991-01-04,32,Billboard Hot 100
You're Amazing,Robert Palmer,1990-12-29,1991-01-04,33,Billboard Hot 100
Gentle,Dino,1990-12-29,1991-01-04,34,Billboard Hot 100
Ice Ice Baby,Vanilla Ice,1990-12-29,1991-01-04,35,Billboard Hot 100
I'll Give All My Love To You,Keith Sweat,1990-12-29,1991-01-04,36,Billboard Hot 100
My Love Is A Fire,Donny Osmond,1990-12-29,1991-01-04,37,Billboard Hot 100
Knockin' Boots,Candyman,1990-12-29,1991-01-04,38,Billboard Hot 100
Disappear,INXS,1990-12-29,1991-01-04,39,Billboard Hot 100
Unchained Melody,The Righteous Brothers,1990-12-29,1991-01-04,40,Billboard Hot 100
Around The Way Girl,LL Cool J,1990-12-29,1991-01-04,41,Billboard Hot 100
So Close,Daryl Hall John Oates,1990-12-29,1991-01-04,42,Billboard Hot 100
Does She Love That Man?,Breathe Featuring David Glasper,1990-12-29,1991-01-04,43,Billboard Hot 100
The Ghetto,Too $hort,1990-12-29,1991-01-04,44,Billboard Hot 100
You Gotta Love Someone,Elton John,1990-12-29,1991-01-04,45,Billboard Hot 100
I Saw Red,Warrant,1990-12-29,1991-01-04,46,Billboard Hot 100
Pray,M.C. Hammer,1990-12-29,1991-01-04,47,Billboard Hot 100
New York Minute,Don Henley,1990-12-29,1991-01-04,48,Billboard Hot 100
The Shoop Shoop Song (It's In His Kiss),Cher,1990-12-29,1991-01-04,49,Billboard Hot 100
Hard To Handle,The Black Crowes,1990-12-29,1991-01-04,50,Billboard Hot 100
Where Does My Heart Beat Now,Celine Dion,1990-12-29,1991-01-04,51,Billboard Hot 100
World In My Eyes,Depeche Mode,1990-12-29,1991-01-04,52,Billboard Hot 100
All The Man That I Need,Whitney Houston,1990-12-29,1991-01-04,53,Billboard Hot 100
Hippychick,Soho,1990-12-29,1991-01-04,54,Billboard Hot 100
Love Makes Things Happen,Pebbles,1990-12-29,1991-01-04,55,Billboard Hot 100
If You Needed Somebody,Bad Company,1990-12-29,1991-01-04,56,Billboard Hot 100
B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe,1990-12-29,1991-01-04,57,Billboard Hot 100
No Matter What,George LaMond (Duet With Brenda K. Starr),1990-12-29,1991-01-04,58,Billboard Hot 100
I Don't Have The Heart,James Ingram,1990-12-29,1991-01-04,59,Billboard Hot 100
Moneytalks,AC/DC,1990-12-29,1991-01-04,60,Billboard Hot 100
Candy,Iggy Pop With Kate Pierson,1990-12-29,1991-01-04,61,Billboard Hot 100
Heat Of The Moment,After 7,1990-12-29,1991-01-04,62,Billboard Hot 100
Close To You,Maxi Priest,1990-12-29,1991-01-04,63,Billboard Hot 100
Wicked Game,Chris Isaak,1990-12-29,1991-01-04,64,Billboard Hot 100
I Wanna Get With U,Guy,1990-12-29,1991-01-04,65,Billboard Hot 100
It Never Rains (In Southern California),Tony Toni Tone,1990-12-29,1991-01-04,66,Billboard Hot 100
Shelter Me,Cinderella,1990-12-29,1991-01-04,67,Billboard Hot 100
I Don't Know Anybody Else,Black Box,1990-12-29,1991-01-04,68,Billboard Hot 100
Can't Stop,After 7,1990-12-29,1991-01-04,69,Billboard Hot 100
Go For It! (Heart And Fire),Joey B. Ellis & Tynetta Hare,1990-12-29,1991-01-04,70,Billboard Hot 100
House Full Of Reasons,Jude Cole,1990-12-29,1991-01-04,71,Billboard Hot 100
Think,Information Society,1990-12-29,1991-01-04,72,Billboard Hot 100
Give It To Me Good,Trixter,1990-12-29,1991-01-04,73,Billboard Hot 100
Show Me The Way,Styx,1990-12-29,1991-01-04,74,Billboard Hot 100
Round And Round,Tevin Campbell,1990-12-29,1991-01-04,75,Billboard Hot 100
Giving You The Benefit,Pebbles,1990-12-29,1991-01-04,76,Billboard Hot 100
Just A Little Bit Longer,Maxi Priest,1990-12-29,1991-01-04,77,Billboard Hot 100
Deeper Shade Of Soul,Urban Dance Squad,1990-12-29,1991-01-04,78,Billboard Hot 100
Get Here,Oleta Adams,1990-12-29,1991-01-04,79,Billboard Hot 100
And So It Goes,Billy Joel,1990-12-29,1991-01-04,80,Billboard Hot 100
Cherry Pie,Warrant,1990-12-29,1991-01-04,81,Billboard Hot 100
Crash (Have Some Fun),TKA Featuring Michelle Visage,1990-12-29,1991-01-04,82,Billboard Hot 100
Joey,Concrete Blonde,1990-12-29,1991-01-04,83,Billboard Hot 100
Use It Up And Wear It Out,Pat & Mick,1990-12-29,1991-01-04,84,Billboard Hot 100
Melt In Your Mouth,Candyman,1990-12-29,1991-01-04,85,Billboard Hot 100
This Is Ponderous,2nu,1990-12-29,1991-01-04,86,Billboard Hot 100
Lyin' To Myself,David Cassidy,1990-12-29,1991-01-04,87,Billboard Hot 100
Missunderstanding,Al B. Sure!,1990-12-29,1991-01-04,88,Billboard Hot 100
This House,Tracie Spencer,1990-12-29,1991-01-04,89,Billboard Hot 100
The Swalk,Notorious,1990-12-29,1991-01-04,90,Billboard Hot 100
I Found Love,The Party,1990-12-29,1991-01-04,91,Billboard Hot 100
One More Try,Timmy T.,1990-12-29,1991-01-04,92,Billboard Hot 100
The Obvious Child,Paul Simon,1990-12-29,1991-01-04,93,Billboard Hot 100
(Can't Live Without Your) Love And Affection,Nelson,1990-12-29,1991-01-04,94,Billboard Hot 100
Wherever Would I Be,Cheap Trick,1990-12-29,1991-01-04,95,Billboard Hot 100
Spend My Life,Slaughter,1990-12-29,1991-01-04,96,Billboard Hot 100
Unchained Melody,The Righteous Brothers,1990-12-29,1991-01-04,97,Billboard Hot 100
Black Cat,Janet Jackson,1990-12-29,1991-01-04,98,Billboard Hot 100
Love Me Just For Me,Special Generation,1990-12-29,1991-01-04,99,Billboard Hot 100
Something Happened On The Way To Heaven,Phil Collins,1990-12-29,1991-01-04,100,Billboard Hot 100
