song,artist,start_date,end_date,rank,ranking_list
Upside Down,Diana Ross,1980-09-20,1980-09-26,1,Billboard Hot 100
All Out Of Love,Air Supply,1980-09-20,1980-09-26,2,Billboard Hot 100
Another One Bites The Dust,Queen,1980-09-20,1980-09-26,3,Billboard Hot 100
Fame,Irene Cara,1980-09-20,1980-09-26,4,Billboard Hot 100
Lookin' For Love,Johnny Lee,1980-09-20,1980-09-26,5,Billboard Hot 100
Give Me The Night,George Benson,1980-09-20,1980-09-26,6,Billboard Hot 100
Late In The Evening,Paul Simon,1980-09-20,1980-09-26,7,Billboard Hot 100
Drivin' My Life Away,Eddie Rabbitt,1980-09-20,1980-09-26,8,Billboard Hot 100
One In A Million You,Larry Graham,1980-09-20,1980-09-26,9,Billboard Hot 100
Emotional Rescue,The Rolling Stones,1980-09-20,1980-09-26,10,Billboard Hot 100
I'm Alright,Kenny Loggins,1980-09-20,1980-09-26,11,Billboard Hot 100
Xanadu,Olivia Newton-John And The Electric Light Orchestra,1980-09-20,1980-09-26,12,Billboard Hot 100
You're The Only Woman (You & I),Ambrosia,1980-09-20,1980-09-26,13,Billboard Hot 100
You'll Accomp'ny Me,Bob Seger,1980-09-20,1980-09-26,14,Billboard Hot 100
Sailing,Christopher Cross,1980-09-20,1980-09-26,15,Billboard Hot 100
All Over The World,Electric Light Orchestra,1980-09-20,1980-09-26,16,Billboard Hot 100
Real Love,The Doobie Brothers,1980-09-20,1980-09-26,17,Billboard Hot 100
Hot Rod Hearts,Robbie Dupree,1980-09-20,1980-09-26,18,Billboard Hot 100
Don't Ask Me Why,Billy Joel,1980-09-20,1980-09-26,19,Billboard Hot 100
He's So Shy,The Pointer Sisters,1980-09-20,1980-09-26,20,Billboard Hot 100
Someone That I Used To Love,Natalie Cole,1980-09-20,1980-09-26,21,Billboard Hot 100
Never Knew Love Like This Before,Stephanie Mills,1980-09-20,1980-09-26,22,Billboard Hot 100
Jesse,Carly Simon,1980-09-20,1980-09-26,23,Billboard Hot 100
Look What You've Done To Me,Boz Scaggs,1980-09-20,1980-09-26,24,Billboard Hot 100
Woman In Love,Barbra Streisand,1980-09-20,1980-09-26,25,Billboard Hot 100
No Night So Long,Dionne Warwick,1980-09-20,1980-09-26,26,Billboard Hot 100
Magic,Olivia Newton-John,1980-09-20,1980-09-26,27,Billboard Hot 100
Into The Night,Benny Mardones,1980-09-20,1980-09-26,28,Billboard Hot 100
Take Your Time (Do It Right) Part 1,The S.O.S. Band,1980-09-20,1980-09-26,29,Billboard Hot 100
Boulevard,Jackson Browne,1980-09-20,1980-09-26,30,Billboard Hot 100
Let My Love Open The Door,Pete Townshend,1980-09-20,1980-09-26,31,Billboard Hot 100
How Do I Survive,Amy Holland,1980-09-20,1980-09-26,32,Billboard Hot 100
How Does It Feel To Be Back,Daryl Hall John Oates,1980-09-20,1980-09-26,33,Billboard Hot 100
You're Supposed To Keep Your Love For Me,Jermaine Jackson,1980-09-20,1980-09-26,34,Billboard Hot 100
It's Still Rock And Roll To Me,Billy Joel,1980-09-20,1980-09-26,35,Billboard Hot 100
Who'll Be The Fool Tonight,Larsen-Feiten Band,1980-09-20,1980-09-26,36,Billboard Hot 100
More Love,Kim Carnes,1980-09-20,1980-09-26,37,Billboard Hot 100
First Time Love,Livingston Taylor,1980-09-20,1980-09-26,38,Billboard Hot 100
Old-Fashion Love,Commodores,1980-09-20,1980-09-26,39,Billboard Hot 100
(Sartorial Eloquence) Don't Ya Wanna Play This Game No More?,Elton John,1980-09-20,1980-09-26,40,Billboard Hot 100
Midnight Rocks,Al Stewart,1980-09-20,1980-09-26,41,Billboard Hot 100
Red Light,Linda Clifford,1980-09-20,1980-09-26,42,Billboard Hot 100
The Wanderer,Donna Summer,1980-09-20,1980-09-26,43,Billboard Hot 100
Out Here On My Own,Irene Cara,1980-09-20,1980-09-26,44,Billboard Hot 100
The Legend Of Wooley Swamp,The Charlie Daniels Band,1980-09-20,1980-09-26,45,Billboard Hot 100
I'm Almost Ready,Pure Prairie League,1980-09-20,1980-09-26,46,Billboard Hot 100
Whip It,Devo,1980-09-20,1980-09-26,47,Billboard Hot 100
Games Without Frontiers,Peter Gabriel,1980-09-20,1980-09-26,48,Billboard Hot 100
Let Me Be Your Angel,Stacy Lattisaw,1980-09-20,1980-09-26,49,Billboard Hot 100
On The Road Again,Willie Nelson,1980-09-20,1980-09-26,50,Billboard Hot 100
Hey There Lonely Girl,Robert John,1980-09-20,1980-09-26,51,Billboard Hot 100
Dreaming,Cliff Richard,1980-09-20,1980-09-26,52,Billboard Hot 100
My Prayer,"Ray, Goodman & Brown",1980-09-20,1980-09-26,53,Billboard Hot 100
I'm Coming Out,Diana Ross,1980-09-20,1980-09-26,54,Billboard Hot 100
Good Morning Girl/stay Awhile,Journey,1980-09-20,1980-09-26,55,Billboard Hot 100
Thunder And Lightning,Chicago,1980-09-20,1980-09-26,56,Billboard Hot 100
I Got You,Split Enz,1980-09-20,1980-09-26,57,Billboard Hot 100
