song,artist,start_date,end_date,rank,ranking_list
A Horse With No Name,America,1972-03-25,1972-03-31,1,Billboard Hot 100
Heart Of Gold,Neil Young,1972-03-25,1972-03-31,2,Billboard Hot 100
The Lion Sleeps Tonight,Robert John,1972-03-25,1972-03-31,3,Billboard Hot 100
Puppy Love,Donny Osmond,1972-03-25,1972-03-31,4,Billboard Hot 100
Mother And Child Reunion,Paul Simon,1972-03-25,1972-03-31,5,Billboard Hot 100
Without You,Nilsson,1972-03-25,1972-03-31,6,Billboard Hot 100
The Way Of Love,Cher,1972-03-25,1972-03-31,7,Billboard Hot 100
Jungle Fever,The Chakachas,1972-03-25,1972-03-31,8,Billboard Hot 100
Everything I Own,Bread,1972-03-25,1972-03-31,9,Billboard Hot 100
I Gotcha,Joe Tex,1972-03-25,1972-03-31,10,Billboard Hot 100
Down By The Lazy River,The Osmonds,1972-03-25,1972-03-31,11,Billboard Hot 100
Precious And Few,Climax,1972-03-25,1972-03-31,12,Billboard Hot 100
In The Rain,The Dramatics,1972-03-25,1972-03-31,13,Billboard Hot 100
Rockin' Robin,Michael Jackson,1972-03-25,1972-03-31,14,Billboard Hot 100
Bang A Gong (Get It On),T. Rex,1972-03-25,1972-03-31,15,Billboard Hot 100
Rock And Roll Lullaby,B.J. Thomas,1972-03-25,1972-03-31,16,Billboard Hot 100
The First Time Ever I Saw Your Face,Roberta Flack,1972-03-25,1972-03-31,17,Billboard Hot 100
"Betcha By Golly, Wow","The Stylistics Featuring Russell Thompkins,Jr.",1972-03-25,1972-03-31,18,Billboard Hot 100
A Cowboys Work Is Never Done,Sonny & Cher,1972-03-25,1972-03-31,19,Billboard Hot 100
Roundabout,Yes,1972-03-25,1972-03-31,20,Billboard Hot 100
Ain't Understanding Mellow,Jerry Butler & Brenda Lee Eager,1972-03-25,1972-03-31,21,Billboard Hot 100
American Pie (Parts I & II),Don McLean,1972-03-25,1972-03-31,22,Billboard Hot 100
Runnin' Away,Sly & The Family Stone,1972-03-25,1972-03-31,23,Billboard Hot 100
