song,artist,start_date,end_date,rank,ranking_list
Heartache Tonight,Eagles,1979-11-10,1979-11-16,1,Billboard Hot 100
Dim All The Lights,Donna Summer,1979-11-10,1979-11-16,2,Billboard Hot 100
Still,Commodores,1979-11-10,1979-11-16,3,Billboard Hot 100
Rise,Herb Alpert,1979-11-10,1979-11-16,4,Billboard Hot 100
Pop Muzik,M,1979-11-10,1979-11-16,5,Billboard Hot 100
Babe,Styx,1979-11-10,1979-11-16,6,Billboard Hot 100
No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,1979-11-10,1979-11-16,7,Billboard Hot 100
TUSK,Fleetwood Mac,1979-11-10,1979-11-16,8,Billboard Hot 100
You Decorated My Life,Kenny Rogers,1979-11-10,1979-11-16,9,Billboard Hot 100
Please Don't Go,KC And The Sunshine Band,1979-11-10,1979-11-16,10,Billboard Hot 100
Good Girls Don't,The Knack,1979-11-10,1979-11-16,11,Billboard Hot 100
Don't Stop 'til You Get Enough,Michael Jackson,1979-11-10,1979-11-16,12,Billboard Hot 100
Ships,Barry Manilow,1979-11-10,1979-11-16,13,Billboard Hot 100
I'll Never Love This Way Again,Dionne Warwick,1979-11-10,1979-11-16,14,Billboard Hot 100
Dirty White Boy,Foreigner,1979-11-10,1979-11-16,15,Billboard Hot 100
Come To Me,France Joli,1979-11-10,1979-11-16,16,Billboard Hot 100
"Lovin', Touchin', Squeezin'",Journey,1979-11-10,1979-11-16,17,Billboard Hot 100
Broken Hearted Me,Anne Murray,1979-11-10,1979-11-16,18,Billboard Hot 100
I Know A Heartache When I See One,Jennifer Warnes,1979-11-10,1979-11-16,19,Billboard Hot 100
This Night Won't Last Forever,Michael Johnson,1979-11-10,1979-11-16,20,Billboard Hot 100
You're Only Lonely,J.D. Souther,1979-11-10,1979-11-16,21,Billboard Hot 100
If You Remember Me,Chris Thompson & Night,1979-11-10,1979-11-16,22,Billboard Hot 100
Take The Long Way Home,Supertramp,1979-11-10,1979-11-16,23,Billboard Hot 100
Gotta Serve Somebody,Bob Dylan,1979-11-10,1979-11-16,24,Billboard Hot 100
Ladies Night,Kool & The Gang,1979-11-10,1979-11-16,25,Billboard Hot 100
Send One Your Love,Stevie Wonder,1979-11-10,1979-11-16,26,Billboard Hot 100
Rainbow Connection,Kermit (Jim Henson),1979-11-10,1979-11-16,27,Billboard Hot 100
Please Don't Leave,Lauren Wood,1979-11-10,1979-11-16,28,Billboard Hot 100
Dream Police,Cheap Trick,1979-11-10,1979-11-16,29,Billboard Hot 100
"So Good, So Right",Brenda Russell,1979-11-10,1979-11-16,30,Billboard Hot 100
Half The Way,Crystal Gayle,1979-11-10,1979-11-16,31,Billboard Hot 100
Victim Of Love,Elton John,1979-11-10,1979-11-16,32,Billboard Hot 100
Dreaming,Blondie,1979-11-10,1979-11-16,33,Billboard Hot 100
Better Love Next Time,Dr. Hook,1979-11-10,1979-11-16,34,Billboard Hot 100
I Want You Tonight,Pablo Cruise,1979-11-10,1979-11-16,35,Billboard Hot 100
Street Life,The Crusaders,1979-11-10,1979-11-16,36,Billboard Hot 100
Cool Change,Little River Band,1979-11-10,1979-11-16,37,Billboard Hot 100
Do That To Me One More Time,Captain & Tennille,1979-11-10,1979-11-16,38,Billboard Hot 100
I Need A Lover,John Cougar,1979-11-10,1979-11-16,39,Billboard Hot 100
Escape (The Pina Colada Song),Rupert Holmes,1979-11-10,1979-11-16,40,Billboard Hot 100
Cruisin',Smokey Robinson,1979-11-10,1979-11-16,41,Billboard Hot 100
Confusion,Electric Light Orchestra,1979-11-10,1979-11-16,42,Billboard Hot 100
My Forbidden Lover,Chic,1979-11-10,1979-11-16,43,Billboard Hot 100
Damned If I Do,The Alan Parsons Project,1979-11-10,1979-11-16,44,Billboard Hot 100
Who Listens To The Radio,The Sports,1979-11-10,1979-11-16,45,Billboard Hot 100
If You Want It,Niteflyte,1979-11-10,1979-11-16,46,Billboard Hot 100
We Don't Talk Anymore,Cliff Richard,1979-11-10,1979-11-16,47,Billboard Hot 100
It's All I Can Do,The Cars,1979-11-10,1979-11-16,48,Billboard Hot 100
Pretty Girls,Melissa Manchester,1979-11-10,1979-11-16,49,Billboard Hot 100
Love Pains,Yvonne Elliman,1979-11-10,1979-11-16,50,Billboard Hot 100
Let Me Know (I Have A Right),Gloria Gaynor,1979-11-10,1979-11-16,51,Billboard Hot 100
This Is It,Kenny Loggins,1979-11-10,1979-11-16,52,Billboard Hot 100
Jane,Jefferson Starship,1979-11-10,1979-11-16,53,Billboard Hot 100
Slip Away,Ian Lloyd,1979-11-10,1979-11-16,54,Billboard Hot 100
Get It Up,Ronnie Milsap,1979-11-10,1979-11-16,55,Billboard Hot 100
What Can I Do With This Broken Heart,England Dan & John Ford Coley,1979-11-10,1979-11-16,56,Billboard Hot 100
Sail On,Commodores,1979-11-10,1979-11-16,57,Billboard Hot 100
In The Stone,"Earth, Wind & Fire",1979-11-10,1979-11-16,58,Billboard Hot 100
Highway To Hell,AC/DC,1979-11-10,1979-11-16,59,Billboard Hot 100
Peter Piper,Frank Mills,1979-11-10,1979-11-16,60,Billboard Hot 100
Don't Let Go,Isaac Hayes,1979-11-10,1979-11-16,61,Billboard Hot 100
Wait For Me,Daryl Hall John Oates,1979-11-10,1979-11-16,62,Billboard Hot 100
Head Games,Foreigner,1979-11-10,1979-11-16,63,Billboard Hot 100
Rock With You,Michael Jackson,1979-11-10,1979-11-16,64,Billboard Hot 100
Hold On,Ian Gomm,1979-11-10,1979-11-16,65,Billboard Hot 100
Sad Eyes,Robert John,1979-11-10,1979-11-16,66,Billboard Hot 100
No Chance,Moon Martin,1979-11-10,1979-11-16,67,Billboard Hot 100
"Train, Train",Blackfoot,1979-11-10,1979-11-16,68,Billboard Hot 100
My Sharona,The Knack,1979-11-10,1979-11-16,69,Billboard Hot 100
Chiquitita,ABBA,1979-11-10,1979-11-16,70,Billboard Hot 100
Heaven Must Have Sent You,Bonnie Pointer,1979-11-10,1979-11-16,71,Billboard Hot 100
Lonesome Loser,Little River Band,1979-11-10,1979-11-16,72,Billboard Hot 100
Fins,Jimmy Buffett,1979-11-10,1979-11-16,73,Billboard Hot 100
Where Were You When I Was Falling In Love,Lobo,1979-11-10,1979-11-16,74,Billboard Hot 100
I Still Have Dreams,Richie Furay,1979-11-10,1979-11-16,75,Billboard Hot 100
Pow Wow,Cory Daye,1979-11-10,1979-11-16,76,Billboard Hot 100
(Not Just) Knee Deep - Part 1,Funkadelic,1979-11-10,1979-11-16,77,Billboard Hot 100
(Bringing Out) The Girl In Me,Maxine Nightingale,1979-11-10,1979-11-16,78,Billboard Hot 100
Ready For The 80's,Village People,1979-11-10,1979-11-16,79,Billboard Hot 100
When I Think Of You,Leif Garrett,1979-11-10,1979-11-16,80,Billboard Hot 100
I Just Can't Control Myself,Nature's Divine,1979-11-10,1979-11-16,81,Billboard Hot 100
Too Late,Shoes,1979-11-10,1979-11-16,82,Billboard Hot 100
Deja Vu,Dionne Warwick,1979-11-10,1979-11-16,83,Billboard Hot 100
Rapper's Delight,Sugarhill Gang,1979-11-10,1979-11-16,84,Billboard Hot 100
5:15,The Who,1979-11-10,1979-11-16,85,Billboard Hot 100
Video Killed The Radio Star,The Buggles,1979-11-10,1979-11-16,86,Billboard Hot 100
She's Got A Whole Number,Keith Herman,1979-11-10,1979-11-16,87,Billboard Hot 100
Life During Wartime (This Ain't No Party...This Ain't No Disco...This Ain't,Talking Heads,1979-11-10,1979-11-16,88,Billboard Hot 100
Mistrusted Love,Mistress,1979-11-10,1979-11-16,89,Billboard Hot 100
The Shape Of Things To Come,The Headboys,1979-11-10,1979-11-16,90,Billboard Hot 100
Lay It On The Line,Triumph,1979-11-10,1979-11-16,91,Billboard Hot 100
Don't Drop My Love,Anita Ward,1979-11-10,1979-11-16,92,Billboard Hot 100
Spooky,Atlanta Rhythm Section,1979-11-10,1979-11-16,93,Billboard Hot 100
I Do The Rock,Tim Curry,1979-11-10,1979-11-16,94,Billboard Hot 100
I Call Your Name,Switch,1979-11-10,1979-11-16,95,Billboard Hot 100
Midnight Wind,John Stewart,1979-11-10,1979-11-16,96,Billboard Hot 100
Don't Bring Me Down,Electric Light Orchestra,1979-11-10,1979-11-16,97,Billboard Hot 100
Found A Cure,Ashford & Simpson,1979-11-10,1979-11-16,98,Billboard Hot 100
Sure Know Something,KISS,1979-11-10,1979-11-16,99,Billboard Hot 100
"Hey Hey, My My (Into The Black)",Neil Young & Crazy Horse,1979-11-10,1979-11-16,100,Billboard Hot 100
