song,artist,start_date,end_date,rank,ranking_list
It's Now Or Never,Elvis Presley With The Jordanaires,1960-08-15,1960-08-21,1,Billboard Hot 100
Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,1960-08-15,1960-08-21,2,Billboard Hot 100
I'm Sorry,Brenda Lee,1960-08-15,1960-08-21,3,Billboard Hot 100
Only The Lonely (Know How I Feel),Roy Orbison,1960-08-15,1960-08-21,4,Billboard Hot 100
Walk -- Don't Run,The Ventures,1960-08-15,1960-08-21,5,Billboard Hot 100
Walking To New Orleans,Fats Domino,1960-08-15,1960-08-21,6,Billboard Hot 100
Finger Poppin' Time,Hank Ballard And The Midnighters,1960-08-15,1960-08-21,7,Billboard Hot 100
The Twist,Chubby Checker,1960-08-15,1960-08-21,8,Billboard Hot 100
Tell Laura I Love Her,Ray Peterson,1960-08-15,1960-08-21,9,Billboard Hot 100
Image Of A Girl,Safaris with The Phantom's Band,1960-08-15,1960-08-21,10,Billboard Hot 100
Volare,Bobby Rydell,1960-08-15,1960-08-21,11,Billboard Hot 100
Mission Bell,Donnie Brooks,1960-08-15,1960-08-21,12,Billboard Hot 100
"Please Help Me, I'm Falling",Hank Locklin,1960-08-15,1960-08-21,13,Billboard Hot 100
(You Were Made For) All My Love,Jackie Wilson,1960-08-15,1960-08-21,14,Billboard Hot 100
In My Little Corner Of The World,Anita Bryant,1960-08-15,1960-08-21,15,Billboard Hot 100
Alley-Oop,Hollywood Argyles,1960-08-15,1960-08-21,16,Billboard Hot 100
Mule Skinner Blues,The Fendermen,1960-08-15,1960-08-21,17,Billboard Hot 100
Feel So Fine,Johnny Preston,1960-08-15,1960-08-21,18,Billboard Hot 100
"A Woman, A Lover, A Friend",Jackie Wilson,1960-08-15,1960-08-21,19,Billboard Hot 100
Everybody's Somebody's Fool,Connie Francis,1960-08-15,1960-08-21,20,Billboard Hot 100
Trouble In Paradise,The Crests,1960-08-15,1960-08-21,21,Billboard Hot 100
Look For A Star,Garry Miles,1960-08-15,1960-08-21,22,Billboard Hot 100
Theme From The Apartment,Ferrante & Teicher,1960-08-15,1960-08-21,23,Billboard Hot 100
This Bitter Earth,Dinah Washington,1960-08-15,1960-08-21,24,Billboard Hot 100
