song,artist,start_date,end_date,rank,ranking_list
Come Softly To Me,The Fleetwoods,1959-04-27,1959-05-03,1,Billboard Hot 100
(Now and Then There's) A Fool Such As I,Elvis Presley With The Jordanaires,1959-04-27,1959-05-03,2,Billboard Hot 100
Venus,Frankie Avalon,1959-04-27,1959-05-03,3,Billboard Hot 100
Pink Shoe Laces,Dodie Stevens,1959-04-27,1959-05-03,4,Billboard Hot 100
Guitar Boogie Shuffle,The Virtues,1959-04-27,1959-05-03,5,Billboard Hot 100
The Happy Organ,"Dave ""Baby"" Cortez",1959-04-27,1959-05-03,6,Billboard Hot 100
I Need Your Love Tonight,Elvis Presley With The Jordanaires,1959-04-27,1959-05-03,7,Billboard Hot 100
Tell Him No,Travis & Bob,1959-04-27,1959-05-03,8,Billboard Hot 100
Sorry (I Ran All The Way Home),The Impalas,1959-04-27,1959-05-03,9,Billboard Hot 100
Turn Me Loose,Fabian,1959-04-27,1959-05-03,10,Billboard Hot 100
Never Be Anyone Else But You,Ricky Nelson,1959-04-27,1959-05-03,11,Billboard Hot 100
Since I Don't Have You,The Skyliners,1959-04-27,1959-05-03,12,Billboard Hot 100
Enchanted,The Platters,1959-04-27,1959-05-03,13,Billboard Hot 100
Three Stars,Tommy Dee with Carol Kay and the Teen-Aires,1959-04-27,1959-05-03,14,Billboard Hot 100
The Tijuana Jail,The Kingston Trio,1959-04-27,1959-05-03,15,Billboard Hot 100
Tragedy,Thomas Wayne With the Delons,1959-04-27,1959-05-03,16,Billboard Hot 100
That's Why (I Love You So),Jackie Wilson,1959-04-27,1959-05-03,17,Billboard Hot 100
Sea Cruise,Frankie Ford,1959-04-27,1959-05-03,18,Billboard Hot 100
It's Just A Matter Of Time,Brook Benton,1959-04-27,1959-05-03,19,Billboard Hot 100
It's Late,Ricky Nelson,1959-04-27,1959-05-03,20,Billboard Hot 100
This Should Go On Forever,Rod Bernard,1959-04-27,1959-05-03,21,Billboard Hot 100
Take A Message To Mary,The Everly Brothers,1959-04-27,1959-05-03,22,Billboard Hot 100
For A Penny,Pat Boone,1959-04-27,1959-05-03,23,Billboard Hot 100
Kansas City,Wilbert Harrison,1959-04-27,1959-05-03,24,Billboard Hot 100
"Kookie, Kookie (Lend Me Your Comb)",Edward Byrnes & Connie Stevens,1959-04-27,1959-05-03,25,Billboard Hot 100
Charlie Brown,The Coasters,1959-04-27,1959-05-03,26,Billboard Hot 100
Poor Jenny,The Everly Brothers,1959-04-27,1959-05-03,27,Billboard Hot 100
Six Nights A Week,The Crests,1959-04-27,1959-05-03,28,Billboard Hot 100
It Doesn't Matter Anymore,Buddy Holly,1959-04-27,1959-05-03,29,Billboard Hot 100
Only You,Franck Pourcel's French Fiddles,1959-04-27,1959-05-03,30,Billboard Hot 100
Come To Me,Marv Johnson,1959-04-27,1959-05-03,31,Billboard Hot 100
"Goodbye Jimmy, Goodbye",Kathy Linden,1959-04-27,1959-05-03,32,Billboard Hot 100
I Miss You So,Paul Anka,1959-04-27,1959-05-03,33,Billboard Hot 100
A Teenager In Love,Dion & The Belmonts,1959-04-27,1959-05-03,34,Billboard Hot 100
Guess Who,Jesse Belvin,1959-04-27,1959-05-03,35,Billboard Hot 100
Quiet Village,The Exotic Sounds of Martin Denny,1959-04-27,1959-05-03,36,Billboard Hot 100
Everybody Likes To Cha Cha Cha,Sam Cooke,1959-04-27,1959-05-03,37,Billboard Hot 100
So Fine,The Fiestas,1959-04-27,1959-05-03,38,Billboard Hot 100
Almost Grown,Chuck Berry,1959-04-27,1959-05-03,39,Billboard Hot 100
"""Yep!""",Duane Eddy His Twangy Guitar And The Rebels,1959-04-27,1959-05-03,40,Billboard Hot 100
Where Were You (On Our Wedding Day)?,Lloyd Price,1959-04-27,1959-05-03,41,Billboard Hot 100
Tell Him No,Dean & Marc,1959-04-27,1959-05-03,42,Billboard Hot 100
I've Had It,The Bell Notes,1959-04-27,1959-05-03,43,Billboard Hot 100
Someone,Johnny Mathis,1959-04-27,1959-05-03,44,Billboard Hot 100
If I Didn't Care,Connie Francis,1959-04-27,1959-05-03,45,Billboard Hot 100
The Morning Side Of The Mountain,Tommy Edwards,1959-04-27,1959-05-03,46,Billboard Hot 100
Please Mr. Sun,Tommy Edwards,1959-04-27,1959-05-03,47,Billboard Hot 100
"No Other Arms, No Other Lips",The Chordettes,1959-04-27,1959-05-03,48,Billboard Hot 100
The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,1959-04-27,1959-05-03,49,Billboard Hot 100
Alvin's Harmonica,David Seville And The Chipmunks,1959-04-27,1959-05-03,50,Billboard Hot 100
Lovey Dovey,Clyde McPhatter,1959-04-27,1959-05-03,51,Billboard Hot 100
As Time Goes By,Johnny Nash,1959-04-27,1959-05-03,52,Billboard Hot 100
Dream Lover,Bobby Darin,1959-04-27,1959-05-03,53,Billboard Hot 100
Endlessly,Brook Benton,1959-04-27,1959-05-03,54,Billboard Hot 100
That's My Little Suzie,Ritchie Valens,1959-04-27,1959-05-03,55,Billboard Hot 100
I Think I'm Gonna Kill Myself,Buddy Knox,1959-04-27,1959-05-03,56,Billboard Hot 100
Bonaparte's Retreat,Billy Grammer,1959-04-27,1959-05-03,57,Billboard Hot 100
I Still Get A Thrill (Thinking Of You),Joni James,1959-04-27,1959-05-03,58,Billboard Hot 100
I'm Never Gonna Tell,Jimmie Rodgers,1959-04-27,1959-05-03,59,Billboard Hot 100
Lonely For You,Gary Stites,1959-04-27,1959-05-03,60,Billboard Hot 100
I've Come Of Age,Billy Storm,1959-04-27,1959-05-03,61,Billboard Hot 100
She Say (Oom Dooby Doom),The Diamonds,1959-04-27,1959-05-03,62,Billboard Hot 100
I Need Your Lovin',Roy Hamilton,1959-04-27,1959-05-03,63,Billboard Hot 100
The Wang Dang Taffy-Apple Tango (Mambo Cha Cha Cha),Pat Boone,1959-04-27,1959-05-03,64,Billboard Hot 100
Personality,Lloyd Price,1959-04-27,1959-05-03,65,Billboard Hot 100
The Kissing Tree,Billy Grammer,1959-04-27,1959-05-03,66,Billboard Hot 100
Come Softly To Me,Ronnie Height,1959-04-27,1959-05-03,67,Billboard Hot 100
Heavenly Lover,Teresa Brewer,1959-04-27,1959-05-03,68,Billboard Hot 100
77 Sunset Strip,The Big Sound Of Don Ralke,1959-04-27,1959-05-03,69,Billboard Hot 100
I Cried A Tear,LaVern Baker,1959-04-27,1959-05-03,70,Billboard Hot 100
Who's That Knocking,The Genies,1959-04-27,1959-05-03,71,Billboard Hot 100
You're So Fine,The Falcons,1959-04-27,1959-05-03,72,Billboard Hot 100
Jo-Jo The Dog-Faced Boy,Annette,1959-04-27,1959-05-03,73,Billboard Hot 100
Peter Gunn,Ray Anthony,1959-04-27,1959-05-03,74,Billboard Hot 100
You Can't Be True Dear,The Mary Kaye Trio,1959-04-27,1959-05-03,75,Billboard Hot 100
There's No Fool Like A Young Fool,Tab Hunter,1959-04-27,1959-05-03,76,Billboard Hot 100
"Frankie's Man, Johnny",Johnny Cash,1959-04-27,1959-05-03,77,Billboard Hot 100
I Never Felt Like This,Jack Scott,1959-04-27,1959-05-03,78,Billboard Hot 100
