song,artist,start_date,end_date,rank,ranking_list
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-06-15,2013-06-21,1,Billboard Hot 100
Mirrors,Justin Timberlake,2013-06-15,2013-06-21,2,Billboard Hot 100
Get Lucky,Daft Punk Featuring Pharrell Williams,2013-06-15,2013-06-21,3,Billboard Hot 100
Just Give Me A Reason,P!nk Featuring Nate Ruess,2013-06-15,2013-06-21,4,Billboard Hot 100
Cruise,Florida Georgia Line Featuring Nelly,2013-06-15,2013-06-21,5,Billboard Hot 100
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,2013-06-15,2013-06-21,6,Billboard Hot 100
Come & Get It,Selena Gomez,2013-06-15,2013-06-21,7,Billboard Hot 100
Radioactive,Imagine Dragons,2013-06-15,2013-06-21,8,Billboard Hot 100
I Love It,Icona Pop Featuring Charli XCX,2013-06-15,2013-06-21,9,Billboard Hot 100
Stay,Rihanna Featuring Mikky Ekko,2013-06-15,2013-06-21,10,Billboard Hot 100
When I Was Your Man,Bruno Mars,2013-06-15,2013-06-21,11,Billboard Hot 100
The Way,Ariana Grande Featuring Mac Miller,2013-06-15,2013-06-21,12,Billboard Hot 100
Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,2013-06-15,2013-06-21,13,Billboard Hot 100
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2013-06-15,2013-06-21,14,Billboard Hot 100
Heart Attack,Demi Lovato,2013-06-15,2013-06-21,15,Billboard Hot 100
We Own It (Fast & Furious),2 Chainz & Wiz Khalifa,2013-06-15,2013-06-21,16,Billboard Hot 100
#Beautiful,Mariah Carey Featuring Miguel,2013-06-15,2013-06-21,17,Billboard Hot 100
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013-06-15,2013-06-21,18,Billboard Hot 100
Wagon Wheel,Darius Rucker,2013-06-15,2013-06-21,19,Billboard Hot 100
Power Trip,J. Cole Featuring Miguel,2013-06-15,2013-06-21,20,Billboard Hot 100
#thatPOWER,will.i.am Featuring Justin Bieber,2013-06-15,2013-06-21,21,Billboard Hot 100
Highway Don't Care,Tim McGraw With Taylor Swift,2013-06-15,2013-06-21,22,Billboard Hot 100
Feel This Moment,Pitbull Featuring Christina Aguilera,2013-06-15,2013-06-21,23,Billboard Hot 100
22,Taylor Swift,2013-06-15,2013-06-21,24,Billboard Hot 100
Treasure,Bruno Mars,2013-06-15,2013-06-21,25,Billboard Hot 100
Started From The Bottom,Drake,2013-06-15,2013-06-21,26,Billboard Hot 100
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,2013-06-15,2013-06-21,27,Billboard Hot 100
Next To Me,Emeli Sande,2013-06-15,2013-06-21,28,Billboard Hot 100
Clarity,Zedd Featuring Foxes,2013-06-15,2013-06-21,29,Billboard Hot 100
The Other Side,Jason Derulo,2013-06-15,2013-06-21,30,Billboard Hot 100
Crash My Party,Luke Bryan,2013-06-15,2013-06-21,31,Billboard Hot 100
Bad,Wale Featuring Tiara Thomas Or Rihanna,2013-06-15,2013-06-21,32,Billboard Hot 100
Suit & Tie,Justin Timberlake Featuring JAY Z,2013-06-15,2013-06-21,33,Billboard Hot 100
Here's To Never Growing Up,Avril Lavigne,2013-06-15,2013-06-21,34,Billboard Hot 100
Love Me,Lil Wayne Featuring Drake & Future,2013-06-15,2013-06-21,35,Billboard Hot 100
U.O.E.N.O.,Rocko Featuring Future & Rick Ross,2013-06-15,2013-06-21,36,Billboard Hot 100
Love Somebody,Maroon 5,2013-06-15,2013-06-21,37,Billboard Hot 100
Ho Hey,The Lumineers,2013-06-15,2013-06-21,38,Billboard Hot 100
Fine China,Chris Brown,2013-06-15,2013-06-21,39,Billboard Hot 100
"Bitch, Don't Kill My Vibe",Kendrick Lamar,2013-06-15,2013-06-21,40,Billboard Hot 100
Rich As F**k,Lil Wayne Featuring 2 Chainz,2013-06-15,2013-06-21,41,Billboard Hot 100
I Need Your Love,Calvin Harris Featuring Ellie Goulding,2013-06-15,2013-06-21,42,Billboard Hot 100
I Knew You Were Trouble.,Taylor Swift,2013-06-15,2013-06-21,43,Billboard Hot 100
