song,artist,start_date,end_date,rank,ranking_list
Save The Best For Last,Vanessa Williams,1992-04-04,1992-04-10,1,Billboard Hot 100
Tears In Heaven,Eric Clapton,1992-04-04,1992-04-10,2,Billboard Hot 100
Remember The Time,Michael Jackson,1992-04-04,1992-04-10,3,Billboard Hot 100
Masterpiece,Atlantic Starr,1992-04-04,1992-04-10,4,Billboard Hot 100
To Be With You,Mr. Big,1992-04-04,1992-04-10,5,Billboard Hot 100
I'm Too Sexy,Right Said Fred,1992-04-04,1992-04-10,6,Billboard Hot 100
Breakin' My Heart (Pretty Brown Eyes),Mint Condition,1992-04-04,1992-04-10,7,Billboard Hot 100
Make It Happen,Mariah Carey,1992-04-04,1992-04-10,8,Billboard Hot 100
I Can't Dance,Genesis,1992-04-04,1992-04-10,9,Billboard Hot 100
Beauty And The Beast,Celine Dion And Peabo Bryson,1992-04-04,1992-04-10,10,Billboard Hot 100
Justified And Ancient,The KLF Featuring Tammy Wynette,1992-04-04,1992-04-10,11,Billboard Hot 100
Good For Me,Amy Grant,1992-04-04,1992-04-10,12,Billboard Hot 100
I Love Your Smile,Shanice,1992-04-04,1992-04-10,13,Billboard Hot 100
Ain't 2 Proud 2 Beg,TLC,1992-04-04,1992-04-10,14,Billboard Hot 100
Hazard,Richard Marx,1992-04-04,1992-04-10,15,Billboard Hot 100
Thinkin' Back,Color Me Badd,1992-04-04,1992-04-10,16,Billboard Hot 100
Human Touch/Better Days,Bruce Springsteen,1992-04-04,1992-04-10,17,Billboard Hot 100
Everything Changes,Kathy Troccoli,1992-04-04,1992-04-10,18,Billboard Hot 100
Missing You Now,Michael Bolton,1992-04-04,1992-04-10,19,Billboard Hot 100
We Got A Love Thang,CeCe Peniston,1992-04-04,1992-04-10,20,Billboard Hot 100
If You Go Away,NKOTB,1992-04-04,1992-04-10,21,Billboard Hot 100
One,U2,1992-04-04,1992-04-10,22,Billboard Hot 100
Tell Me What You Want Me To Do,Tevin Campbell,1992-04-04,1992-04-10,23,Billboard Hot 100
Bohemian Rhapsody,Queen,1992-04-04,1992-04-10,24,Billboard Hot 100
Oochie Coochie,M.C. Brains,1992-04-04,1992-04-10,25,Billboard Hot 100
Live And Learn,Joe Public,1992-04-04,1992-04-10,26,Billboard Hot 100
Romeo & Juliet,Stacy Earl (Featuring The Wild Pair),1992-04-04,1992-04-10,27,Billboard Hot 100
My Lovin' (You're Never Gonna Get It),En Vogue,1992-04-04,1992-04-10,28,Billboard Hot 100
Uhh Ahh,Boyz II Men,1992-04-04,1992-04-10,29,Billboard Hot 100
I'm The One You Need,Jody Watley,1992-04-04,1992-04-10,30,Billboard Hot 100
Diamonds And Pearls,Prince And The N.P.G.,1992-04-04,1992-04-10,31,Billboard Hot 100
Smells Like Teen Spirit,Nirvana,1992-04-04,1992-04-10,32,Billboard Hot 100
"Mama, I'm Coming Home",Ozzy Osbourne,1992-04-04,1992-04-10,33,Billboard Hot 100
All 4 Love,Color Me Badd,1992-04-04,1992-04-10,34,Billboard Hot 100
Thought I'd Died And Gone To Heaven,Bryan Adams,1992-04-04,1992-04-10,35,Billboard Hot 100
Church Of Your Heart,Roxette,1992-04-04,1992-04-10,36,Billboard Hot 100
Too Much Passion,The Smithereens,1992-04-04,1992-04-10,37,Billboard Hot 100
Nu Nu,Lidell Townsell,1992-04-04,1992-04-10,38,Billboard Hot 100
Finally,CeCe Peniston,1992-04-04,1992-04-10,39,Billboard Hot 100
Until Your Love Comes Back Around,RTZ,1992-04-04,1992-04-10,40,Billboard Hot 100
