song,artist,start_date,end_date,rank,ranking_list
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,2019-04-20,2019-04-26,1,Billboard Hot 100
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2019-04-20,2019-04-26,2,Billboard Hot 100
Wow.,Post Malone,2019-04-20,2019-04-26,3,Billboard Hot 100
7 Rings,Ariana Grande,2019-04-20,2019-04-26,4,Billboard Hot 100
Without Me,Halsey,2019-04-20,2019-04-26,5,Billboard Hot 100
Sucker,Jonas Brothers,2019-04-20,2019-04-26,6,Billboard Hot 100
Please Me,Cardi B & Bruno Mars,2019-04-20,2019-04-26,7,Billboard Hot 100
Better,Khalid,2019-04-20,2019-04-26,8,Billboard Hot 100
Middle Child,J. Cole,2019-04-20,2019-04-26,9,Billboard Hot 100
Happier,Marshmello & Bastille,2019-04-20,2019-04-26,10,Billboard Hot 100
Bad Guy,Billie Eilish,2019-04-20,2019-04-26,11,Billboard Hot 100
Dancing With A Stranger,Sam Smith & Normani,2019-04-20,2019-04-26,12,Billboard Hot 100
Shallow,Lady Gaga & Bradley Cooper,2019-04-20,2019-04-26,13,Billboard Hot 100
Eastside,"benny blanco, Halsey & Khalid",2019-04-20,2019-04-26,14,Billboard Hot 100
Going Bad,Meek Mill Featuring Drake,2019-04-20,2019-04-26,15,Billboard Hot 100
Sweet But Psycho,Ava Max,2019-04-20,2019-04-26,16,Billboard Hot 100
Thotiana,Blueface,2019-04-20,2019-04-26,17,Billboard Hot 100
Talk,Khalid,2019-04-20,2019-04-26,18,Billboard Hot 100
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,2019-04-20,2019-04-26,19,Billboard Hot 100
High Hopes,Panic! At The Disco,2019-04-20,2019-04-26,20,Billboard Hot 100
Beautiful Crazy,Luke Combs,2019-04-20,2019-04-26,21,Billboard Hot 100
A Lot,21 Savage,2019-04-20,2019-04-26,22,Billboard Hot 100
Girls Like You,Maroon 5 Featuring Cardi B,2019-04-20,2019-04-26,23,Billboard Hot 100
Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,2019-04-20,2019-04-26,24,Billboard Hot 100
Sicko Mode,Travis Scott,2019-04-20,2019-04-26,25,Billboard Hot 100
Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,2019-04-20,2019-04-26,26,Billboard Hot 100
Cool,Jonas Brothers,2019-04-20,2019-04-26,27,Billboard Hot 100
Murder On My Mind,YNW Melly,2019-04-20,2019-04-26,28,Billboard Hot 100
Be Alright,Dean Lewis,2019-04-20,2019-04-26,29,Billboard Hot 100
Bury A Friend,Billie Eilish,2019-04-20,2019-04-26,30,Billboard Hot 100
"Thank U, Next",Ariana Grande,2019-04-20,2019-04-26,31,Billboard Hot 100
Drip Too Hard,Lil Baby & Gunna,2019-04-20,2019-04-26,32,Billboard Hot 100
Pure Water,Mustard & Migos,2019-04-20,2019-04-26,33,Billboard Hot 100
Envy Me,Calboy,2019-04-20,2019-04-26,34,Billboard Hot 100
