song,artist,start_date,end_date,rank,ranking_list
Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",2001-06-23,2001-06-29,1,Billboard Hot 100
Hanging By A Moment,Lifehouse,2001-06-23,2001-06-29,2,Billboard Hot 100
Ride Wit Me,Nelly Featuring City Spud,2001-06-23,2001-06-29,3,Billboard Hot 100
My Baby,Lil' Romeo,2001-06-23,2001-06-29,4,Billboard Hot 100
Drops Of Jupiter (Tell Me),Train,2001-06-23,2001-06-29,5,Billboard Hot 100
Fiesta,R. Kelly Featuring Jay-Z,2001-06-23,2001-06-29,6,Billboard Hot 100
Follow Me,Uncle Kracker,2001-06-23,2001-06-29,7,Billboard Hot 100
Peaches & Cream,112,2001-06-23,2001-06-29,8,Billboard Hot 100
Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",2001-06-23,2001-06-29,9,Billboard Hot 100
All For You,Janet,2001-06-23,2001-06-29,10,Billboard Hot 100
There You'll Be,Faith Hill,2001-06-23,2001-06-29,11,Billboard Hot 100
Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,2001-06-23,2001-06-29,12,Billboard Hot 100
Superwoman Pt. II,Lil' Mo Featuring Fabolous,2001-06-23,2001-06-29,13,Billboard Hot 100
Drive,Incubus,2001-06-23,2001-06-29,14,Billboard Hot 100
Thank You,Dido,2001-06-23,2001-06-29,15,Billboard Hot 100
What Would You Do?,City High,2001-06-23,2001-06-29,16,Billboard Hot 100
I'm Like A Bird,Nelly Furtado,2001-06-23,2001-06-29,17,Billboard Hot 100
Irresistible,Jessica Simpson,2001-06-23,2001-06-29,18,Billboard Hot 100
Pop,'N Sync,2001-06-23,2001-06-29,19,Billboard Hot 100
Survivor,Destiny's Child,2001-06-23,2001-06-29,20,Billboard Hot 100
Bootylicious,Destiny's Child,2001-06-23,2001-06-29,21,Billboard Hot 100
It's Been Awhile,Staind,2001-06-23,2001-06-29,22,Billboard Hot 100
Music,Erick Sermon Featuring Marvin Gaye,2001-06-23,2001-06-29,23,Billboard Hot 100
I'm Already There,Lonestar,2001-06-23,2001-06-29,24,Billboard Hot 100
Ain't Nothing 'Bout You,Brooks & Dunn,2001-06-23,2001-06-29,25,Billboard Hot 100
Grown Men Don't Cry,Tim McGraw,2001-06-23,2001-06-29,26,Billboard Hot 100
Stutter,Joe Featuring Mystikal,2001-06-23,2001-06-29,27,Billboard Hot 100
More Than That,Backstreet Boys,2001-06-23,2001-06-29,28,Billboard Hot 100
All Or Nothing,O-Town,2001-06-23,2001-06-29,29,Billboard Hot 100
U Remind Me,Usher,2001-06-23,2001-06-29,30,Billboard Hot 100
