song,artist,start_date,end_date,rank,ranking_list
It's Too Late/I Feel The Earth Move,Carole King,1971-07-17,1971-07-23,1,Billboard Hot 100
Indian Reservation (The Lament Of The Cherokee Reservation Indian),The Raiders,1971-07-17,1971-07-23,2,Billboard Hot 100
You've Got A Friend,James Taylor,1971-07-17,1971-07-23,3,Billboard Hot 100
Don't Pull Your Love,"Hamilton, Joe Frank & Reynolds",1971-07-17,1971-07-23,4,Billboard Hot 100
Treat Her Like A Lady,Cornelius Brothers & Sister Rose,1971-07-17,1971-07-23,5,Billboard Hot 100
Mr. Big Stuff,Jean Knight,1971-07-17,1971-07-23,6,Billboard Hot 100
Rainy Days And Mondays,Carpenters,1971-07-17,1971-07-23,7,Billboard Hot 100
Draggin' The Line,Tommy James,1971-07-17,1971-07-23,8,Billboard Hot 100
How Can You Mend A Broken Heart,Bee Gees,1971-07-17,1971-07-23,9,Billboard Hot 100
That's The Way I've Always Heard It Should Be,Carly Simon,1971-07-17,1971-07-23,10,Billboard Hot 100
She's Not Just Another Woman,The 8th Day,1971-07-17,1971-07-23,11,Billboard Hot 100
"Take Me Home, Country Roads",John Denver,1971-07-17,1971-07-23,12,Billboard Hot 100
Sooner Or Later,The Grass Roots,1971-07-17,1971-07-23,13,Billboard Hot 100
"When You're Hot, You're Hot",Jerry Reed,1971-07-17,1971-07-23,14,Billboard Hot 100
Funky Nassau-Part I,The Beginning Of The End,1971-07-17,1971-07-23,15,Billboard Hot 100
Here Comes That Rainy Day Feeling Again,The Fortunes,1971-07-17,1971-07-23,16,Billboard Hot 100
I Don't Want To Do Wrong,Gladys Knight And The Pips,1971-07-17,1971-07-23,17,Billboard Hot 100
Never Ending Song Of Love,Delaney & Bonnie & Friends,1971-07-17,1971-07-23,18,Billboard Hot 100
Bring The Boys Home,Freda Payne,1971-07-17,1971-07-23,19,Billboard Hot 100
Want Ads,The Honey Cone,1971-07-17,1971-07-23,20,Billboard Hot 100
Signs,Five Man Electrical Band,1971-07-17,1971-07-23,21,Billboard Hot 100
High Time We Went/Black-Eyed Blues,Joe Cocker,1971-07-17,1971-07-23,22,Billboard Hot 100
Beginnings/Colour My World,Chicago,1971-07-17,1971-07-23,23,Billboard Hot 100
Double Barrel,Dave & Ansil Collins,1971-07-17,1971-07-23,24,Billboard Hot 100
Get It On,Chase,1971-07-17,1971-07-23,25,Billboard Hot 100
"Mercy, Mercy Me (The Ecology)",Marvin Gaye,1971-07-17,1971-07-23,26,Billboard Hot 100
Hot Pants (She Got To Use What She Got To Get What She Wants) (Pt. 1),James Brown,1971-07-17,1971-07-23,27,Billboard Hot 100
It Don't Come Easy,Ringo Starr,1971-07-17,1971-07-23,28,Billboard Hot 100
Love The One You're With,The Isley Brothers,1971-07-17,1971-07-23,29,Billboard Hot 100
Wild Horses,The Rolling Stones,1971-07-17,1971-07-23,30,Billboard Hot 100
Brown Sugar,The Rolling Stones,1971-07-17,1971-07-23,31,Billboard Hot 100
You've Got A Friend,Roberta Flack & Donny Hathaway,1971-07-17,1971-07-23,32,Billboard Hot 100
Rings,Cymarron,1971-07-17,1971-07-23,33,Billboard Hot 100
Summer Sand,Dawn,1971-07-17,1971-07-23,34,Billboard Hot 100
Moon Shadow,Cat Stevens,1971-07-17,1971-07-23,35,Billboard Hot 100
Chicago,Graham Nash,1971-07-17,1971-07-23,36,Billboard Hot 100
If Not For You,Olivia Newton-John,1971-07-17,1971-07-23,37,Billboard Hot 100
Puppet Man/Resurrection Shuffle,Tom Jones,1971-07-17,1971-07-23,38,Billboard Hot 100
"Stop, Look, Listen (To Your Heart)",The Stylistics,1971-07-17,1971-07-23,39,Billboard Hot 100
Liar,Three Dog Night,1971-07-17,1971-07-23,40,Billboard Hot 100
Escape-ism (Part 1),James Brown,1971-07-17,1971-07-23,41,Billboard Hot 100
Resurrection Shuffle,"Ashton, Gardner & Dyke",1971-07-17,1971-07-23,42,Billboard Hot 100
Ajax Liquor Store,Hudson and Landry,1971-07-17,1971-07-23,43,Billboard Hot 100
Change Partners,Stephen Stills,1971-07-17,1971-07-23,44,Billboard Hot 100
Love Means (You Never Have To Say You're Sorry),Sounds Of Sunshine,1971-07-17,1971-07-23,45,Billboard Hot 100
Maybe Tomorrow,Jackson 5,1971-07-17,1971-07-23,46,Billboard Hot 100
Watching The River Flow,Bob Dylan,1971-07-17,1971-07-23,47,Billboard Hot 100
She Didn't Do Magic/I'm The Only One,Lobo,1971-07-17,1971-07-23,48,Billboard Hot 100
"What The World Needs Now Is Love/Abraham, Martin and John",Tom Clay,1971-07-17,1971-07-23,49,Billboard Hot 100
Riders On The Storm,The Doors,1971-07-17,1971-07-23,50,Billboard Hot 100
Smiling Faces Sometimes,The Undisputed Truth,1971-07-17,1971-07-23,51,Billboard Hot 100
Hey! Love/Over And Over,The Delfonics,1971-07-17,1971-07-23,52,Billboard Hot 100
Mighty Clouds Of Joy,B.J. Thomas,1971-07-17,1971-07-23,53,Billboard Hot 100
Walk Away,The James Gang,1971-07-17,1971-07-23,54,Billboard Hot 100
Rainy Jane,Davy Jones,1971-07-17,1971-07-23,55,Billboard Hot 100
I'm A Believer,Neil Diamond,1971-07-17,1971-07-23,56,Billboard Hot 100
Follow Me,Mary Travers,1971-07-17,1971-07-23,57,Billboard Hot 100
I Know I'm In Love,Chee-Chee & Peppy,1971-07-17,1971-07-23,58,Billboard Hot 100
I'm Leavin',Elvis Presley,1971-07-17,1971-07-23,59,Billboard Hot 100
Whatcha See Is Whatcha Get,The Dramatics,1971-07-17,1971-07-23,60,Billboard Hot 100
He's So Fine,Jody Miller,1971-07-17,1971-07-23,61,Billboard Hot 100
Do You Know What Time It Is?,P-Nut Gallery,1971-07-17,1971-07-23,62,Billboard Hot 100
You're The Reason Why,The Ebonys,1971-07-17,1971-07-23,63,Billboard Hot 100
I Love You Lady Dawn,The Bells,1971-07-17,1971-07-23,64,Billboard Hot 100
House At Pooh Corner,Nitty Gritty Dirt Band,1971-07-17,1971-07-23,65,Billboard Hot 100
Crazy About The La La La,Smokey Robinson & The Miracles,1971-07-17,1971-07-23,66,Billboard Hot 100
"Mozart Symphony No. 40 In G Minor K.550, 1st Movement",Waldo De Los Rios,1971-07-17,1971-07-23,67,Billboard Hot 100
Sweet Hitch-Hiker,Creedence Clearwater Revival,1971-07-17,1971-07-23,68,Billboard Hot 100
The Last Time I Saw Her,Glen Campbell,1971-07-17,1971-07-23,69,Billboard Hot 100
In These Changing Times,Four Tops,1971-07-17,1971-07-23,70,Billboard Hot 100
Talking In Your Sleep,Gordon Lightfoot,1971-07-17,1971-07-23,71,Billboard Hot 100
I Hear Those Church Bells Ringing,Dusk,1971-07-17,1971-07-23,72,Billboard Hot 100
Deep Enough For Me,Ocean,1971-07-17,1971-07-23,73,Billboard Hot 100
When My Little Girl Is Smiling,Steve Alaimo,1971-07-17,1971-07-23,74,Billboard Hot 100
Mother Freedom,Bread,1971-07-17,1971-07-23,75,Billboard Hot 100
Won't Get Fooled Again,The Who,1971-07-17,1971-07-23,76,Billboard Hot 100
Saturday Morning Confusion,Bobby Russell,1971-07-17,1971-07-23,77,Billboard Hot 100
One-Way Ticket,Tyrone Davis,1971-07-17,1971-07-23,78,Billboard Hot 100
I Just Want To Celebrate,Rare Earth,1971-07-17,1971-07-23,79,Billboard Hot 100
