song,artist,start_date,end_date,rank,ranking_list
Humble.,Kendrick Lamar,2017-05-06,2017-05-12,1,Billboard Hot 100
Shape Of You,Ed Sheeran,2017-05-06,2017-05-12,2,Billboard Hot 100
That's What I Like,Bruno Mars,2017-05-06,2017-05-12,3,Billboard Hot 100
DNA.,Kendrick Lamar,2017-05-06,2017-05-12,4,Billboard Hot 100
Mask Off,Future,2017-05-06,2017-05-12,5,Billboard Hot 100
iSpy,KYLE Featuring Lil Yachty,2017-05-06,2017-05-12,6,Billboard Hot 100
Stay,Zedd & Alessia Cara,2017-05-06,2017-05-12,7,Billboard Hot 100
Something Just Like This,The Chainsmokers & Coldplay,2017-05-06,2017-05-12,8,Billboard Hot 100
Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,2017-05-06,2017-05-12,9,Billboard Hot 100
XO TOUR Llif3,Lil Uzi Vert,2017-05-06,2017-05-12,10,Billboard Hot 100
Body Like A Back Road,Sam Hunt,2017-05-06,2017-05-12,11,Billboard Hot 100
Issues,Julia Michaels,2017-05-06,2017-05-12,12,Billboard Hot 100
It Ain't Me,Kygo x Selena Gomez,2017-05-06,2017-05-12,13,Billboard Hot 100
Loyalty.,Kendrick Lamar Featuring Rihanna,2017-05-06,2017-05-12,14,Billboard Hot 100
Congratulations,Post Malone Featuring Quavo,2017-05-06,2017-05-12,15,Billboard Hot 100
Element.,Kendrick Lamar,2017-05-06,2017-05-12,16,Billboard Hot 100
Say You Won't Let Go,James Arthur,2017-05-06,2017-05-12,17,Billboard Hot 100
Love.,Kendrick Lamar Featuring Zacari,2017-05-06,2017-05-12,18,Billboard Hot 100
Paris,The Chainsmokers,2017-05-06,2017-05-12,19,Billboard Hot 100
Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,2017-05-06,2017-05-12,20,Billboard Hot 100
Tunnel Vision,Kodak Black,2017-05-06,2017-05-12,21,Billboard Hot 100
Sign Of The Times,Harry Styles,2017-05-06,2017-05-12,22,Billboard Hot 100
Cold,Maroon 5 Featuring Future,2017-05-06,2017-05-12,23,Billboard Hot 100
I Feel It Coming,The Weeknd Featuring Daft Punk,2017-05-06,2017-05-12,24,Billboard Hot 100
Location,Khalid,2017-05-06,2017-05-12,25,Billboard Hot 100
Bad And Boujee,Migos Featuring Lil Uzi Vert,2017-05-06,2017-05-12,26,Billboard Hot 100
Passionfruit,Drake,2017-05-06,2017-05-12,27,Billboard Hot 100
Closer,The Chainsmokers Featuring Halsey,2017-05-06,2017-05-12,28,Billboard Hot 100
T-Shirt,Migos,2017-05-06,2017-05-12,29,Billboard Hot 100
Bounce Back,Big Sean,2017-05-06,2017-05-12,30,Billboard Hot 100
Love On The Brain,Rihanna,2017-05-06,2017-05-12,31,Billboard Hot 100
Yah.,Kendrick Lamar,2017-05-06,2017-05-12,32,Billboard Hot 100
XXX.,Kendrick Lamar Featuring U2,2017-05-06,2017-05-12,33,Billboard Hot 100
Swang,Rae Sremmurd,2017-05-06,2017-05-12,34,Billboard Hot 100
Feel.,Kendrick Lamar,2017-05-06,2017-05-12,35,Billboard Hot 100
I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,2017-05-06,2017-05-12,36,Billboard Hot 100
Pride.,Kendrick Lamar,2017-05-06,2017-05-12,37,Billboard Hot 100
Chained To The Rhythm,Katy Perry Featuring Skip Marley,2017-05-06,2017-05-12,38,Billboard Hot 100
The Cure,Lady Gaga,2017-05-06,2017-05-12,39,Billboard Hot 100
Rolex,Ayo & Teo,2017-05-06,2017-05-12,40,Billboard Hot 100
24K Magic,Bruno Mars,2017-05-06,2017-05-12,41,Billboard Hot 100
Lust.,Kendrick Lamar,2017-05-06,2017-05-12,42,Billboard Hot 100
Scars To Your Beautiful,Alessia Cara,2017-05-06,2017-05-12,43,Billboard Hot 100
Slide,Calvin Harris Featuring Frank Ocean & Migos,2017-05-06,2017-05-12,44,Billboard Hot 100
In Case You Didn't Know,Brett Young,2017-05-06,2017-05-12,45,Billboard Hot 100
Goosebumps,Travis Scott,2017-05-06,2017-05-12,46,Billboard Hot 100
Can't Stop The Feeling!,Justin Timberlake,2017-05-06,2017-05-12,47,Billboard Hot 100
Both,Gucci Mane Featuring Drake,2017-05-06,2017-05-12,48,Billboard Hot 100
Mercy,Shawn Mendes,2017-05-06,2017-05-12,49,Billboard Hot 100
Fear.,Kendrick Lamar,2017-05-06,2017-05-12,50,Billboard Hot 100
Believer,Imagine Dragons,2017-05-06,2017-05-12,51,Billboard Hot 100
Look At Me!,XXXTENTACION,2017-05-06,2017-05-12,52,Billboard Hot 100
Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,2017-05-06,2017-05-12,53,Billboard Hot 100
Blood.,Kendrick Lamar,2017-05-06,2017-05-12,54,Billboard Hot 100
Hurricane,Luke Combs,2017-05-06,2017-05-12,55,Billboard Hot 100
Redbone,Childish Gambino,2017-05-06,2017-05-12,56,Billboard Hot 100
Down,Marian Hill,2017-05-06,2017-05-12,57,Billboard Hot 100
God.,Kendrick Lamar,2017-05-06,2017-05-12,58,Billboard Hot 100
Unforgettable,French Montana Featuring Swae Lee,2017-05-06,2017-05-12,59,Billboard Hot 100
Portland,Drake Featuring Quavo & Travis Scott,2017-05-06,2017-05-12,60,Billboard Hot 100
Castle On The Hill,Ed Sheeran,2017-05-06,2017-05-12,61,Billboard Hot 100
Dirt On My Boots,Jon Pardi,2017-05-06,2017-05-12,62,Billboard Hot 100
Duckworth.,Kendrick Lamar,2017-05-06,2017-05-12,63,Billboard Hot 100
Hometown Girl,Josh Turner,2017-05-06,2017-05-12,64,Billboard Hot 100
How Far I'll Go,Auli'i Cravalho,2017-05-06,2017-05-12,65,Billboard Hot 100
Now Or Never,Halsey,2017-05-06,2017-05-12,66,Billboard Hot 100
The Fighter,Keith Urban Featuring Carrie Underwood,2017-05-06,2017-05-12,67,Billboard Hot 100
Heavy,Linkin Park Featuring Kiiara,2017-05-06,2017-05-12,68,Billboard Hot 100
Any Ol' Barstool,Jason Aldean,2017-05-06,2017-05-12,69,Billboard Hot 100
Shining,DJ Khaled Featuring Beyonce & JAY Z,2017-05-06,2017-05-12,70,Billboard Hot 100
Party,Chris Brown Featuring Usher & Gucci Mane,2017-05-06,2017-05-12,71,Billboard Hot 100
Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,2017-05-06,2017-05-12,72,Billboard Hot 100
Cake,Flo Rida & 99 Percent,2017-05-06,2017-05-12,73,Billboard Hot 100
Green Light,Lorde,2017-05-06,2017-05-12,74,Billboard Hot 100
Black,Dierks Bentley,2017-05-06,2017-05-12,75,Billboard Hot 100
Good Life,G-Eazy & Kehlani,2017-05-06,2017-05-12,76,Billboard Hot 100
The Weekend,Brantley Gilbert,2017-05-06,2017-05-12,77,Billboard Hot 100
Peek A Boo,Lil Yachty Featuring Migos,2017-05-06,2017-05-12,78,Billboard Hot 100
Losin Control,Russ,2017-05-06,2017-05-12,79,Billboard Hot 100
No Frauds,"Nicki Minaj, Drake & Lil Wayne",2017-05-06,2017-05-12,80,Billboard Hot 100
Yeah Boy,Kelsea Ballerini,2017-05-06,2017-05-12,81,Billboard Hot 100
"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,2017-05-06,2017-05-12,82,Billboard Hot 100
Call On Me,Starley,2017-05-06,2017-05-12,83,Billboard Hot 100
Moves,Big Sean,2017-05-06,2017-05-12,84,Billboard Hot 100
Fast,Luke Bryan,2017-05-06,2017-05-12,85,Billboard Hot 100
First Day Out,Tee Grizzley,2017-05-06,2017-05-12,86,Billboard Hot 100
Black SpiderMan,Logic Featuring Damian Lemar Hudson,2017-05-06,2017-05-12,87,Billboard Hot 100
Selfish,Future Featuring Rihanna,2017-05-06,2017-05-12,88,Billboard Hot 100
Deja Vu,J. Cole,2017-05-06,2017-05-12,89,Billboard Hot 100
Everyday We Lit,YFN Lucci Featuring PnB Rock,2017-05-06,2017-05-12,90,Billboard Hot 100
Scared To Be Lonely,Martin Garrix & Dua Lipa,2017-05-06,2017-05-12,91,Billboard Hot 100
Gyalchester,Drake,2017-05-06,2017-05-12,92,Billboard Hot 100
Broken Halos,Chris Stapleton,2017-05-06,2017-05-12,93,Billboard Hot 100
Weak,AJR,2017-05-06,2017-05-12,94,Billboard Hot 100
How Not To,Dan + Shay,2017-05-06,2017-05-12,95,Billboard Hot 100
Good Drank,2 Chainz x Gucci Mane x Quavo,2017-05-06,2017-05-12,96,Billboard Hot 100
You Look Good,Lady Antebellum,2017-05-06,2017-05-12,97,Billboard Hot 100
At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,2017-05-06,2017-05-12,98,Billboard Hot 100
The Night We Met,Lord Huron,2017-05-06,2017-05-12,99,Billboard Hot 100
Craving You,Thomas Rhett Featuring Maren Morris,2017-05-06,2017-05-12,100,Billboard Hot 100
