song,artist,start_date,end_date,rank,ranking_list
Maria Maria,Santana Featuring The Product G&B,2000-05-20,2000-05-26,1,Billboard Hot 100
Breathe,Faith Hill,2000-05-20,2000-05-26,2,Billboard Hot 100
Thong Song,Sisqo,2000-05-20,2000-05-26,3,Billboard Hot 100
He Wasn't Man Enough,Toni Braxton,2000-05-20,2000-05-26,4,Billboard Hot 100
I Try,Macy Gray,2000-05-20,2000-05-26,5,Billboard Hot 100
Everything You Want,Vertical Horizon,2000-05-20,2000-05-26,6,Billboard Hot 100
Say My Name,Destiny's Child,2000-05-20,2000-05-26,7,Billboard Hot 100
Be With You,Enrique Iglesias,2000-05-20,2000-05-26,8,Billboard Hot 100
Bye Bye Bye,'N Sync,2000-05-20,2000-05-26,9,Billboard Hot 100
Try Again,Aaliyah,2000-05-20,2000-05-26,10,Billboard Hot 100
I Wanna Know,Joe,2000-05-20,2000-05-26,11,Billboard Hot 100
Amazed,Lonestar,2000-05-20,2000-05-26,12,Billboard Hot 100
You Sang To Me,Marc Anthony,2000-05-20,2000-05-26,13,Billboard Hot 100
It Feels So Good,Sonique,2000-05-20,2000-05-26,14,Billboard Hot 100
Oops!...I Did It Again,Britney Spears,2000-05-20,2000-05-26,15,Billboard Hot 100
Higher,Creed,2000-05-20,2000-05-26,16,Billboard Hot 100
There You Go,P!nk,2000-05-20,2000-05-26,17,Billboard Hot 100
Otherside,Red Hot Chili Peppers,2000-05-20,2000-05-26,18,Billboard Hot 100
I Turn To You,Christina Aguilera,2000-05-20,2000-05-26,19,Billboard Hot 100
The Real Slim Shady,Eminem,2000-05-20,2000-05-26,20,Billboard Hot 100
Smooth,Santana Featuring Rob Thomas,2000-05-20,2000-05-26,21,Billboard Hot 100
I Wish,Carl Thomas,2000-05-20,2000-05-26,22,Billboard Hot 100
Separated,Avant,2000-05-20,2000-05-26,23,Billboard Hot 100
Bent,matchbox twenty,2000-05-20,2000-05-26,24,Billboard Hot 100
Never Let You Go,Third Eye Blind,2000-05-20,2000-05-26,25,Billboard Hot 100
Crash And Burn,Savage Garden,2000-05-20,2000-05-26,26,Billboard Hot 100
Party Up (Up In Here),DMX,2000-05-20,2000-05-26,27,Billboard Hot 100
Big Pimpin',Jay-Z Featuring UGK,2000-05-20,2000-05-26,28,Billboard Hot 100
Only God Knows Why,Kid Rock,2000-05-20,2000-05-26,29,Billboard Hot 100
Get It On Tonite,Montell Jordan,2000-05-20,2000-05-26,30,Billboard Hot 100
Wobble Wobble,504 Boyz,2000-05-20,2000-05-26,31,Billboard Hot 100
Show Me The Meaning Of Being Lonely,Backstreet Boys,2000-05-20,2000-05-26,32,Billboard Hot 100
Shackles (Praise You),Mary Mary,2000-05-20,2000-05-26,33,Billboard Hot 100
Better Off Alone,Alice Deejay,2000-05-20,2000-05-26,34,Billboard Hot 100
Broadway,Goo Goo Dolls,2000-05-20,2000-05-26,35,Billboard Hot 100
The Way You Love Me,Faith Hill,2000-05-20,2000-05-26,36,Billboard Hot 100
I Knew I Loved You,Savage Garden,2000-05-20,2000-05-26,37,Billboard Hot 100
I Need To Know,Marc Anthony,2000-05-20,2000-05-26,38,Billboard Hot 100
Yes!,Chad Brock,2000-05-20,2000-05-26,39,Billboard Hot 100
Graduation (Friends Forever),Vitamin C,2000-05-20,2000-05-26,40,Billboard Hot 100
Where I Wanna Be,Donell Jones,2000-05-20,2000-05-26,41,Billboard Hot 100
That's The Way It Is,Celine Dion,2000-05-20,2000-05-26,42,Billboard Hot 100
The Best Day,George Strait,2000-05-20,2000-05-26,43,Billboard Hot 100
Swear It Again,Westlife,2000-05-20,2000-05-26,44,Billboard Hot 100
How Do You Like Me Now?!,Toby Keith,2000-05-20,2000-05-26,45,Billboard Hot 100
Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,2000-05-20,2000-05-26,46,Billboard Hot 100
She's More,Andy Griggs,2000-05-20,2000-05-26,47,Billboard Hot 100
The Chain Of Love,Clay Walker,2000-05-20,2000-05-26,48,Billboard Hot 100
Couldn't Last A Moment,Collin Raye,2000-05-20,2000-05-26,49,Billboard Hot 100
Best Of Me,Mya Featuring Jadakiss,2000-05-20,2000-05-26,50,Billboard Hot 100
It's Gonna Be Me,'N Sync,2000-05-20,2000-05-26,51,Billboard Hot 100
Back Here,BBMak,2000-05-20,2000-05-26,52,Billboard Hot 100
Been There,Clint Black With Steve Wariner,2000-05-20,2000-05-26,53,Billboard Hot 100
Kryptonite,3 Doors Down,2000-05-20,2000-05-26,54,Billboard Hot 100
Let's Get Married,Jagged Edge,2000-05-20,2000-05-26,55,Billboard Hot 100
Carlene,Phil Vassar,2000-05-20,2000-05-26,56,Billboard Hot 100
Whoa!,Black Rob,2000-05-20,2000-05-26,57,Billboard Hot 100
What I Need To Do,Kenny Chesney,2000-05-20,2000-05-26,58,Billboard Hot 100
Absolutely (Story Of A Girl),Nine Days,2000-05-20,2000-05-26,59,Billboard Hot 100
Unconditional,Clay Davidson,2000-05-20,2000-05-26,60,Billboard Hot 100
Goodbye Earl,Dixie Chicks,2000-05-20,2000-05-26,61,Billboard Hot 100
I Don't Wanna,Aaliyah,2000-05-20,2000-05-26,62,Billboard Hot 100
You Owe Me,NAS Featuring Ginuwine,2000-05-20,2000-05-26,63,Billboard Hot 100
Feelin' So Good,Jennifer Lopez Featuring Big Pun & Fat Joe,2000-05-20,2000-05-26,64,Billboard Hot 100
Purest Of Pain (A Puro Dolor),Son By Four,2000-05-20,2000-05-26,65,Billboard Hot 100
