song,artist,start_date,end_date,rank,ranking_list
Burn,Usher,2004-06-05,2004-06-11,1,Billboard Hot 100
I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,2004-06-05,2004-06-11,2,Billboard Hot 100
Naughty Girl,Beyonce,2004-06-05,2004-06-11,3,Billboard Hot 100
Yeah!,Usher Featuring Lil Jon & Ludacris,2004-06-05,2004-06-11,4,Billboard Hot 100
The Reason,Hoobastank,2004-06-05,2004-06-11,5,Billboard Hot 100
Overnight Celebrity,Twista,2004-06-05,2004-06-11,6,Billboard Hot 100
This Love,Maroon 5,2004-06-05,2004-06-11,7,Billboard Hot 100
If I Ain't Got You,Alicia Keys,2004-06-05,2004-06-11,8,Billboard Hot 100
Confessions Part II,Usher,2004-06-05,2004-06-11,9,Billboard Hot 100
Freek-A-Leek,Petey Pablo,2004-06-05,2004-06-11,10,Billboard Hot 100
All Falls Down,Kanye West Featuring Syleena Johnson,2004-06-05,2004-06-11,11,Billboard Hot 100
Roses,OutKast,2004-06-05,2004-06-11,12,Billboard Hot 100
Tipsy,J-Kwon,2004-06-05,2004-06-11,13,Billboard Hot 100
My Band,D12,2004-06-05,2004-06-11,14,Billboard Hot 100
Dirt Off Your Shoulder,JAY-Z,2004-06-05,2004-06-11,15,Billboard Hot 100
My Immortal,Evanescence,2004-06-05,2004-06-11,16,Billboard Hot 100
Move Ya Body,Nina Sky Featuring Jabba,2004-06-05,2004-06-11,17,Billboard Hot 100
Game Over (Flip),Lil' Flip,2004-06-05,2004-06-11,18,Billboard Hot 100
Slow Motion,Juvenile Featuring Soulja Slim,2004-06-05,2004-06-11,19,Billboard Hot 100
I'm Still In Love With You,Sean Paul Featuring Sasha,2004-06-05,2004-06-11,20,Billboard Hot 100
Happy People,R. Kelly,2004-06-05,2004-06-11,21,Billboard Hot 100
Redneck Woman,Gretchen Wilson,2004-06-05,2004-06-11,22,Billboard Hot 100
Hey Mama,The Black Eyed Peas,2004-06-05,2004-06-11,23,Billboard Hot 100
Letters From Home,John Michael Montgomery,2004-06-05,2004-06-11,24,Billboard Hot 100
On Fire,Lloyd Banks,2004-06-05,2004-06-11,25,Billboard Hot 100
Everytime,Britney Spears,2004-06-05,2004-06-11,26,Billboard Hot 100
Here Without You,3 Doors Down,2004-06-05,2004-06-11,27,Billboard Hot 100
Don't Tell Me,Avril Lavigne,2004-06-05,2004-06-11,28,Billboard Hot 100
Jesus Walks,Kanye West,2004-06-05,2004-06-11,29,Billboard Hot 100
The Way You Move,OutKast Featuring Sleepy Brown,2004-06-05,2004-06-11,30,Billboard Hot 100
Meant To Live,Switchfoot,2004-06-05,2004-06-11,31,Billboard Hot 100
100 Years,Five For Fighting,2004-06-05,2004-06-11,32,Billboard Hot 100
Take My Breath Away,Jessica Simpson,2004-06-05,2004-06-11,33,Billboard Hot 100
Someday,Nickelback,2004-06-05,2004-06-11,34,Billboard Hot 100
The First Cut Is The Deepest,Sheryl Crow,2004-06-05,2004-06-11,35,Billboard Hot 100
Dude,Beenie Man Featuring Ms. Thing,2004-06-05,2004-06-11,36,Billboard Hot 100
Culo,Pitbull Featuring Lil Jon,2004-06-05,2004-06-11,37,Billboard Hot 100
White Flag,Dido,2004-06-05,2004-06-11,38,Billboard Hot 100
Whiskey Girl,Toby Keith,2004-06-05,2004-06-11,39,Billboard Hot 100
Numb,Linkin Park,2004-06-05,2004-06-11,40,Billboard Hot 100
If You Ever Stop Loving Me,Montgomery Gentry,2004-06-05,2004-06-11,41,Billboard Hot 100
Let's Be Us Again,Lonestar,2004-06-05,2004-06-11,42,Billboard Hot 100
Heaven,Los Lonely Boys,2004-06-05,2004-06-11,43,Billboard Hot 100
Leave (Get Out),JoJo,2004-06-05,2004-06-11,44,Billboard Hot 100
Are You Gonna Be My Girl,Jet,2004-06-05,2004-06-11,45,Billboard Hot 100
Mayberry,Rascal Flatts,2004-06-05,2004-06-11,46,Billboard Hot 100
When The Sun Goes Down,Kenny Chesney & Uncle Kracker,2004-06-05,2004-06-11,47,Billboard Hot 100
One Call Away,Chingy Featuring J. Weav,2004-06-05,2004-06-11,48,Billboard Hot 100
You'll Think Of Me,Keith Urban,2004-06-05,2004-06-11,49,Billboard Hot 100
Ocean Avenue,Yellowcard,2004-06-05,2004-06-11,50,Billboard Hot 100
Toxic,Britney Spears,2004-06-05,2004-06-11,51,Billboard Hot 100
Welcome Back,Mase,2004-06-05,2004-06-11,52,Billboard Hot 100
Desperately,George Strait,2004-06-05,2004-06-11,53,Billboard Hot 100
