song,artist,start_date,end_date,rank,ranking_list
21 Questions,50 Cent Featuring Nate Dogg,2003-05-31,2003-06-06,1,Billboard Hot 100
Get Busy,Sean Paul,2003-05-31,2003-06-06,2,Billboard Hot 100
I Know What You Want,Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,2003-05-31,2003-06-06,3,Billboard Hot 100
Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,2003-05-31,2003-06-06,4,Billboard Hot 100
Ignition,R. Kelly,2003-05-31,2003-06-06,5,Billboard Hot 100
Bring Me To Life,Evanescence Featuring Paul McCoy,2003-05-31,2003-06-06,6,Billboard Hot 100
Rock Your Body,Justin Timberlake,2003-05-31,2003-06-06,7,Billboard Hot 100
In Da Club,50 Cent,2003-05-31,2003-06-06,8,Billboard Hot 100
When I'm Gone,3 Doors Down,2003-05-31,2003-06-06,9,Billboard Hot 100
Magic Stick,Lil' Kim Featuring 50 Cent,2003-05-31,2003-06-06,10,Billboard Hot 100
No Letting Go,Wayne Wonder,2003-05-31,2003-06-06,11,Billboard Hot 100
Unwell,matchbox twenty,2003-05-31,2003-06-06,12,Billboard Hot 100
Picture,Kid Rock Featuring Sheryl Crow,2003-05-31,2003-06-06,13,Billboard Hot 100
Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,2003-05-31,2003-06-06,14,Billboard Hot 100
If You're Not The One,Daniel Bedingfield,2003-05-31,2003-06-06,15,Billboard Hot 100
So Gone,Monica,2003-05-31,2003-06-06,16,Billboard Hot 100
How You Gonna Act Like That,Tyrese,2003-05-31,2003-06-06,17,Billboard Hot 100
Sing For The Moment,Eminem,2003-05-31,2003-06-06,18,Billboard Hot 100
Drift Away,Uncle Kracker Featuring Dobie Gray,2003-05-31,2003-06-06,19,Billboard Hot 100
Fighter,Christina Aguilera,2003-05-31,2003-06-06,20,Billboard Hot 100
Rock Wit U (Awww Baby),Ashanti,2003-05-31,2003-06-06,21,Billboard Hot 100
