song,artist,start_date,end_date,rank,ranking_list
SOS,Rihanna,2006-05-13,2006-05-19,1,Billboard Hot 100
Bad Day,Daniel Powter,2006-05-13,2006-05-19,2,Billboard Hot 100
Temperature,Sean Paul,2006-05-13,2006-05-19,3,Billboard Hot 100
Ridin',Chamillionaire Featuring Krayzie Bone,2006-05-13,2006-05-19,4,Billboard Hot 100
What You Know,T.I.,2006-05-13,2006-05-19,5,Billboard Hot 100
What's Left Of Me,Nick Lachey,2006-05-13,2006-05-19,6,Billboard Hot 100
Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,2006-05-13,2006-05-19,7,Billboard Hot 100
Unwritten,Natasha Bedingfield,2006-05-13,2006-05-19,8,Billboard Hot 100
Dani California,Red Hot Chili Peppers,2006-05-13,2006-05-19,9,Billboard Hot 100
You're Beautiful,James Blunt,2006-05-13,2006-05-19,10,Billboard Hot 100
"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,2006-05-13,2006-05-19,11,Billboard Hot 100
Where'd You Go,Fort Minor Featuring Holly Brook,2006-05-13,2006-05-19,12,Billboard Hot 100
Be Without You,Mary J. Blige,2006-05-13,2006-05-19,13,Billboard Hot 100
Walk Away,Kelly Clarkson,2006-05-13,2006-05-19,14,Billboard Hot 100
Over My Head (Cable Car),The Fray,2006-05-13,2006-05-19,15,Billboard Hot 100
What Hurts The Most,Rascal Flatts,2006-05-13,2006-05-19,16,Billboard Hot 100
Move Along,The All-American Rejects,2006-05-13,2006-05-19,17,Billboard Hot 100
When You're Mad,Ne-Yo,2006-05-13,2006-05-19,18,Billboard Hot 100
Hips Don't Lie,Shakira Featuring Wyclef Jean,2006-05-13,2006-05-19,19,Billboard Hot 100
Everytime We Touch,Cascada,2006-05-13,2006-05-19,20,Billboard Hot 100
Savin' Me,Nickelback,2006-05-13,2006-05-19,21,Billboard Hot 100
Control Myself,LL Cool J Featuring Jennifer Lopez,2006-05-13,2006-05-19,22,Billboard Hot 100
Not Ready To Make Nice,Dixie Chicks,2006-05-13,2006-05-19,23,Billboard Hot 100
Who Says You Can't Go Home,Bon Jovi,2006-05-13,2006-05-19,24,Billboard Hot 100
Gimme That,Chris Brown Featuring Lil Wayne,2006-05-13,2006-05-19,25,Billboard Hot 100
Let U Go,Ashley Parker Angel,2006-05-13,2006-05-19,26,Billboard Hot 100
Rompe,Daddy Yankee,2006-05-13,2006-05-19,27,Billboard Hot 100
So Sick,Ne-Yo,2006-05-13,2006-05-19,28,Billboard Hot 100
For You I Will (Confidence),Teddy Geiger,2006-05-13,2006-05-19,29,Billboard Hot 100
Touch It,Busta Rhymes,2006-05-13,2006-05-19,30,Billboard Hot 100
Poppin' My Collar,Three 6 Mafia,2006-05-13,2006-05-19,31,Billboard Hot 100
Yo (Excuse Me Miss),Chris Brown,2006-05-13,2006-05-19,32,Billboard Hot 100
Beep,The Pussycat Dolls Featuring will.i.am,2006-05-13,2006-05-19,33,Billboard Hot 100
Girl Next Door,Saving Jane,2006-05-13,2006-05-19,34,Billboard Hot 100
Best Friend,50 Cent & Olivia,2006-05-13,2006-05-19,35,Billboard Hot 100
Check On It,Beyonce Featuring Slim Thug,2006-05-13,2006-05-19,36,Billboard Hot 100
I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,2006-05-13,2006-05-19,37,Billboard Hot 100
Girl,Paul Wall,2006-05-13,2006-05-19,38,Billboard Hot 100
Gettin' Some,Shawnna,2006-05-13,2006-05-19,39,Billboard Hot 100
Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",2006-05-13,2006-05-19,40,Billboard Hot 100
"Dance, Dance",Fall Out Boy,2006-05-13,2006-05-19,41,Billboard Hot 100
Because Of You,Kelly Clarkson,2006-05-13,2006-05-19,42,Billboard Hot 100
Love,Keyshia Cole,2006-05-13,2006-05-19,43,Billboard Hot 100
Stupid Girls,P!nk,2006-05-13,2006-05-19,44,Billboard Hot 100
When The Stars Go Blue,Tim McGraw,2006-05-13,2006-05-19,45,Billboard Hot 100
Shake That,Eminem Featuring Nate Dogg,2006-05-13,2006-05-19,46,Billboard Hot 100
