song,artist,start_date,end_date,rank,ranking_list
Ebony And Ivory,Paul McCartney And Stevie Wonder,1982-06-12,1982-06-18,1,Billboard Hot 100
Don't Talk To Strangers,Rick Springfield,1982-06-12,1982-06-18,2,Billboard Hot 100
Don't You Want Me,The Human League,1982-06-12,1982-06-18,3,Billboard Hot 100
The Other Woman,Ray Parker Jr.,1982-06-12,1982-06-18,4,Billboard Hot 100
Always On My Mind,Willie Nelson,1982-06-12,1982-06-18,5,Billboard Hot 100
Heat Of The Moment,Asia,1982-06-12,1982-06-18,6,Billboard Hot 100
Rosanna,Toto,1982-06-12,1982-06-18,7,Billboard Hot 100
Crimson And Clover,Joan Jett & the Blackhearts,1982-06-12,1982-06-18,8,Billboard Hot 100
867-5309/jenny,Tommy Tutone,1982-06-12,1982-06-18,9,Billboard Hot 100
It's Gonna Take A Miracle,Deniece Williams,1982-06-12,1982-06-18,10,Billboard Hot 100
I've Never Been To Me,Charlene,1982-06-12,1982-06-18,11,Billboard Hot 100
Body Language,Queen,1982-06-12,1982-06-18,12,Billboard Hot 100
Making Love,Roberta Flack,1982-06-12,1982-06-18,13,Billboard Hot 100
Man On Your Mind,Little River Band,1982-06-12,1982-06-18,14,Billboard Hot 100
Love's Been A Little Bit Hard On Me,Juice Newton,1982-06-12,1982-06-18,15,Billboard Hot 100
Let It Whip,Dazz Band,1982-06-12,1982-06-18,16,Billboard Hot 100
Hurts So Good,John Cougar,1982-06-12,1982-06-18,17,Billboard Hot 100
'65 Love Affair,Paul Davis,1982-06-12,1982-06-18,18,Billboard Hot 100
Empty Garden (Hey Hey Johnny),Elton John,1982-06-12,1982-06-18,19,Billboard Hot 100
Caught Up In You,38 Special,1982-06-12,1982-06-18,20,Billboard Hot 100
Tainted Love,Soft Cell,1982-06-12,1982-06-18,21,Billboard Hot 100
Did It In A Minute,Daryl Hall John Oates,1982-06-12,1982-06-18,22,Billboard Hot 100
Run For The Roses,Dan Fogelberg,1982-06-12,1982-06-18,23,Billboard Hot 100
Without You (Not Another Lonely Night),Franke & The Knockouts,1982-06-12,1982-06-18,24,Billboard Hot 100
