song,artist,start_date,end_date,rank,ranking_list
Endless Love,Diana Ross & Lionel Richie,1981-08-29,1981-09-04,1,Billboard Hot 100
Slow Hand,The Pointer Sisters,1981-08-29,1981-09-04,2,Billboard Hot 100
"Theme From ""Greatest American Hero"" (Believe It or Not)",Joey Scarbury,1981-08-29,1981-09-04,3,Billboard Hot 100
Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty And The Heartbreakers,1981-08-29,1981-09-04,4,Billboard Hot 100
Jessie's Girl,Rick Springfield,1981-08-29,1981-09-04,5,Billboard Hot 100
Queen Of Hearts,Juice Newton,1981-08-29,1981-09-04,6,Billboard Hot 100
(There's) No Gettin' Over Me,Ronnie Milsap,1981-08-29,1981-09-04,7,Billboard Hot 100
Urgent,Foreigner,1981-08-29,1981-09-04,8,Billboard Hot 100
Lady (You Bring Me Up),Commodores,1981-08-29,1981-09-04,9,Billboard Hot 100
Who's Crying Now,Journey,1981-08-29,1981-09-04,10,Billboard Hot 100
I Don't Need You,Kenny Rogers,1981-08-29,1981-09-04,11,Billboard Hot 100
Boy From New York City,The Manhattan Transfer,1981-08-29,1981-09-04,12,Billboard Hot 100
Hearts,Marty Balin,1981-08-29,1981-09-04,13,Billboard Hot 100
Elvira,The Oak Ridge Boys,1981-08-29,1981-09-04,14,Billboard Hot 100
Cool Love,Pablo Cruise,1981-08-29,1981-09-04,15,Billboard Hot 100
Step By Step,Eddie Rabbitt,1981-08-29,1981-09-04,16,Billboard Hot 100
The Breakup Song (They Don't Write 'Em),Greg Kihn Band,1981-08-29,1981-09-04,17,Billboard Hot 100
Really Wanna Know You,Gary Wright,1981-08-29,1981-09-04,18,Billboard Hot 100
Fire And Ice,Pat Benatar,1981-08-29,1981-09-04,19,Billboard Hot 100
It's Now Or Never,John Schneider,1981-08-29,1981-09-04,20,Billboard Hot 100
Hold On Tight,Electric Light Orchestra,1981-08-29,1981-09-04,21,Billboard Hot 100
Feels So Right,Alabama,1981-08-29,1981-09-04,22,Billboard Hot 100
That Old Song,Ray Parker Jr. & Raydio,1981-08-29,1981-09-04,23,Billboard Hot 100
The Beach Boys Medley,The Beach Boys,1981-08-29,1981-09-04,24,Billboard Hot 100
The Voice,The Moody Blues,1981-08-29,1981-09-04,25,Billboard Hot 100
Don't Give It Up,Robbie Patton,1981-08-29,1981-09-04,26,Billboard Hot 100
You're My Girl,Franke & The Knockouts,1981-08-29,1981-09-04,27,Billboard Hot 100
Love On A Two Way Street,Stacy Lattisaw,1981-08-29,1981-09-04,28,Billboard Hot 100
For Your Eyes Only,Sheena Easton,1981-08-29,1981-09-04,29,Billboard Hot 100
I Could Never Miss You (More Than I Do),Lulu,1981-08-29,1981-09-04,30,Billboard Hot 100
Arthur's Theme (Best That You Can Do),Christopher Cross,1981-08-29,1981-09-04,31,Billboard Hot 100
Everlasting Love,Rex Smith/Rachel Sweet,1981-08-29,1981-09-04,32,Billboard Hot 100
Breaking Away,Balance,1981-08-29,1981-09-04,33,Billboard Hot 100
In Your Letter,REO Speedwagon,1981-08-29,1981-09-04,34,Billboard Hot 100
Start Me Up,The Rolling Stones,1981-08-29,1981-09-04,35,Billboard Hot 100
Draw Of The Cards,Kim Carnes,1981-08-29,1981-09-04,36,Billboard Hot 100
In The Air Tonight,Phil Collins,1981-08-29,1981-09-04,37,Billboard Hot 100
The Stroke,Billy Squier,1981-08-29,1981-09-04,38,Billboard Hot 100
You Could Take My Heart Away,Silver Condor,1981-08-29,1981-09-04,39,Billboard Hot 100
Nicole,Point Blank,1981-08-29,1981-09-04,40,Billboard Hot 100
Some Days Are Diamonds (Some Days Are Stone),John Denver,1981-08-29,1981-09-04,41,Billboard Hot 100
Chloe,Elton John,1981-08-29,1981-09-04,42,Billboard Hot 100
Super Freak (Part I),Rick James,1981-08-29,1981-09-04,43,Billboard Hot 100
General Hospi-tale,The Afternoon Delights,1981-08-29,1981-09-04,44,Billboard Hot 100
Touch Me When We're Dancing,Carpenters,1981-08-29,1981-09-04,45,Billboard Hot 100
The One That You Love,Air Supply,1981-08-29,1981-09-04,46,Billboard Hot 100
Double Dutch Bus,Frankie Smith,1981-08-29,1981-09-04,47,Billboard Hot 100
The Night Owls,Little River Band,1981-08-29,1981-09-04,48,Billboard Hot 100
I'm In Love,Evelyn King,1981-08-29,1981-09-04,49,Billboard Hot 100
Straight From The Heart,The Allman Brothers Band,1981-08-29,1981-09-04,50,Billboard Hot 100
We're In This Love Together,Al Jarreau,1981-08-29,1981-09-04,51,Billboard Hot 100
Tempted,Squeeze,1981-08-29,1981-09-04,52,Billboard Hot 100
Time,The Alan Parsons Project,1981-08-29,1981-09-04,53,Billboard Hot 100
Square Biz,Teena Marie,1981-08-29,1981-09-04,54,Billboard Hot 100
Backfired,Debbie Harry,1981-08-29,1981-09-04,55,Billboard Hot 100
The Sensitive Kind,Santana,1981-08-29,1981-09-04,56,Billboard Hot 100
Bette Davis Eyes,Kim Carnes,1981-08-29,1981-09-04,57,Billboard Hot 100
Heavy Metal (Takin' A Ride),Don Felder,1981-08-29,1981-09-04,58,Billboard Hot 100
You Make My Dreams,Daryl Hall John Oates,1981-08-29,1981-09-04,59,Billboard Hot 100
Just Once,Quincy Jones Featuring James Ingram,1981-08-29,1981-09-04,60,Billboard Hot 100
All I Have To Do Is Dream,Andy Gibb & Victoria Principal,1981-08-29,1981-09-04,61,Billboard Hot 100
We Can Get Together,Icehouse,1981-08-29,1981-09-04,62,Billboard Hot 100
The Sun Ain't Gonna Shine Anymore,Nielsen/Pearson,1981-08-29,1981-09-04,63,Billboard Hot 100
Sweet Baby,Stanley Clarke/George Duke,1981-08-29,1981-09-04,64,Billboard Hot 100
I've Done Everything For You,Rick Springfield,1981-08-29,1981-09-04,65,Billboard Hot 100
When She Was My Girl,Four Tops,1981-08-29,1981-09-04,66,Billboard Hot 100
Burnin' For You,Blue Oyster Cult,1981-08-29,1981-09-04,67,Billboard Hot 100
Private Eyes,Daryl Hall John Oates,1981-08-29,1981-09-04,68,Billboard Hot 100
Dedicated To The One I Love,Bernadette Peters,1981-08-29,1981-09-04,69,Billboard Hot 100
A Heart In New York,Art Garfunkel,1981-08-29,1981-09-04,70,Billboard Hot 100
Silly,Deniece Williams,1981-08-29,1981-09-04,71,Billboard Hot 100
Hard To Say,Dan Fogelberg,1981-08-29,1981-09-04,72,Billboard Hot 100
Shake It Up Tonight,Cheryl Lynn,1981-08-29,1981-09-04,73,Billboard Hot 100
Falling In Love Again,Michael Stanley Band,1981-08-29,1981-09-04,74,Billboard Hot 100
Rock And Roll Dreams Come Through,Jim Steinman,1981-08-29,1981-09-04,75,Billboard Hot 100
The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,1981-08-29,1981-09-04,76,Billboard Hot 100
"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,1981-08-29,1981-09-04,77,Billboard Hot 100
La-Di-Da,Sad Cafe,1981-08-29,1981-09-04,78,Billboard Hot 100
Not Fade Away,Eric Hine,1981-08-29,1981-09-04,79,Billboard Hot 100
You Don't Know Me,Mickey Gilley,1981-08-29,1981-09-04,80,Billboard Hot 100
Nightwalker,Gino Vannelli,1981-08-29,1981-09-04,81,Billboard Hot 100
Gemini Dream,The Moody Blues,1981-08-29,1981-09-04,82,Billboard Hot 100
Don't Let Him Go,REO Speedwagon,1981-08-29,1981-09-04,83,Billboard Hot 100
Stranger,Jefferson Starship,1981-08-29,1981-09-04,84,Billboard Hot 100
Fly Away,Blackfoot,1981-08-29,1981-09-04,85,Billboard Hot 100
Don't Want To Wait Anymore,The Tubes,1981-08-29,1981-09-04,86,Billboard Hot 100
All Those Years Ago,George Harrison,1981-08-29,1981-09-04,87,Billboard Hot 100
Alien,Atlanta Rhythm Section,1981-08-29,1981-09-04,88,Billboard Hot 100
Love All The Hurt Away,Aretha Franklin And George Benson,1981-08-29,1981-09-04,89,Billboard Hot 100
Our Lips Are Sealed,Go-Go's,1981-08-29,1981-09-04,90,Billboard Hot 100
Modern Girl,Sheena Easton,1981-08-29,1981-09-04,91,Billboard Hot 100
Very Special,Debra Laws,1981-08-29,1981-09-04,92,Billboard Hot 100
A Woman Needs Love (Just Like You Do),Ray Parker Jr. & Raydio,1981-08-29,1981-09-04,93,Billboard Hot 100
I Love My Truck,Glen Campbell,1981-08-29,1981-09-04,94,Billboard Hot 100
Seven Year Ache,Rosanne Cash,1981-08-29,1981-09-04,95,Billboard Hot 100
A Woman In Love (It's Not Me),Tom Petty And The Heartbreakers,1981-08-29,1981-09-04,96,Billboard Hot 100
Tom Sawyer,Rush,1981-08-29,1981-09-04,97,Billboard Hot 100
Give It To Me Baby,Rick James,1981-08-29,1981-09-04,98,Billboard Hot 100
Nothing Ever Goes As Planned,Styx,1981-08-29,1981-09-04,99,Billboard Hot 100
Medley,Stars On 45,1981-08-29,1981-09-04,100,Billboard Hot 100
