song,artist,start_date,end_date,rank,ranking_list
Brandy (You're A Fine Girl),Looking Glass,1972-08-26,1972-09-01,1,Billboard Hot 100
Alone Again (Naturally),Gilbert O'Sullivan,1972-08-26,1972-09-01,2,Billboard Hot 100
Long Cool Woman (In A Black Dress),The Hollies,1972-08-26,1972-09-01,3,Billboard Hot 100
I'm Still In Love With You,Al Green,1972-08-26,1972-09-01,4,Billboard Hot 100
Hold Your Head Up,Argent,1972-08-26,1972-09-01,5,Billboard Hot 100
(If Loving You Is Wrong) I Don't Want To Be Right,Luther Ingram,1972-08-26,1972-09-01,6,Billboard Hot 100
Goodbye To Love,Carpenters,1972-08-26,1972-09-01,7,Billboard Hot 100
Coconut,Nilsson,1972-08-26,1972-09-01,8,Billboard Hot 100
You Don't Mess Around With Jim,Jim Croce,1972-08-26,1972-09-01,9,Billboard Hot 100
Baby Don't Get Hooked On Me,Mac Davis,1972-08-26,1972-09-01,10,Billboard Hot 100
The Happiest Girl In The Whole U.S.A.,Donna Fargo,1972-08-26,1972-09-01,11,Billboard Hot 100
Motorcycle Mama,Sailcat,1972-08-26,1972-09-01,12,Billboard Hot 100
The Guitar Man,Bread,1972-08-26,1972-09-01,13,Billboard Hot 100
Back Stabbers,The O'Jays,1972-08-26,1972-09-01,14,Billboard Hot 100
Daddy Don't You Walk So Fast,Wayne Newton,1972-08-26,1972-09-01,15,Billboard Hot 100
Lookin' Through The Windows,Jackson 5,1972-08-26,1972-09-01,16,Billboard Hot 100
Rock And Roll Part 2,Gary Glitter,1972-08-26,1972-09-01,17,Billboard Hot 100
Where Is The Love,Roberta Flack & Donny Hathaway,1972-08-26,1972-09-01,18,Billboard Hot 100
Sealed With A Kiss,Bobby Vinton,1972-08-26,1972-09-01,19,Billboard Hot 100
Saturday In The Park,Chicago,1972-08-26,1972-09-01,20,Billboard Hot 100
School's Out,Alice Cooper,1972-08-26,1972-09-01,21,Billboard Hot 100
Join Together,The Who,1972-08-26,1972-09-01,22,Billboard Hot 100
Black & White,Three Dog Night,1972-08-26,1972-09-01,23,Billboard Hot 100
Beautiful Sunday,Daniel Boone,1972-08-26,1972-09-01,24,Billboard Hot 100
Baby Let Me Take You (In My Arms),Detroit Emeralds,1972-08-26,1972-09-01,25,Billboard Hot 100
How Do You Do?,Mouth & MacNeal,1972-08-26,1972-09-01,26,Billboard Hot 100
Power Of Love,Joe Simon,1972-08-26,1972-09-01,27,Billboard Hot 100
Go All The Way,Raspberries,1972-08-26,1972-09-01,28,Billboard Hot 100
Small Beginnings,Flash,1972-08-26,1972-09-01,29,Billboard Hot 100
Too Late To Turn Back Now,Cornelius Brothers & Sister Rose,1972-08-26,1972-09-01,30,Billboard Hot 100
Lean On Me,Bill Withers,1972-08-26,1972-09-01,31,Billboard Hot 100
When You Say Love,Sonny & Cher,1972-08-26,1972-09-01,32,Billboard Hot 100
Popcorn,Hot Butter,1972-08-26,1972-09-01,33,Billboard Hot 100
Pop That Thang,The Isley Brothers,1972-08-26,1972-09-01,34,Billboard Hot 100
Gone,Joey Heatherton,1972-08-26,1972-09-01,35,Billboard Hot 100
You're Still A Young Man,Tower Of Power,1972-08-26,1972-09-01,36,Billboard Hot 100
Run To Me,Bee Gees,1972-08-26,1972-09-01,37,Billboard Hot 100
Sweet Inspiration/Where You Lead,Barbra Streisand,1972-08-26,1972-09-01,38,Billboard Hot 100
This World,The Staple Singers,1972-08-26,1972-09-01,39,Billboard Hot 100
Honky Cat,Elton John,1972-08-26,1972-09-01,40,Billboard Hot 100
Happy,The Rolling Stones,1972-08-26,1972-09-01,41,Billboard Hot 100
Everybody Plays The Fool,The Main Ingredient,1972-08-26,1972-09-01,42,Billboard Hot 100
Hold Her Tight,The Osmonds,1972-08-26,1972-09-01,43,Billboard Hot 100
Play Me,Neil Diamond,1972-08-26,1972-09-01,44,Billboard Hot 100
Breaking Up Is Hard To Do,The Partridge Family Starring Shirley Jones Featuring David Cassidy,1972-08-26,1972-09-01,45,Billboard Hot 100
The City Of New Orleans,Arlo Guthrie,1972-08-26,1972-09-01,46,Billboard Hot 100
