song,artist,start_date,end_date,rank,ranking_list
Nice & Slow,Usher,1998-02-14,1998-02-20,1,Billboard Hot 100
Together Again,Janet,1998-02-14,1998-02-20,2,Billboard Hot 100
How Do I Live,LeAnn Rimes,1998-02-14,1998-02-20,3,Billboard Hot 100
Truly Madly Deeply,Savage Garden,1998-02-14,1998-02-20,4,Billboard Hot 100
Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),1998-02-14,1998-02-20,5,Billboard Hot 100
I Don't Ever Want To See You Again,Uncle Sam,1998-02-14,1998-02-20,6,Billboard Hot 100
A Song For Mama,Boyz II Men,1998-02-14,1998-02-20,7,Billboard Hot 100
"No, No, No",Destiny's Child,1998-02-14,1998-02-20,8,Billboard Hot 100
How's It Going To Be,Third Eye Blind,1998-02-14,1998-02-20,9,Billboard Hot 100
Dangerous,Busta Rhymes,1998-02-14,1998-02-20,10,Billboard Hot 100
Tubthumping,Chumbawamba,1998-02-14,1998-02-20,11,Billboard Hot 100
You Make Me Wanna...,Usher,1998-02-14,1998-02-20,12,Billboard Hot 100
I Don't Want To Wait,Paula Cole,1998-02-14,1998-02-20,13,Billboard Hot 100
Show Me Love,Robyn,1998-02-14,1998-02-20,14,Billboard Hot 100
Gone Till November,Wyclef Jean,1998-02-14,1998-02-20,15,Billboard Hot 100
What You Want,Mase Featuring Total,1998-02-14,1998-02-20,16,Billboard Hot 100
Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1998-02-14,1998-02-20,17,Billboard Hot 100
Kiss The Rain,Billie Myers,1998-02-14,1998-02-20,18,Billboard Hot 100
Father,LL Cool J,1998-02-14,1998-02-20,19,Billboard Hot 100
My Body,LSG,1998-02-14,1998-02-20,20,Billboard Hot 100
We're Not Making Love No More,Dru Hill,1998-02-14,1998-02-20,21,Billboard Hot 100
Too Much,Spice Girls,1998-02-14,1998-02-20,22,Billboard Hot 100
Swing My Way,K.P. & Envyi,1998-02-14,1998-02-20,23,Billboard Hot 100
I Do,Lisa Loeb,1998-02-14,1998-02-20,24,Billboard Hot 100
Feel So Good,Mase,1998-02-14,1998-02-20,25,Billboard Hot 100
