song,artist,start_date,end_date,rank,ranking_list
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,2013-07-27,2013-08-02,1,Billboard Hot 100
Get Lucky,Daft Punk Featuring Pharrell Williams,2013-07-27,2013-08-02,2,Billboard Hot 100
We Can't Stop,Miley Cyrus,2013-07-27,2013-08-02,3,Billboard Hot 100
Radioactive,Imagine Dragons,2013-07-27,2013-08-02,4,Billboard Hot 100
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-07-27,2013-08-02,5,Billboard Hot 100
Cruise,Florida Georgia Line Featuring Nelly,2013-07-27,2013-08-02,6,Billboard Hot 100
Treasure,Bruno Mars,2013-07-27,2013-08-02,7,Billboard Hot 100
Holy Grail,Jay Z Featuring Justin Timberlake,2013-07-27,2013-08-02,8,Billboard Hot 100
Mirrors,Justin Timberlake,2013-07-27,2013-08-02,9,Billboard Hot 100
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,2013-07-27,2013-08-02,10,Billboard Hot 100
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,2013-07-27,2013-08-02,11,Billboard Hot 100
Come & Get It,Selena Gomez,2013-07-27,2013-08-02,12,Billboard Hot 100
Clarity,Zedd Featuring Foxes,2013-07-27,2013-08-02,13,Billboard Hot 100
Love Somebody,Maroon 5,2013-07-27,2013-08-02,14,Billboard Hot 100
The Way,Ariana Grande Featuring Mac Miller,2013-07-27,2013-08-02,15,Billboard Hot 100
Just Give Me A Reason,P!nk Featuring Nate Ruess,2013-07-27,2013-08-02,16,Billboard Hot 100
I Need Your Love,Calvin Harris Featuring Ellie Goulding,2013-07-27,2013-08-02,17,Billboard Hot 100
I Love It,Icona Pop Featuring Charli XCX,2013-07-27,2013-08-02,18,Billboard Hot 100
Safe And Sound,Capital Cities,2013-07-27,2013-08-02,19,Billboard Hot 100
The Other Side,Jason Derulo,2013-07-27,2013-08-02,20,Billboard Hot 100
Power Trip,J. Cole Featuring Miguel,2013-07-27,2013-08-02,21,Billboard Hot 100
Body Party,Ciara,2013-07-27,2013-08-02,22,Billboard Hot 100
#Beautiful,Mariah Carey Featuring Miguel,2013-07-27,2013-08-02,23,Billboard Hot 100
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013-07-27,2013-08-02,24,Billboard Hot 100
I Want Crazy,Hunter Hayes,2013-07-27,2013-08-02,25,Billboard Hot 100
Crash My Party,Luke Bryan,2013-07-27,2013-08-02,26,Billboard Hot 100
Stay,Rihanna Featuring Mikky Ekko,2013-07-27,2013-08-02,27,Billboard Hot 100
