song,artist,start_date,end_date,rank,ranking_list
Stagger Lee,Lloyd Price,1959-02-16,1959-02-22,1,Billboard Hot 100
16 Candles,The Crests,1959-02-16,1959-02-22,2,Billboard Hot 100
Donna,Ritchie Valens,1959-02-16,1959-02-22,3,Billboard Hot 100
Smoke Gets In Your Eyes,The Platters,1959-02-16,1959-02-22,4,Billboard Hot 100
The All American Boy,Bill Parsons,1959-02-16,1959-02-22,5,Billboard Hot 100
My Happiness,Connie Francis,1959-02-16,1959-02-22,6,Billboard Hot 100
Lonely Teardrops,Jackie Wilson,1959-02-16,1959-02-22,7,Billboard Hot 100
Goodbye Baby,Jack Scott,1959-02-16,1959-02-22,8,Billboard Hot 100
Gotta Travel On,Billy Grammer,1959-02-16,1959-02-22,9,Billboard Hot 100
Manhattan Spiritual,Reg Owen & His Orchestra,1959-02-16,1959-02-22,10,Billboard Hot 100
The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,1959-02-16,1959-02-22,11,Billboard Hot 100
Tall Paul,Annette With The Afterbeats,1959-02-16,1959-02-22,12,Billboard Hot 100
Petite Fleur (Little Flower),Chris Barber's Jazz Band,1959-02-16,1959-02-22,13,Billboard Hot 100
I Cried A Tear,LaVern Baker,1959-02-16,1959-02-22,14,Billboard Hot 100
The Children's Marching Song (Nick Nack Taddy Whack),Cyril Stapleton,1959-02-16,1959-02-22,15,Billboard Hot 100
Peter Gunn,Ray Anthony,1959-02-16,1959-02-22,16,Billboard Hot 100
A Lover's Question,Clyde McPhatter,1959-02-16,1959-02-22,17,Billboard Hot 100
The Children's Marching Song (Nick Nack Paddy Whack),"Mitch Miller and his ""Sing Along With Mitch"" Chorus",1959-02-16,1959-02-22,18,Billboard Hot 100
(All of a Sudden) My Heart Sings,Paul Anka,1959-02-16,1959-02-22,19,Billboard Hot 100
Charlie Brown,The Coasters,1959-02-16,1959-02-22,20,Billboard Hot 100
May You Always,The McGuire Sisters,1959-02-16,1959-02-22,21,Billboard Hot 100
With The Wind And The Rain In Your Hair,Pat Boone,1959-02-16,1959-02-22,22,Billboard Hot 100
The Lonely One,Duane Eddy His Twangy Guitar And The Rebels,1959-02-16,1959-02-22,23,Billboard Hot 100
The Little Space Girl,Jesse Lee Turner,1959-02-16,1959-02-22,24,Billboard Hot 100
I've Had It,The Bell Notes,1959-02-16,1959-02-22,25,Billboard Hot 100
Lucky Ladybug,Billy & Lillie,1959-02-16,1959-02-22,26,Billboard Hot 100
The Diary,Neil Sedaka,1959-02-16,1959-02-22,27,Billboard Hot 100
I Got A Wife,The Mark IV,1959-02-16,1959-02-22,28,Billboard Hot 100
She Say (Oom Dooby Doom),The Diamonds,1959-02-16,1959-02-22,29,Billboard Hot 100
Nobody But You,Dee Clark,1959-02-16,1959-02-22,30,Billboard Hot 100
I'm A Man,Fabian,1959-02-16,1959-02-22,31,Billboard Hot 100
Don't Take Your Guns To Town,Johnny Cash,1959-02-16,1959-02-22,32,Billboard Hot 100
There Must Be A Way,Joni James,1959-02-16,1959-02-22,33,Billboard Hot 100
La Bamba,Ritchie Valens,1959-02-16,1959-02-22,34,Billboard Hot 100
The Story Of My Love,Conway Twitty,1959-02-16,1959-02-22,35,Billboard Hot 100
It's Just A Matter Of Time,Brook Benton,1959-02-16,1959-02-22,36,Billboard Hot 100
Whole Lotta Loving,Fats Domino,1959-02-16,1959-02-22,37,Billboard Hot 100
Tragedy,Thomas Wayne With the Delons,1959-02-16,1959-02-22,38,Billboard Hot 100
Nola,Billy Williams,1959-02-16,1959-02-22,39,Billboard Hot 100
The Chipmunk Song,The Chipmunks With David Seville,1959-02-16,1959-02-22,40,Billboard Hot 100
Red River Rose,The Ames Brothers,1959-02-16,1959-02-22,41,Billboard Hot 100
Pretty Girls Everywhere,Eugene Church and The Fellows,1959-02-16,1959-02-22,42,Billboard Hot 100
"To Know Him, Is To Love Him",The Teddy Bears,1959-02-16,1959-02-22,43,Billboard Hot 100
Love You Most Of All,Sam Cooke,1959-02-16,1959-02-22,44,Billboard Hot 100
Plain Jane,Bobby Darin,1959-02-16,1959-02-22,45,Billboard Hot 100
Don't Pity Me,Dion & The Belmonts,1959-02-16,1959-02-22,46,Billboard Hot 100
It's Only The Beginning,The Kalin Twins,1959-02-16,1959-02-22,47,Billboard Hot 100
Trust In Me,Patti Page,1959-02-16,1959-02-22,48,Billboard Hot 100
(I'll Be With You In) Apple Blossom Time,Tab Hunter,1959-02-16,1959-02-22,49,Billboard Hot 100
Blue Hawaii,Billy Vaughn,1959-02-16,1959-02-22,50,Billboard Hot 100
Bimbombey,Jimmie Rodgers,1959-02-16,1959-02-22,51,Billboard Hot 100
Lovers Never Say Goodbye,The Flamingos,1959-02-16,1959-02-22,52,Billboard Hot 100
Venus,Frankie Avalon,1959-02-16,1959-02-22,53,Billboard Hot 100
First Anniversary,Cathy Carr,1959-02-16,1959-02-22,54,Billboard Hot 100
Good Rockin' Tonight,Pat Boone,1959-02-16,1959-02-22,55,Billboard Hot 100
Teasin',Quaker City Boys,1959-02-16,1959-02-22,56,Billboard Hot 100
Who Cares,Don Gibson,1959-02-16,1959-02-22,57,Billboard Hot 100
The Girl On Page 44,The Four Lads,1959-02-16,1959-02-22,58,Billboard Hot 100
Try Me,James Brown And The Famous Flames,1959-02-16,1959-02-22,59,Billboard Hot 100
Lonesome Town,Ricky Nelson,1959-02-16,1959-02-22,60,Billboard Hot 100
One Night,Elvis Presley,1959-02-16,1959-02-22,61,Billboard Hot 100
Ambrose (Part Five),Linda Laurie,1959-02-16,1959-02-22,62,Billboard Hot 100
Let's Love,Johnny Mathis,1959-02-16,1959-02-22,63,Billboard Hot 100
Raw-Hide,Link Wray And The Wraymen,1959-02-16,1959-02-22,64,Billboard Hot 100
Anthony Boy,Chuck Berry,1959-02-16,1959-02-22,65,Billboard Hot 100
Evening Rain,Earl Grant,1959-02-16,1959-02-22,66,Billboard Hot 100
Matilda,Cookie And His Cupcakes,1959-02-16,1959-02-22,67,Billboard Hot 100
