song,artist,start_date,end_date,rank,ranking_list
Flashdance...What A Feeling,Irene Cara,1983-05-28,1983-06-03,1,Billboard Hot 100
Let's Dance,David Bowie,1983-05-28,1983-06-03,2,Billboard Hot 100
Beat It,Michael Jackson,1983-05-28,1983-06-03,3,Billboard Hot 100
Overkill,Men At Work,1983-05-28,1983-06-03,4,Billboard Hot 100
She Blinded Me With Science,Thomas Dolby,1983-05-28,1983-06-03,5,Billboard Hot 100
Little Red Corvette,Prince,1983-05-28,1983-06-03,6,Billboard Hot 100
Solitaire,Laura Branigan,1983-05-28,1983-06-03,7,Billboard Hot 100
Time (Clock Of The Heart),Culture Club,1983-05-28,1983-06-03,8,Billboard Hot 100
My Love,Lionel Richie,1983-05-28,1983-06-03,9,Billboard Hot 100
Straight From The Heart,Bryan Adams,1983-05-28,1983-06-03,10,Billboard Hot 100
Affair Of The Heart,Rick Springfield,1983-05-28,1983-06-03,11,Billboard Hot 100
Always Something There To Remind Me,Naked Eyes,1983-05-28,1983-06-03,12,Billboard Hot 100
Faithfully,Journey,1983-05-28,1983-06-03,13,Billboard Hot 100
Don't Let It End,Styx,1983-05-28,1983-06-03,14,Billboard Hot 100
Jeopardy,Greg Kihn Band,1983-05-28,1983-06-03,15,Billboard Hot 100
Photograph,Def Leppard,1983-05-28,1983-06-03,16,Billboard Hot 100
Family Man,Daryl Hall John Oates,1983-05-28,1983-06-03,17,Billboard Hot 100
Der Kommissar,After The Fire,1983-05-28,1983-06-03,18,Billboard Hot 100
I Won't Hold You Back,Toto,1983-05-28,1983-06-03,19,Billboard Hot 100
She's A Beauty,The Tubes,1983-05-28,1983-06-03,20,Billboard Hot 100
Rio,Duran Duran,1983-05-28,1983-06-03,21,Billboard Hot 100
Come On Eileen,Dexys Midnight Runners,1983-05-28,1983-06-03,22,Billboard Hot 100
Stranger In My House,Ronnie Milsap,1983-05-28,1983-06-03,23,Billboard Hot 100
Never Gonna Let You Go,Sergio Mendes,1983-05-28,1983-06-03,24,Billboard Hot 100
Electric Avenue,Eddy Grant,1983-05-28,1983-06-03,25,Billboard Hot 100
Too Shy,Kajagoogoo,1983-05-28,1983-06-03,26,Billboard Hot 100
Try Again,Champaign,1983-05-28,1983-06-03,27,Billboard Hot 100
I'm Still Standing,Elton John,1983-05-28,1983-06-03,28,Billboard Hot 100
Mornin',Jarreau,1983-05-28,1983-06-03,29,Billboard Hot 100
The One Thing,INXS,1983-05-28,1983-06-03,30,Billboard Hot 100
Mr. Roboto,Styx,1983-05-28,1983-06-03,31,Billboard Hot 100
We Two,Little River Band,1983-05-28,1983-06-03,32,Billboard Hot 100
The Woman In You,Bee Gees,1983-05-28,1983-06-03,33,Billboard Hot 100
That's Love,Jim Capaldi,1983-05-28,1983-06-03,34,Billboard Hot 100
All This Love,Debarge,1983-05-28,1983-06-03,35,Billboard Hot 100
No Time For Talk,Christopher Cross,1983-05-28,1983-06-03,36,Billboard Hot 100
Come Dancing,The Kinks,1983-05-28,1983-06-03,37,Billboard Hot 100
All My Life,Kenny Rogers,1983-05-28,1983-06-03,38,Billboard Hot 100
Looking For A Stranger,Pat Benatar,1983-05-28,1983-06-03,39,Billboard Hot 100
Our House,Madness,1983-05-28,1983-06-03,40,Billboard Hot 100
Wanna Be Startin' Somethin',Michael Jackson,1983-05-28,1983-06-03,41,Billboard Hot 100
Billie Jean,Michael Jackson,1983-05-28,1983-06-03,42,Billboard Hot 100
I Couldn't Say No,Robert Ellis Orral With Carlene Carter,1983-05-28,1983-06-03,43,Billboard Hot 100
The Closer You Get,Alabama,1983-05-28,1983-06-03,44,Billboard Hot 100
Don't Pay The Ferryman,Chris de Burgh,1983-05-28,1983-06-03,45,Billboard Hot 100
Love On Your Side,Thompson Twins,1983-05-28,1983-06-03,46,Billboard Hot 100
Gimme All Your Lovin,ZZ Top,1983-05-28,1983-06-03,47,Billboard Hot 100
Even Now,Bob Seger & The Silver Bullet Band,1983-05-28,1983-06-03,48,Billboard Hot 100
Wishing (If I Had A Photograph Of You),A Flock Of Seagulls,1983-05-28,1983-06-03,49,Billboard Hot 100
Fool Moon Fire,Walter Egan,1983-05-28,1983-06-03,50,Billboard Hot 100
Inside Love (so Personal),George Benson,1983-05-28,1983-06-03,51,Billboard Hot 100
Cool Places,Sparks & Jane Wiedlin,1983-05-28,1983-06-03,52,Billboard Hot 100
Baby Jane,Rod Stewart,1983-05-28,1983-06-03,53,Billboard Hot 100
Easy For You To Say,Linda Ronstadt,1983-05-28,1983-06-03,54,Billboard Hot 100
Roll Me Away,Bob Seger & The Silver Bullet Band,1983-05-28,1983-06-03,55,Billboard Hot 100
Candy Girl,New Edition,1983-05-28,1983-06-03,56,Billboard Hot 100
Sweet Dreams (Are Made Of This),Eurythmics,1983-05-28,1983-06-03,57,Billboard Hot 100
How Do You Keep The Music Playing,James Ingram And Patti Austin,1983-05-28,1983-06-03,58,Billboard Hot 100
Love's Got A Line On You,Scandal Featuring Patty Smyth,1983-05-28,1983-06-03,59,Billboard Hot 100
White Wedding,Billy Idol,1983-05-28,1983-06-03,60,Billboard Hot 100
Some Kind Of Friend,Barry Manilow,1983-05-28,1983-06-03,61,Billboard Hot 100
New Year's Day,U2,1983-05-28,1983-06-03,62,Billboard Hot 100
Ricky,"""Weird Al"" Yankovic",1983-05-28,1983-06-03,63,Billboard Hot 100
Theme From Doctor Detroit,Devo,1983-05-28,1983-06-03,64,Billboard Hot 100
When I'm With You,Sheriff,1983-05-28,1983-06-03,65,Billboard Hot 100
It Might Be You,Stephen Bishop,1983-05-28,1983-06-03,66,Billboard Hot 100
She Works Hard For The Money,Donna Summer,1983-05-28,1983-06-03,67,Billboard Hot 100
Front Page Story,Neil Diamond,1983-05-28,1983-06-03,68,Billboard Hot 100
Separate Ways (Worlds Apart),Journey,1983-05-28,1983-06-03,69,Billboard Hot 100
Slipping Away,Dave Edmunds,1983-05-28,1983-06-03,70,Billboard Hot 100
You Can't Run From Love,Eddie Rabbitt,1983-05-28,1983-06-03,71,Billboard Hot 100
(Keep Feeling) Fascination,The Human League,1983-05-28,1983-06-03,72,Billboard Hot 100
So Wrong,Patrick Simmons,1983-05-28,1983-06-03,73,Billboard Hot 100
The Salt In My Tears,Martin Briley,1983-05-28,1983-06-03,74,Billboard Hot 100
What You Do To Me,Carl Wilson,1983-05-28,1983-06-03,75,Billboard Hot 100
Bang The Drum All Day,Todd Rundgren,1983-05-28,1983-06-03,76,Billboard Hot 100
I.o.u.,Lee Greenwood,1983-05-28,1983-06-03,77,Billboard Hot 100
Welcome To Heartlight,Kenny Loggins,1983-05-28,1983-06-03,78,Billboard Hot 100
I Cannot Believe It's True,Phil Collins,1983-05-28,1983-06-03,79,Billboard Hot 100
Saved By Zero,The Fixx,1983-05-28,1983-06-03,80,Billboard Hot 100
Why Me?,Planet P,1983-05-28,1983-06-03,81,Billboard Hot 100
Fools Game,Michael Bolton,1983-05-28,1983-06-03,82,Billboard Hot 100
Sing Me Away,Night Ranger,1983-05-28,1983-06-03,83,Billboard Hot 100
Save The Overtime (For Me),Gladys Knight And The Pips,1983-05-28,1983-06-03,84,Billboard Hot 100
The Walls Came Down,The Call,1983-05-28,1983-06-03,85,Billboard Hot 100
He's A Pretender,High Inergy,1983-05-28,1983-06-03,86,Billboard Hot 100
Side By Side,"Earth, Wind & Fire",1983-05-28,1983-06-03,87,Billboard Hot 100
The Metro,Berlin,1983-05-28,1983-06-03,88,Billboard Hot 100
One On One,Daryl Hall John Oates,1983-05-28,1983-06-03,89,Billboard Hot 100
The Celtic Soul Brothers,Dexys Midnight Runners,1983-05-28,1983-06-03,90,Billboard Hot 100
Dancing In The Shadows,After The Fire,1983-05-28,1983-06-03,91,Billboard Hot 100
We've Got Tonight,Kenny Rogers And Sheena Easton,1983-05-28,1983-06-03,92,Billboard Hot 100
Swingin',John Anderson,1983-05-28,1983-06-03,93,Billboard Hot 100
Hungry Like The Wolf,Duran Duran,1983-05-28,1983-06-03,94,Billboard Hot 100
Drop The Pilot,Joan Armatrading,1983-05-28,1983-06-03,95,Billboard Hot 100
Smiling Islands,Robbie Patton,1983-05-28,1983-06-03,96,Billboard Hot 100
I Like It,Debarge,1983-05-28,1983-06-03,97,Billboard Hot 100
Whatever Happened To Old Fashioned Love,B.J. Thomas,1983-05-28,1983-06-03,98,Billboard Hot 100
Twilight Zone,Golden Earring,1983-05-28,1983-06-03,99,Billboard Hot 100
Sign Of The Times,The Belle Stars,1983-05-28,1983-06-03,100,Billboard Hot 100
