song,artist,start_date,end_date,rank,ranking_list
Papa Don't Preach,Madonna,1986-08-23,1986-08-29,1,Billboard Hot 100
Higher Love,Steve Winwood,1986-08-23,1986-08-29,2,Billboard Hot 100
Venus,Bananarama,1986-08-23,1986-08-29,3,Billboard Hot 100
Mad About You,Belinda Carlisle,1986-08-23,1986-08-29,4,Billboard Hot 100
"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,1986-08-23,1986-08-29,5,Billboard Hot 100
Dancing On The Ceiling,Lionel Richie,1986-08-23,1986-08-29,6,Billboard Hot 100
"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin,1986-08-23,1986-08-29,7,Billboard Hot 100
We Don't Have To Take Our Clothes Off,Jermaine Stewart,1986-08-23,1986-08-29,8,Billboard Hot 100
Rumors,Timex Social Club,1986-08-23,1986-08-29,9,Billboard Hot 100
The Edge Of Heaven,Wham!,1986-08-23,1986-08-29,10,Billboard Hot 100
"Sweet Freedom (Theme From ""Running Scared"")",Michael McDonald,1986-08-23,1986-08-29,11,Billboard Hot 100
Friends And Lovers,Carl Anderson & Gloria Loring,1986-08-23,1986-08-29,12,Billboard Hot 100
You Should Be Mine (The Woo Woo Song),Jeffrey Osborne,1986-08-23,1986-08-29,13,Billboard Hot 100
Baby Love,Regina,1986-08-23,1986-08-29,14,Billboard Hot 100
Stuck With You,Huey Lewis & The News,1986-08-23,1986-08-29,15,Billboard Hot 100
Words Get In The Way,Miami Sound Machine,1986-08-23,1986-08-29,16,Billboard Hot 100
"Love Touch (Theme From ""Legal Eagles"")",Rod Stewart,1986-08-23,1986-08-29,17,Billboard Hot 100
Yankee Rose,David Lee Roth,1986-08-23,1986-08-29,18,Billboard Hot 100
Sledgehammer,Peter Gabriel,1986-08-23,1986-08-29,19,Billboard Hot 100
Walk This Way,Run-D.M.C.,1986-08-23,1986-08-29,20,Billboard Hot 100
"That Was Then, This Is Now",The Monkees,1986-08-23,1986-08-29,21,Billboard Hot 100
"Man Size Love (From ""Running Scared"")",Klymaxx,1986-08-23,1986-08-29,22,Billboard Hot 100
Don't Forget Me (When I'm Gone),Glass Tiger,1986-08-23,1986-08-29,23,Billboard Hot 100
Love Zone,Billy Ocean,1986-08-23,1986-08-29,24,Billboard Hot 100
All The Love In The World,The Outfield,1986-08-23,1986-08-29,25,Billboard Hot 100
Danger Zone,Kenny Loggins,1986-08-23,1986-08-29,26,Billboard Hot 100
The Captain Of Her Heart,Double,1986-08-23,1986-08-29,27,Billboard Hot 100
Dreamtime,Daryl Hall,1986-08-23,1986-08-29,28,Billboard Hot 100
Rumbleseat,John Mellencamp,1986-08-23,1986-08-29,29,Billboard Hot 100
