song,artist,start_date,end_date,rank,ranking_list
How Deep Is Your Love,Bee Gees,1977-12-31,1978-01-06,1,Billboard Hot 100
You Light Up My Life,Debby Boone,1977-12-31,1978-01-06,2,Billboard Hot 100
Blue Bayou,Linda Ronstadt,1977-12-31,1978-01-06,3,Billboard Hot 100
(Every Time I Turn Around) Back In Love Again,LTD,1977-12-31,1978-01-06,4,Billboard Hot 100
It's So Easy,Linda Ronstadt,1977-12-31,1978-01-06,5,Billboard Hot 100
Baby Come Back,Player,1977-12-31,1978-01-06,6,Billboard Hot 100
Don't It Make My Brown Eyes Blue,Crystal Gayle,1977-12-31,1978-01-06,7,Billboard Hot 100
Here You Come Again,Dolly Parton,1977-12-31,1978-01-06,8,Billboard Hot 100
Sentimental Lady,Bob Welch,1977-12-31,1978-01-06,9,Billboard Hot 100
Slip Slidin' Away,Paul Simon,1977-12-31,1978-01-06,10,Billboard Hot 100
You're In My Heart (The Final Acclaim),Rod Stewart,1977-12-31,1978-01-06,11,Billboard Hot 100
You Can't Turn Me Off (In The Middle Of Turning Me On),High Inergy,1977-12-31,1978-01-06,12,Billboard Hot 100
Isn't It Time,The Babys,1977-12-31,1978-01-06,13,Billboard Hot 100
Come Sail Away,Styx,1977-12-31,1978-01-06,14,Billboard Hot 100
Hey Deanie,Shaun Cassidy,1977-12-31,1978-01-06,15,Billboard Hot 100
We're All Alone,Rita Coolidge,1977-12-31,1978-01-06,16,Billboard Hot 100
Swingtown,The Steve Miller Band,1977-12-31,1978-01-06,17,Billboard Hot 100
We Are The Champions,Queen,1977-12-31,1978-01-06,18,Billboard Hot 100
Runaround Sue,Leif Garrett,1977-12-31,1978-01-06,19,Billboard Hot 100
Short People,Randy Newman,1977-12-31,1978-01-06,20,Billboard Hot 100
You Make Loving Fun,Fleetwood Mac,1977-12-31,1978-01-06,21,Billboard Hot 100
My Way,Elvis Presley,1977-12-31,1978-01-06,22,Billboard Hot 100
I Go Crazy,Paul Davis,1977-12-31,1978-01-06,23,Billboard Hot 100
Serpentine Fire,"Earth, Wind & Fire",1977-12-31,1978-01-06,24,Billboard Hot 100
"Baby, What A Big Surprise",Chicago,1977-12-31,1978-01-06,25,Billboard Hot 100
The Way I Feel Tonight,Bay City Rollers,1977-12-31,1978-01-06,26,Billboard Hot 100
Turn To Stone,Electric Light Orchestra,1977-12-31,1978-01-06,27,Billboard Hot 100
Just The Way You Are,Billy Joel,1977-12-31,1978-01-06,28,Billboard Hot 100
Gettin' Ready For Love,Diana Ross,1977-12-31,1978-01-06,29,Billboard Hot 100
"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,1977-12-31,1978-01-06,30,Billboard Hot 100
Heaven On The 7th Floor,Paul Nicholas,1977-12-31,1978-01-06,31,Billboard Hot 100
(Love Is) Thicker Than Water,Andy Gibb,1977-12-31,1978-01-06,32,Billboard Hot 100
Don't Let Me Be Misunderstood,Santa Esmeralda Starring Leroy Gomez,1977-12-31,1978-01-06,33,Billboard Hot 100
Point Of Know Return,Kansas,1977-12-31,1978-01-06,34,Billboard Hot 100
Desiree,Neil Diamond,1977-12-31,1978-01-06,35,Billboard Hot 100
Native New Yorker,Odyssey,1977-12-31,1978-01-06,36,Billboard Hot 100
Girls' School,Wings,1977-12-31,1978-01-06,37,Billboard Hot 100
