song,artist,start_date,end_date,rank,ranking_list
Walk Right In,The Rooftop Singers,1963-02-02,1963-02-08,1,Billboard Hot 100
Hey Paula,Paul and Paula,1963-02-02,1963-02-08,2,Billboard Hot 100
The Night Has A Thousand Eyes,Bobby Vee,1963-02-02,1963-02-08,3,Billboard Hot 100
Go Away Little Girl,Steve Lawrence,1963-02-02,1963-02-08,4,Billboard Hot 100
Loop De Loop,Johnny Thunder,1963-02-02,1963-02-08,5,Billboard Hot 100
It's Up To You,Rick Nelson,1963-02-02,1963-02-08,6,Billboard Hot 100
Up On The Roof,The Drifters,1963-02-02,1963-02-08,7,Billboard Hot 100
Tell Him,The Exciters,1963-02-02,1963-02-08,8,Billboard Hot 100
Two Lovers,Mary Wells,1963-02-02,1963-02-08,9,Billboard Hot 100
My Dad,Paul Petersen,1963-02-02,1963-02-08,10,Billboard Hot 100
You've Really Got A Hold On Me,The Miracles,1963-02-02,1963-02-08,11,Billboard Hot 100
Ruby Baby,Dion,1963-02-02,1963-02-08,12,Billboard Hot 100
Half Heaven - Half Heartache,Gene Pitney,1963-02-02,1963-02-08,13,Billboard Hot 100
I Saw Linda Yesterday,Dickey Lee,1963-02-02,1963-02-08,14,Billboard Hot 100
Walk Like A Man,The 4 Seasons,1963-02-02,1963-02-08,15,Billboard Hot 100
From A Jack To A King,Ned Miller,1963-02-02,1963-02-08,16,Billboard Hot 100
Telstar,The Tornadoes,1963-02-02,1963-02-08,17,Billboard Hot 100
My Coloring Book,Kitty Kallen,1963-02-02,1963-02-08,18,Billboard Hot 100
Rhythm Of The Rain,The Cascades,1963-02-02,1963-02-08,19,Billboard Hot 100
My Coloring Book,Sandy Stewart,1963-02-02,1963-02-08,20,Billboard Hot 100
Don't Make Me Over,Dionne Warwick,1963-02-02,1963-02-08,21,Billboard Hot 100
Hotel Happiness,Brook Benton,1963-02-02,1963-02-08,22,Billboard Hot 100
I'm Gonna' Be Warm This Winter,Connie Francis,1963-02-02,1963-02-08,23,Billboard Hot 100
Everybody Loves A Lover,The Shirelles,1963-02-02,1963-02-08,24,Billboard Hot 100
The Cinnamon Cinder (It's A Very Nice Dance),The Pastel Six,1963-02-02,1963-02-08,25,Billboard Hot 100
Little Town Flirt,Del Shannon,1963-02-02,1963-02-08,26,Billboard Hot 100
He's Sure The Boy I Love,The Crystals,1963-02-02,1963-02-08,27,Billboard Hot 100
Fly Me To The Moon - Bossa Nova,Joe Harnell And His Orchestra,1963-02-02,1963-02-08,28,Billboard Hot 100
Limbo Rock,Chubby Checker,1963-02-02,1963-02-08,29,Billboard Hot 100
You're The Reason I'm Living,Bobby Darin,1963-02-02,1963-02-08,30,Billboard Hot 100
Pepino The Italian Mouse,Lou Monte,1963-02-02,1963-02-08,31,Billboard Hot 100
Proud,Johnny Crawford,1963-02-02,1963-02-08,32,Billboard Hot 100
Shutters And Boards,Jerry Wallace,1963-02-02,1963-02-08,33,Billboard Hot 100
Remember Then,The Earls,1963-02-02,1963-02-08,34,Billboard Hot 100
Wild Weekend,The Rebels,1963-02-02,1963-02-08,35,Billboard Hot 100
Mama Didn't Lie,Jan Bradley,1963-02-02,1963-02-08,36,Billboard Hot 100
Zip-A-Dee Doo-Dah,Bob B. Soxx And The Blue Jeans,1963-02-02,1963-02-08,37,Billboard Hot 100
Send Me Some Lovin',Sam Cooke,1963-02-02,1963-02-08,38,Billboard Hot 100
Bobby's Girl,Marcie Blane,1963-02-02,1963-02-08,39,Billboard Hot 100
Call On Me,Bobby Bland,1963-02-02,1963-02-08,40,Billboard Hot 100
Love (Makes the World Go 'round),Paul Anka,1963-02-02,1963-02-08,41,Billboard Hot 100
Shake Me I Rattle (Squeeze Me I Cry),Marion Worth,1963-02-02,1963-02-08,42,Billboard Hot 100
Big Girls Don't Cry,The 4 Seasons,1963-02-02,1963-02-08,43,Billboard Hot 100
Cast Your Fate To The Wind,Vince Guaraldi Trio,1963-02-02,1963-02-08,44,Billboard Hot 100
Wiggle Wobble,Les Cooper and the Soul Rockers,1963-02-02,1963-02-08,45,Billboard Hot 100
The Ballad Of Jed Clampett,Flatt & Scruggs,1963-02-02,1963-02-08,46,Billboard Hot 100
Blame It On The Bossa Nova,Eydie Gorme,1963-02-02,1963-02-08,47,Billboard Hot 100
See See Rider,LaVern Baker,1963-02-02,1963-02-08,48,Billboard Hot 100
Java,Floyd Cramer,1963-02-02,1963-02-08,49,Billboard Hot 100
Shake Sherry,The Contours,1963-02-02,1963-02-08,50,Billboard Hot 100
Return To Sender,Elvis Presley With The Jordanaires,1963-02-02,1963-02-08,51,Billboard Hot 100
Strange I Know,The Marvelettes,1963-02-02,1963-02-08,52,Billboard Hot 100
Lovesick Blues,Frank Ifield,1963-02-02,1963-02-08,53,Billboard Hot 100
"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)",The Alley Cats,1963-02-02,1963-02-08,54,Billboard Hot 100
Some Kinda Fun,Chris Montez,1963-02-02,1963-02-08,55,Billboard Hot 100
You Are My Sunshine,Ray Charles,1963-02-02,1963-02-08,56,Billboard Hot 100
I'm A Woman,Peggy Lee,1963-02-02,1963-02-08,57,Billboard Hot 100
Your Used To Be,Brenda Lee,1963-02-02,1963-02-08,58,Billboard Hot 100
The Gypsy Cried,Lou Christie,1963-02-02,1963-02-08,59,Billboard Hot 100
That's The Way Love Is,Bobby Bland,1963-02-02,1963-02-08,60,Billboard Hot 100
Settle Down (Goin' Down That Highway),"Peter, Paul & Mary",1963-02-02,1963-02-08,61,Billboard Hot 100
She'll Never Know,Brenda Lee,1963-02-02,1963-02-08,62,Billboard Hot 100
I Wanna Be Around,Tony Bennett,1963-02-02,1963-02-08,63,Billboard Hot 100
Would It Make Any Difference To You,Etta James,1963-02-02,1963-02-08,64,Billboard Hot 100
The End Of The World,Skeeter Davis,1963-02-02,1963-02-08,65,Billboard Hot 100
What Will My Mary Say,Johnny Mathis,1963-02-02,1963-02-08,66,Billboard Hot 100
Chicken Feed,Bent Fabric and His Piano,1963-02-02,1963-02-08,67,Billboard Hot 100
Every Day I Have To Cry,Steve Alaimo,1963-02-02,1963-02-08,68,Billboard Hot 100
Trouble Is My Middle Name,Bobby Vinton,1963-02-02,1963-02-08,69,Billboard Hot 100
Hitch Hike,Marvin Gaye,1963-02-02,1963-02-08,70,Billboard Hot 100
How Much Is That Doggie In The Window,Baby Jane & The Rockabyes,1963-02-02,1963-02-08,71,Billboard Hot 100
All About My Girl,Jimmy McGriff,1963-02-02,1963-02-08,72,Billboard Hot 100
Greenback Dollar,The Kingston Trio,1963-02-02,1963-02-08,73,Billboard Hot 100
What To Do With Laurie,Mike Clifford,1963-02-02,1963-02-08,74,Billboard Hot 100
Days Of Wine And Roses,Henry Mancini And His Orchestra,1963-02-02,1963-02-08,75,Billboard Hot 100
The Popeye Waddle,Don Covay,1963-02-02,1963-02-08,76,Billboard Hot 100
Who Stole The Keeshka?,The Matys Bros.,1963-02-02,1963-02-08,77,Billboard Hot 100
Willie Can,Sue Thompson,1963-02-02,1963-02-08,78,Billboard Hot 100
Molly,Bobby Goldsboro,1963-02-02,1963-02-08,79,Billboard Hot 100
Only You (And You Alone),Mr. Acker Bilk,1963-02-02,1963-02-08,80,Billboard Hot 100
As Long As She Needs Me,Sammy Davis Jr.,1963-02-02,1963-02-08,81,Billboard Hot 100
Let's Turkey Trot,Little Eva,1963-02-02,1963-02-08,82,Billboard Hot 100
Tell Him I'm Not Home,Chuck Jackson,1963-02-02,1963-02-08,83,Billboard Hot 100
Big Wide World,Teddy Randazzo,1963-02-02,1963-02-08,84,Billboard Hot 100
Alice In Wonderland,Neil Sedaka,1963-02-02,1963-02-08,85,Billboard Hot 100
Walk Right In,The Moments,1963-02-02,1963-02-08,86,Billboard Hot 100
Leavin' On Your Mind,Patsy Cline,1963-02-02,1963-02-08,87,Billboard Hot 100
Our Winter Love,Bill Pursell,1963-02-02,1963-02-08,88,Billboard Hot 100
I Will Live My Life For You,Tony Bennett,1963-02-02,1963-02-08,89,Billboard Hot 100
Let Me Go The Right Way,The Supremes,1963-02-02,1963-02-08,90,Billboard Hot 100
"From The Bottom Of My Heart (Dammi, Dammi, Dammi)",Dean Martin,1963-02-02,1963-02-08,91,Billboard Hot 100
The Same Old Hurt,Burl Ives,1963-02-02,1963-02-08,92,Billboard Hot 100
Ain't Gonna Kiss Ya,The Ribbons,1963-02-02,1963-02-08,93,Billboard Hot 100
I'd Rather Be Here In Your Arms,The Duprees,1963-02-02,1963-02-08,94,Billboard Hot 100
M.G. Blues,Jimmy McGriff,1963-02-02,1963-02-08,95,Billboard Hot 100
Bossa Nova U.S.A.,The Dave Brubeck Quartet,1963-02-02,1963-02-08,96,Billboard Hot 100
The Lone Teen Ranger,Jerry Landis,1963-02-02,1963-02-08,97,Billboard Hot 100
"Baby, Baby, Baby",Sam Cooke,1963-02-02,1963-02-08,98,Billboard Hot 100
