song,artist,start_date,end_date,rank,ranking_list
Livin' La Vida Loca,Ricky Martin,1999-05-08,1999-05-14,1,Billboard Hot 100
No Scrubs,TLC,1999-05-08,1999-05-14,2,Billboard Hot 100
Kiss Me,Sixpence None The Richer,1999-05-08,1999-05-14,3,Billboard Hot 100
Every Morning,Sugar Ray,1999-05-08,1999-05-14,4,Billboard Hot 100
Believe,Cher,1999-05-08,1999-05-14,5,Billboard Hot 100
What's It Gonna Be?!,Busta Rhymes Featuring Janet,1999-05-08,1999-05-14,6,Billboard Hot 100
Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,1999-05-08,1999-05-14,7,Billboard Hot 100
Slide,Goo Goo Dolls,1999-05-08,1999-05-14,8,Billboard Hot 100
Angel Of Mine,Monica,1999-05-08,1999-05-14,9,Billboard Hot 100
Who Dat,JT Money Featuring Sole,1999-05-08,1999-05-14,10,Billboard Hot 100
Please Remember Me,Tim McGraw,1999-05-08,1999-05-14,11,Billboard Hot 100
Fly Away,Lenny Kravitz,1999-05-08,1999-05-14,12,Billboard Hot 100
Give It To You,Jordan Knight,1999-05-08,1999-05-14,13,Billboard Hot 100
What It's Like,Everlast,1999-05-08,1999-05-14,14,Billboard Hot 100
Anywhere,112 Featuring Lil'z,1999-05-08,1999-05-14,15,Billboard Hot 100
Sweet Lady,Tyrese,1999-05-08,1999-05-14,16,Billboard Hot 100
If You (Lovin' Me),Silk,1999-05-08,1999-05-14,17,Billboard Hot 100
...Baby One More Time,Britney Spears,1999-05-08,1999-05-14,18,Billboard Hot 100
Angel,Sarah McLachlan,1999-05-08,1999-05-14,19,Billboard Hot 100
The Hardest Thing,98 Degrees,1999-05-08,1999-05-14,20,Billboard Hot 100
I Still Believe,Mariah Carey,1999-05-08,1999-05-14,21,Billboard Hot 100
All I Have To Give,Backstreet Boys,1999-05-08,1999-05-14,22,Billboard Hot 100
I Want It That Way,Backstreet Boys,1999-05-08,1999-05-14,23,Billboard Hot 100
C'est La Vie,B*Witched,1999-05-08,1999-05-14,24,Billboard Hot 100
That Don't Impress Me Much,Shania Twain,1999-05-08,1999-05-14,25,Billboard Hot 100
Back 2 Good,matchbox 20,1999-05-08,1999-05-14,26,Billboard Hot 100
We Like To Party!,Vengaboys,1999-05-08,1999-05-14,27,Billboard Hot 100
All Night Long,Faith Evans Featuring Puff Daddy,1999-05-08,1999-05-14,28,Billboard Hot 100
Save Tonight,Eagle-Eye Cherry,1999-05-08,1999-05-14,29,Billboard Hot 100
Ex-Factor,Lauryn Hill,1999-05-08,1999-05-14,30,Billboard Hot 100
You,Jesse Powell,1999-05-08,1999-05-14,31,Billboard Hot 100
How Forever Feels,Kenny Chesney,1999-05-08,1999-05-14,32,Billboard Hot 100
Stay The Same,Joey McIntyre,1999-05-08,1999-05-14,33,Billboard Hot 100
Wish You Were Here,Mark Wills,1999-05-08,1999-05-14,34,Billboard Hot 100
808,Blaque,1999-05-08,1999-05-14,35,Billboard Hot 100
Almost Doesn't Count,Brandy,1999-05-08,1999-05-14,36,Billboard Hot 100
You Won't Ever Be Lonely,Andy Griggs,1999-05-08,1999-05-14,37,Billboard Hot 100
Fortunate,Maxwell,1999-05-08,1999-05-14,38,Billboard Hot 100
Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,1999-05-08,1999-05-14,39,Billboard Hot 100
When I Close My Eyes,Shanice,1999-05-08,1999-05-14,40,Billboard Hot 100
Praise You,Fatboy Slim,1999-05-08,1999-05-14,41,Billboard Hot 100
