song,artist,start_date,end_date,rank,ranking_list
Funkytown,"Lipps, Inc.",1980-05-31,1980-06-06,1,Billboard Hot 100
Call Me,Blondie,1980-05-31,1980-06-06,2,Billboard Hot 100
Coming Up (Live At Glasgow),Paul McCartney And Wings,1980-05-31,1980-06-06,3,Billboard Hot 100
Don't Fall In Love With A Dreamer,Kenny Rogers With Kim Carnes,1980-05-31,1980-06-06,4,Billboard Hot 100
Sexy Eyes,Dr. Hook,1980-05-31,1980-06-06,5,Billboard Hot 100
Biggest Part Of Me,Ambrosia,1980-05-31,1980-06-06,6,Billboard Hot 100
Stomp!,The Brothers Johnson,1980-05-31,1980-06-06,7,Billboard Hot 100
Hurt So Bad,Linda Ronstadt,1980-05-31,1980-06-06,8,Billboard Hot 100
Against The Wind,Bob Seger,1980-05-31,1980-06-06,9,Billboard Hot 100
Cars,Gary Numan,1980-05-31,1980-06-06,10,Billboard Hot 100
The Rose,Bette Midler,1980-05-31,1980-06-06,11,Billboard Hot 100
I Can't Help It,Andy Gibb & Olivia Newton-John,1980-05-31,1980-06-06,12,Billboard Hot 100
Little Jeannie,Elton John,1980-05-31,1980-06-06,13,Billboard Hot 100
Brass In Pocket (I'm Special),Pretenders,1980-05-31,1980-06-06,14,Billboard Hot 100
Breakdown Dead Ahead,Boz Scaggs,1980-05-31,1980-06-06,15,Billboard Hot 100
Steal Away,Robbie Dupree,1980-05-31,1980-06-06,16,Billboard Hot 100
She's Out Of My Life,Michael Jackson,1980-05-31,1980-06-06,17,Billboard Hot 100
Lost In Love,Air Supply,1980-05-31,1980-06-06,18,Billboard Hot 100
Cupid/I've Loved You For A Long Time,The Spinners,1980-05-31,1980-06-06,19,Billboard Hot 100
Let's Get Serious,Jermaine Jackson,1980-05-31,1980-06-06,20,Billboard Hot 100
It's Still Rock And Roll To Me,Billy Joel,1980-05-31,1980-06-06,21,Billboard Hot 100
Ride Like The Wind,Christopher Cross,1980-05-31,1980-06-06,22,Billboard Hot 100
Train In Vain (Stand By Me),The Clash,1980-05-31,1980-06-06,23,Billboard Hot 100
Let Me Love You Tonight,Pure Prairie League,1980-05-31,1980-06-06,24,Billboard Hot 100
Wondering Where The Lions Are,Bruce Cockburn,1980-05-31,1980-06-06,25,Billboard Hot 100
Another Brick In The Wall (Part II),Pink Floyd,1980-05-31,1980-06-06,26,Billboard Hot 100
Should've Never Let You Go,Neil Sedaka & Dara Sedaka,1980-05-31,1980-06-06,27,Billboard Hot 100
The Seduction (Love Theme),James Last Band,1980-05-31,1980-06-06,28,Billboard Hot 100
With You I'm Born Again,Billy Preston & Syreeta,1980-05-31,1980-06-06,29,Billboard Hot 100
Lady,The Whispers,1980-05-31,1980-06-06,30,Billboard Hot 100
Gee Whiz,Bernadette Peters,1980-05-31,1980-06-06,31,Billboard Hot 100
We Live For Love,Pat Benatar,1980-05-31,1980-06-06,32,Billboard Hot 100
You May Be Right,Billy Joel,1980-05-31,1980-06-06,33,Billboard Hot 100
Shining Star,The Manhattans,1980-05-31,1980-06-06,34,Billboard Hot 100
Twilight Zone/Twilight Tone,The Manhattan Transfer,1980-05-31,1980-06-06,35,Billboard Hot 100
I Don't Want To Walk Without You,Barry Manilow,1980-05-31,1980-06-06,36,Billboard Hot 100
We Were Meant To Be Lovers,Photoglo,1980-05-31,1980-06-06,37,Billboard Hot 100
Love Stinks,The J. Geils Band,1980-05-31,1980-06-06,38,Billboard Hot 100
Don't Say Goodnight (It's Time For Love) (Parts 1 & 2),The Isley Brothers,1980-05-31,1980-06-06,39,Billboard Hot 100
"Theme From New York, New York",Frank Sinatra,1980-05-31,1980-06-06,40,Billboard Hot 100
New Romance (It's A Mystery),Spider,1980-05-31,1980-06-06,41,Billboard Hot 100
Two Places At The Same Time,Ray Parker Jr. & Raydio,1980-05-31,1980-06-06,42,Billboard Hot 100
Tired Of Toein' The Line,Rocky Burnette,1980-05-31,1980-06-06,43,Billboard Hot 100
Heart Hotels,Dan Fogelberg,1980-05-31,1980-06-06,44,Billboard Hot 100
Answering Machine,Rupert Holmes,1980-05-31,1980-06-06,45,Billboard Hot 100
All Night Long,Joe Walsh,1980-05-31,1980-06-06,46,Billboard Hot 100
Coming Down From Love,Bobby Caldwell,1980-05-31,1980-06-06,47,Billboard Hot 100
Power,The Temptations,1980-05-31,1980-06-06,48,Billboard Hot 100
Don't Push It Don't Force It,Leon Haywood,1980-05-31,1980-06-06,49,Billboard Hot 100
Pilot Of The Airwaves,Charlie Dore,1980-05-31,1980-06-06,50,Billboard Hot 100
It's Not A Wonder,Little River Band,1980-05-31,1980-06-06,51,Billboard Hot 100
Fool For A Pretty Face (Hurt By Love),Humble Pie,1980-05-31,1980-06-06,52,Billboard Hot 100
Run Like Hell,Pink Floyd,1980-05-31,1980-06-06,53,Billboard Hot 100
Atomic,Blondie,1980-05-31,1980-06-06,54,Billboard Hot 100
One Fine Day,Carole King,1980-05-31,1980-06-06,55,Billboard Hot 100
Angel Say No,Tommy Tutone,1980-05-31,1980-06-06,56,Billboard Hot 100
Happy Together (A Fantasy),Captain & Tennille,1980-05-31,1980-06-06,57,Billboard Hot 100
Back Together Again,Roberta Flack With Donny Hathaway,1980-05-31,1980-06-06,58,Billboard Hot 100
All Night Thing,The Invisible Man's Band,1980-05-31,1980-06-06,59,Billboard Hot 100
Clones (We're All),Alice Cooper,1980-05-31,1980-06-06,60,Billboard Hot 100
King Of The Hill,Rick Pinette & Oak,1980-05-31,1980-06-06,61,Billboard Hot 100
I'm Alive,Electric Light Orchestra,1980-05-31,1980-06-06,62,Billboard Hot 100
Ashes By Now,Rodney Crowell,1980-05-31,1980-06-06,63,Billboard Hot 100
Magic,Olivia Newton-John,1980-05-31,1980-06-06,64,Billboard Hot 100
Stand By Me,Mickey Gilley,1980-05-31,1980-06-06,65,Billboard Hot 100
Is This Love,Pat Travers Band,1980-05-31,1980-06-06,66,Billboard Hot 100
Let Me Be The Clock,Smokey Robinson,1980-05-31,1980-06-06,67,Billboard Hot 100
Somethin' 'Bout You Baby I Like,Glen Campbell & Rita Coolidge,1980-05-31,1980-06-06,68,Billboard Hot 100
Headed For A Fall,Firefall,1980-05-31,1980-06-06,69,Billboard Hot 100
A Lover's Holiday,Change,1980-05-31,1980-06-06,70,Billboard Hot 100
Misunderstanding,Genesis,1980-05-31,1980-06-06,71,Billboard Hot 100
Dancin' Like Lovers,Mary Macgregor,1980-05-31,1980-06-06,72,Billboard Hot 100
Walks Like A Lady,Journey,1980-05-31,1980-06-06,73,Billboard Hot 100
And The Cradle Will Rock...,Van Halen,1980-05-31,1980-06-06,74,Billboard Hot 100
More Love,Kim Carnes,1980-05-31,1980-06-06,75,Billboard Hot 100
Take You Tonight,Ozark Mountain Daredevils,1980-05-31,1980-06-06,76,Billboard Hot 100
Gimme Some Lovin',Blues Brothers,1980-05-31,1980-06-06,77,Billboard Hot 100
Everything Works If You Let It,Cheap Trick,1980-05-31,1980-06-06,78,Billboard Hot 100
Love And Loneliness,The Motors,1980-05-31,1980-06-06,79,Billboard Hot 100
Slipstream,Allan Clarke,1980-05-31,1980-06-06,80,Billboard Hot 100
Real Love,The Cretones,1980-05-31,1980-06-06,81,Billboard Hot 100
In America,The Charlie Daniels Band,1980-05-31,1980-06-06,82,Billboard Hot 100
I Only Want To Be With You,The Tourists,1980-05-31,1980-06-06,83,Billboard Hot 100
Do Right,Paul Davis,1980-05-31,1980-06-06,84,Billboard Hot 100
Fire Lake,Bob Seger,1980-05-31,1980-06-06,85,Billboard Hot 100
I Can't Tell You Why,Eagles,1980-05-31,1980-06-06,86,Billboard Hot 100
Shotgun Rider,Joe Sun,1980-05-31,1980-06-06,87,Billboard Hot 100
Take Your Time (Do It Right) Part 1,The S.O.S. Band,1980-05-31,1980-06-06,88,Billboard Hot 100
What's Your Hurry Darlin',Ironhorse,1980-05-31,1980-06-06,89,Billboard Hot 100
Time For Me To Fly,REO Speedwagon,1980-05-31,1980-06-06,90,Billboard Hot 100
