song,artist,start_date,end_date,rank,ranking_list
Nothin' On You,B.o.B Featuring Bruno Mars,2010-05-08,2010-05-14,1,Billboard Hot 100
Rude Boy,Rihanna,2010-05-08,2010-05-14,2,Billboard Hot 100
Break Your Heart,Taio Cruz Featuring Ludacris,2010-05-08,2010-05-14,3,Billboard Hot 100
Need You Now,Lady Antebellum,2010-05-08,2010-05-14,4,Billboard Hot 100
"Hey, Soul Sister",Train,2010-05-08,2010-05-14,5,Billboard Hot 100
OMG,Usher Featuring will.i.am,2010-05-08,2010-05-14,6,Billboard Hot 100
In My Head,Jason Derulo,2010-05-08,2010-05-14,7,Billboard Hot 100
Your Love Is My Drug,Ke$ha,2010-05-08,2010-05-14,8,Billboard Hot 100
Airplanes,B.o.B Featuring Hayley Williams,2010-05-08,2010-05-14,9,Billboard Hot 100
Telephone,Lady Gaga Featuring Beyonce,2010-05-08,2010-05-14,10,Billboard Hot 100
My Chick Bad,Ludacris Featuring Nicki Minaj,2010-05-08,2010-05-14,11,Billboard Hot 100
Young Forever,Jay-Z + Mr. Hudson,2010-05-08,2010-05-14,12,Billboard Hot 100
Whataya Want From Me,Adam Lambert,2010-05-08,2010-05-14,13,Billboard Hot 100
Breakeven,The Script,2010-05-08,2010-05-14,14,Billboard Hot 100
Imma Be,The Black Eyed Peas,2010-05-08,2010-05-14,15,Billboard Hot 100
Over,Drake,2010-05-08,2010-05-14,16,Billboard Hot 100
TiK ToK,Ke$ha,2010-05-08,2010-05-14,17,Billboard Hot 100
Say Aah,Trey Songz Featuring Fabolous,2010-05-08,2010-05-14,18,Billboard Hot 100
Carry Out,Timbaland Featuring Justin Timberlake,2010-05-08,2010-05-14,19,Billboard Hot 100
Alejandro,Lady Gaga,2010-05-08,2010-05-14,20,Billboard Hot 100
Baby,Justin Bieber Featuring Ludacris,2010-05-08,2010-05-14,21,Billboard Hot 100
All The Right Moves,OneRepublic,2010-05-08,2010-05-14,22,Billboard Hot 100
I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",2010-05-08,2010-05-14,23,Billboard Hot 100
BedRock,Young Money Featuring Lloyd,2010-05-08,2010-05-14,24,Billboard Hot 100
American Honey,Lady Antebellum,2010-05-08,2010-05-14,25,Billboard Hot 100
Eenie Meenie,Sean Kingston & Justin Bieber,2010-05-08,2010-05-14,26,Billboard Hot 100
Like A Prayer,Glee Cast Featuring Jonathan Groff,2010-05-08,2010-05-14,27,Billboard Hot 100
Bad Romance,Lady Gaga,2010-05-08,2010-05-14,28,Billboard Hot 100
Hey Daddy (Daddy's Home),Usher Featuring Plies,2010-05-08,2010-05-14,29,Billboard Hot 100
The House That Built Me,Miranda Lambert,2010-05-08,2010-05-14,30,Billboard Hot 100
Haven't Met You Yet,Michael Buble,2010-05-08,2010-05-14,31,Billboard Hot 100
