song,artist,start_date,end_date,rank,ranking_list
I Want To Hold Your Hand,The Beatles,1964-03-14,1964-03-20,1,Billboard Hot 100
She Loves You,The Beatles,1964-03-14,1964-03-20,2,Billboard Hot 100
Please Please Me,The Beatles,1964-03-14,1964-03-20,3,Billboard Hot 100
Dawn (Go Away),The 4 Seasons,1964-03-14,1964-03-20,4,Billboard Hot 100
Java,Al (He's the King) Hirt,1964-03-14,1964-03-20,5,Billboard Hot 100
Navy Blue,Diane Renay,1964-03-14,1964-03-20,6,Billboard Hot 100
"Fun, Fun, Fun",The Beach Boys,1964-03-14,1964-03-20,7,Billboard Hot 100
California Sun,The Rivieras,1964-03-14,1964-03-20,8,Billboard Hot 100
See The Funny Little Clown,Bobby Goldsboro,1964-03-14,1964-03-20,9,Billboard Hot 100
I Love You More And More Every Day,Al Martino,1964-03-14,1964-03-20,10,Billboard Hot 100
Good News,Sam Cooke,1964-03-14,1964-03-20,11,Billboard Hot 100
I Only Want To Be With You,Dusty Springfield,1964-03-14,1964-03-20,12,Billboard Hot 100
"Hello, Dolly!",Louis Armstrong And The All Stars,1964-03-14,1964-03-20,13,Billboard Hot 100
Stop And Think It Over,Dale & Grace,1964-03-14,1964-03-20,14,Billboard Hot 100
I Saw Her Standing There,The Beatles,1964-03-14,1964-03-20,15,Billboard Hot 100
Kissin' Cousins,Elvis Presley With The Jordanaires,1964-03-14,1964-03-20,16,Billboard Hot 100
The Shelter Of Your Arms,Sammy Davis Jr.,1964-03-14,1964-03-20,17,Billboard Hot 100
Penetration,The Pyramids,1964-03-14,1964-03-20,18,Billboard Hot 100
Hi-Heel Sneakers,Tommy Tucker,1964-03-14,1964-03-20,19,Billboard Hot 100
Glad All Over,The Dave Clark Five,1964-03-14,1964-03-20,20,Billboard Hot 100
You Don't Own Me,Lesley Gore,1964-03-14,1964-03-20,21,Billboard Hot 100
My Heart Belongs To Only You,Bobby Vinton,1964-03-14,1964-03-20,22,Billboard Hot 100
Oh Baby Don't You Weep (Part 1),James Brown And The Famous Flames,1964-03-14,1964-03-20,23,Billboard Hot 100
Abigail Beecher,Freddy Cannon,1964-03-14,1964-03-20,24,Billboard Hot 100
Who Do You Love,The Sapphires,1964-03-14,1964-03-20,25,Billboard Hot 100
My Bonnie (My Bonnie Lies Over The Ocean),The Beatles With Tony Sheridan,1964-03-14,1964-03-20,26,Billboard Hot 100
Blue Winter,Connie Francis,1964-03-14,1964-03-20,27,Billboard Hot 100
I Wish You Love,Gloria Lynne,1964-03-14,1964-03-20,28,Billboard Hot 100
Stay,The 4 Seasons,1964-03-14,1964-03-20,29,Billboard Hot 100
Bird Dance Beat,The Trashmen,1964-03-14,1964-03-20,30,Billboard Hot 100
"Um, Um, Um, Um, Um, Um",Major Lance,1964-03-14,1964-03-20,31,Billboard Hot 100
A Fool Never Learns,Andy Williams,1964-03-14,1964-03-20,32,Billboard Hot 100
Miller's Cave,Bobby Bare,1964-03-14,1964-03-20,33,Billboard Hot 100
Stardust,Nino Tempo & April Stevens,1964-03-14,1964-03-20,34,Billboard Hot 100
It Hurts Me,Elvis Presley With The Jordanaires,1964-03-14,1964-03-20,35,Billboard Hot 100
What Kind Of Fool (Do You Think I Am),The Tams,1964-03-14,1964-03-20,36,Billboard Hot 100
Hey Little Cobra,The Rip Chords,1964-03-14,1964-03-20,37,Billboard Hot 100
Puppy Love,Barbara Lewis,1964-03-14,1964-03-20,38,Billboard Hot 100
Worried Guy,Johnny Tillotson,1964-03-14,1964-03-20,39,Billboard Hot 100
Understand Your Man,Johnny Cash,1964-03-14,1964-03-20,40,Billboard Hot 100
The Way You Do The Things You Do,The Temptations,1964-03-14,1964-03-20,41,Billboard Hot 100
Live Wire,Martha & The Vandellas,1964-03-14,1964-03-20,42,Billboard Hot 100
Talking About My Baby,The Impressions,1964-03-14,1964-03-20,43,Billboard Hot 100
What's Easy For Two Is So Hard For One,Mary Wells,1964-03-14,1964-03-20,44,Billboard Hot 100
"Baby, Don't You Cry (The New Swingova Rhythm)",Ray Charles,1964-03-14,1964-03-20,45,Billboard Hot 100
Needles And Pins,The Searchers,1964-03-14,1964-03-20,46,Billboard Hot 100
"Hey Jean, Hey Dean",Dean And Jean,1964-03-14,1964-03-20,47,Billboard Hot 100
My Heart Cries For You,Ray Charles,1964-03-14,1964-03-20,48,Billboard Hot 100
