song,artist,start_date,end_date,rank,ranking_list
Gold Digger,Kanye West Featuring Jamie Foxx,2005-11-19,2005-11-25,1,Billboard Hot 100
Run It!,Chris Brown,2005-11-19,2005-11-25,2,Billboard Hot 100
My Humps,The Black Eyed Peas,2005-11-19,2005-11-25,3,Billboard Hot 100
Soul Survivor,Young Jeezy Featuring Akon,2005-11-19,2005-11-25,4,Billboard Hot 100
Photograph,Nickelback,2005-11-19,2005-11-25,5,Billboard Hot 100
We Be Burnin',Sean Paul,2005-11-19,2005-11-25,6,Billboard Hot 100
Because Of You,Kelly Clarkson,2005-11-19,2005-11-25,7,Billboard Hot 100
I'm Sprung,T-Pain,2005-11-19,2005-11-25,8,Billboard Hot 100
Shake It Off,Mariah Carey,2005-11-19,2005-11-25,9,Billboard Hot 100
"Sugar, We're Goin' Down",Fall Out Boy,2005-11-19,2005-11-25,10,Billboard Hot 100
Like You,Bow Wow Featuring Ciara,2005-11-19,2005-11-25,11,Billboard Hot 100
Wake Me Up When September Ends,Green Day,2005-11-19,2005-11-25,12,Billboard Hot 100
Laffy Taffy,D4L,2005-11-19,2005-11-25,13,Billboard Hot 100
Girl Tonite,Twista Featuring Trey Songz,2005-11-19,2005-11-25,14,Billboard Hot 100
You And Me,Lifehouse,2005-11-19,2005-11-25,15,Billboard Hot 100
Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,2005-11-19,2005-11-25,16,Billboard Hot 100
I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",2005-11-19,2005-11-25,17,Billboard Hot 100
Stickwitu,The Pussycat Dolls,2005-11-19,2005-11-25,18,Billboard Hot 100
Your Body,Pretty Ricky,2005-11-19,2005-11-25,19,Billboard Hot 100
Don't Forget About Us,Mariah Carey,2005-11-19,2005-11-25,20,Billboard Hot 100
Beverly Hills,Weezer,2005-11-19,2005-11-25,21,Billboard Hot 100
"Dance, Dance",Fall Out Boy,2005-11-19,2005-11-25,22,Billboard Hot 100
One Wish,Ray J,2005-11-19,2005-11-25,23,Billboard Hot 100
Here We Go,Trina Featuring Kelly Rowland,2005-11-19,2005-11-25,24,Billboard Hot 100
Play,David Banner,2005-11-19,2005-11-25,25,Billboard Hot 100
We Belong Together,Mariah Carey,2005-11-19,2005-11-25,26,Billboard Hot 100
Hung Up,Madonna,2005-11-19,2005-11-25,27,Billboard Hot 100
Feel Good Inc,Gorillaz,2005-11-19,2005-11-25,28,Billboard Hot 100
There It Go! (The Whistle Song),Juelz Santana,2005-11-19,2005-11-25,29,Billboard Hot 100
Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,2005-11-19,2005-11-25,30,Billboard Hot 100
Lighters Up,Lil' Kim,2005-11-19,2005-11-25,31,Billboard Hot 100
Tequila Makes Her Clothes Fall Off,Joe Nichols,2005-11-19,2005-11-25,32,Billboard Hot 100
Boyfriend,Ashlee Simpson,2005-11-19,2005-11-25,33,Billboard Hot 100
Behind These Hazel Eyes,Kelly Clarkson,2005-11-19,2005-11-25,34,Billboard Hot 100
Unbreakable,Alicia Keys,2005-11-19,2005-11-25,35,Billboard Hot 100
I Should Have Cheated,Keyshia Cole,2005-11-19,2005-11-25,36,Billboard Hot 100
Pon de Replay,Rihanna,2005-11-19,2005-11-25,37,Billboard Hot 100
Listen To Your Heart,D.H.T.,2005-11-19,2005-11-25,38,Billboard Hot 100
Luxurious,Gwen Stefani,2005-11-19,2005-11-25,39,Billboard Hot 100
Come A Little Closer,Dierks Bentley,2005-11-19,2005-11-25,40,Billboard Hot 100
Shake,Ying Yang Twins Featuring Pitbull,2005-11-19,2005-11-25,41,Billboard Hot 100
More Than Words,Frankie J,2005-11-19,2005-11-25,42,Billboard Hot 100
Belly Dancer (Bananza),Akon,2005-11-19,2005-11-25,43,Billboard Hot 100
Skin (Sarabeth),Rascal Flatts,2005-11-19,2005-11-25,44,Billboard Hot 100
