song,artist,start_date,end_date,rank,ranking_list
We Can Work It Out,The Beatles,1966-01-15,1966-01-21,1,Billboard Hot 100
The Sound Of Silence,Simon & Garfunkel,1966-01-15,1966-01-21,2,Billboard Hot 100
She's Just My Style,Gary Lewis And The Playboys,1966-01-15,1966-01-21,3,Billboard Hot 100
Five O'Clock World,The Vogues,1966-01-15,1966-01-21,4,Billboard Hot 100
Ebb Tide,The Righteous Brothers,1966-01-15,1966-01-21,5,Billboard Hot 100
Day Tripper,The Beatles,1966-01-15,1966-01-21,6,Billboard Hot 100
Flowers On The Wall,The Statler Brothers,1966-01-15,1966-01-21,7,Billboard Hot 100
The Men In My Little Girl's Life,Mike Douglas,1966-01-15,1966-01-21,8,Billboard Hot 100
As Tears Go By,The Rolling Stones,1966-01-15,1966-01-21,9,Billboard Hot 100
No Matter What Shape (Your Stomach's In),The T-Bones,1966-01-15,1966-01-21,10,Billboard Hot 100
A Must To Avoid,Herman's Hermits,1966-01-15,1966-01-21,11,Billboard Hot 100
You Didn't Have To Be So Nice,The Lovin' Spoonful,1966-01-15,1966-01-21,12,Billboard Hot 100
Over And Over,The Dave Clark Five,1966-01-15,1966-01-21,13,Billboard Hot 100
Fever,The McCoys,1966-01-15,1966-01-21,14,Billboard Hot 100
Let's Hang On!,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",1966-01-15,1966-01-21,15,Billboard Hot 100
Just Like Me,Paul Revere & The Raiders Featuring Mark Lindsay,1966-01-15,1966-01-21,16,Billboard Hot 100
The Duck,Jackie Lee,1966-01-15,1966-01-21,17,Billboard Hot 100
Spanish Eyes,Al Martino,1966-01-15,1966-01-21,18,Billboard Hot 100
Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,1966-01-15,1966-01-21,19,Billboard Hot 100
I Got You (I Feel Good),James Brown And The Famous Flames,1966-01-15,1966-01-21,20,Billboard Hot 100
Jenny Take A Ride!,Mitch Ryder And The Detroit Wheels,1966-01-15,1966-01-21,21,Billboard Hot 100
Attack,The Toys,1966-01-15,1966-01-21,22,Billboard Hot 100
Satin Pillows,Bobby Vinton,1966-01-15,1966-01-21,23,Billboard Hot 100
My Love,Petula Clark,1966-01-15,1966-01-21,24,Billboard Hot 100
It's My Life,The Animals,1966-01-15,1966-01-21,25,Billboard Hot 100
Lies,The Knickerbockers,1966-01-15,1966-01-21,26,Billboard Hot 100
Thunderball,Tom Jones,1966-01-15,1966-01-21,27,Billboard Hot 100
A Well Respected Man,The Kinks,1966-01-15,1966-01-21,28,Billboard Hot 100
A Sweet Woman Like You,Joe Tex,1966-01-15,1966-01-21,29,Billboard Hot 100
Sandy,Ronny And The Daytonas,1966-01-15,1966-01-21,30,Billboard Hot 100
Barbara Ann,The Beach Boys,1966-01-15,1966-01-21,31,Billboard Hot 100
Make The World Go Away,Eddy Arnold,1966-01-15,1966-01-21,32,Billboard Hot 100
Crying Time,Ray Charles,1966-01-15,1966-01-21,33,Billboard Hot 100
Look Through Any Window,The Hollies,1966-01-15,1966-01-21,34,Billboard Hot 100
Under Your Spell Again,Johnny Rivers,1966-01-15,1966-01-21,35,Billboard Hot 100
Don't Think Twice,The Wonder Who?,1966-01-15,1966-01-21,36,Billboard Hot 100
It Was A Very Good Year,Frank Sinatra,1966-01-15,1966-01-21,37,Billboard Hot 100
I've Got To Be Somebody,Billy Joe Royal,1966-01-15,1966-01-21,38,Billboard Hot 100
England Swings,Roger Miller,1966-01-15,1966-01-21,39,Billboard Hot 100
One Has My Name (The Other Has My Heart),Barry Young,1966-01-15,1966-01-21,40,Billboard Hot 100
