song,artist,start_date,end_date,rank,ranking_list
God's Plan,Drake,2018-04-14,2018-04-20,1,Billboard Hot 100
Meant To Be,Bebe Rexha & Florida Georgia Line,2018-04-14,2018-04-20,2,Billboard Hot 100
Psycho,Post Malone Featuring Ty Dolla $ign,2018-04-14,2018-04-20,3,Billboard Hot 100
Call Out My Name,The Weeknd,2018-04-14,2018-04-20,4,Billboard Hot 100
Look Alive,BlocBoy JB Featuring Drake,2018-04-14,2018-04-20,5,Billboard Hot 100
The Middle,"Zedd, Maren Morris & Grey",2018-04-14,2018-04-20,6,Billboard Hot 100
Perfect,Ed Sheeran,2018-04-14,2018-04-20,7,Billboard Hot 100
Finesse,Bruno Mars & Cardi B,2018-04-14,2018-04-20,8,Billboard Hot 100
Freaky Friday,Lil Dicky Featuring Chris Brown,2018-04-14,2018-04-20,9,Billboard Hot 100
Walk It Talk It,Migos Featuring Drake,2018-04-14,2018-04-20,10,Billboard Hot 100
Havana,Camila Cabello Featuring Young Thug,2018-04-14,2018-04-20,11,Billboard Hot 100
Mine,Bazzi,2018-04-14,2018-04-20,12,Billboard Hot 100
Plug Walk,Rich The Kid,2018-04-14,2018-04-20,13,Billboard Hot 100
Never Be The Same,Camila Cabello,2018-04-14,2018-04-20,14,Billboard Hot 100
Pray For Me,The Weeknd & Kendrick Lamar,2018-04-14,2018-04-20,15,Billboard Hot 100
Be Careful,Cardi B,2018-04-14,2018-04-20,16,Billboard Hot 100
Stir Fry,Migos,2018-04-14,2018-04-20,17,Billboard Hot 100
Sad!,XXXTENTACION,2018-04-14,2018-04-20,18,Billboard Hot 100
All The Stars,Kendrick Lamar & SZA,2018-04-14,2018-04-20,19,Billboard Hot 100
Ric Flair Drip,Offset & Metro Boomin,2018-04-14,2018-04-20,20,Billboard Hot 100
Rockstar,Post Malone Featuring 21 Savage,2018-04-14,2018-04-20,21,Billboard Hot 100
New Rules,Dua Lipa,2018-04-14,2018-04-20,22,Billboard Hot 100
Whatever It Takes,Imagine Dragons,2018-04-14,2018-04-20,23,Billboard Hot 100
Let You Down,NF,2018-04-14,2018-04-20,24,Billboard Hot 100
Friends,Marshmello & Anne-Marie,2018-04-14,2018-04-20,25,Billboard Hot 100
Try Me,The Weeknd,2018-04-14,2018-04-20,26,Billboard Hot 100
Wasted Times,The Weeknd,2018-04-14,2018-04-20,27,Billboard Hot 100
Heaven,Kane Brown,2018-04-14,2018-04-20,28,Billboard Hot 100
Thunder,Imagine Dragons,2018-04-14,2018-04-20,29,Billboard Hot 100
Wait,Maroon 5,2018-04-14,2018-04-20,30,Billboard Hot 100
In My Blood,Shawn Mendes,2018-04-14,2018-04-20,31,Billboard Hot 100
Him & I,G-Eazy & Halsey,2018-04-14,2018-04-20,32,Billboard Hot 100
Lights Down Low,MAX Featuring gnash,2018-04-14,2018-04-20,33,Billboard Hot 100
Powerglide,Rae Sremmurd & Juicy J,2018-04-14,2018-04-20,34,Billboard Hot 100
I Was Never There,The Weeknd Featuring Gesaffelstein,2018-04-14,2018-04-20,35,Billboard Hot 100
You Make It Easy,Jason Aldean,2018-04-14,2018-04-20,36,Billboard Hot 100
Say Something,Justin Timberlake Featuring Chris Stapleton,2018-04-14,2018-04-20,37,Billboard Hot 100
Feel It Still,Portugal. The Man,2018-04-14,2018-04-20,38,Billboard Hot 100
I Fall Apart,Post Malone,2018-04-14,2018-04-20,39,Billboard Hot 100
King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",2018-04-14,2018-04-20,40,Billboard Hot 100
