song,artist,start_date,end_date,rank,ranking_list
My All,Mariah Carey,1998-05-23,1998-05-29,1,Billboard Hot 100
Too Close,Next,1998-05-23,1998-05-29,2,Billboard Hot 100
I Get Lonely,Janet Featuring BLACKstreet,1998-05-23,1998-05-29,3,Billboard Hot 100
You're Still The One,Shania Twain,1998-05-23,1998-05-29,4,Billboard Hot 100
Everybody [Backstreet's Back],Backstreet Boys,1998-05-23,1998-05-29,5,Billboard Hot 100
It's All About Me,Mya & Sisqo,1998-05-23,1998-05-29,6,Billboard Hot 100
Truly Madly Deeply,Savage Garden,1998-05-23,1998-05-29,7,Billboard Hot 100
The Arms Of The One Who Loves You,Xscape,1998-05-23,1998-05-29,8,Billboard Hot 100
All My Life,K-Ci & JoJo,1998-05-23,1998-05-29,9,Billboard Hot 100
Body Bumpin' Yippie-Yi-Yo,Public Announcement,1998-05-23,1998-05-29,10,Billboard Hot 100
Let's Ride,Montell Jordan Feat. Master P & Silkk The Shocker,1998-05-23,1998-05-29,11,Billboard Hot 100
Sex And Candy,Marcy Playground,1998-05-23,1998-05-29,12,Billboard Hot 100
Turn It Up [Remix]/Fire It Up,Busta Rhymes,1998-05-23,1998-05-29,13,Billboard Hot 100
Frozen,Madonna,1998-05-23,1998-05-29,14,Billboard Hot 100
I Want You Back,'N Sync,1998-05-23,1998-05-29,15,Billboard Hot 100
"No, No, No",Destiny's Child,1998-05-23,1998-05-29,16,Billboard Hot 100
Gettin' Jiggy Wit It,Will Smith,1998-05-23,1998-05-29,17,Billboard Hot 100
Romeo And Juliet,Sylk-E. Fyne Featuring Chill,1998-05-23,1998-05-29,18,Billboard Hot 100
"Money, Power & Respect",The Lox [Featuring DMX & Lil' Kim],1998-05-23,1998-05-29,19,Billboard Hot 100
Together Again,Janet,1998-05-23,1998-05-29,20,Billboard Hot 100
Victory,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,1998-05-23,1998-05-29,21,Billboard Hot 100
