song,artist,start_date,end_date,rank,ranking_list
Single Ladies (Put A Ring On It),Beyonce,2008-12-27,2009-01-02,1,Billboard Hot 100
Live Your Life,T.I. Featuring Rihanna,2008-12-27,2009-01-02,2,Billboard Hot 100
Just Dance,Lady Gaga Featuring Colby O'Donis,2008-12-27,2009-01-02,3,Billboard Hot 100
Circus,Britney Spears,2008-12-27,2009-01-02,4,Billboard Hot 100
Whatever You Like,T.I.,2008-12-27,2009-01-02,5,Billboard Hot 100
Womanizer,Britney Spears,2008-12-27,2009-01-02,6,Billboard Hot 100
Heartless,Kanye West,2008-12-27,2009-01-02,7,Billboard Hot 100
Hot N Cold,Katy Perry,2008-12-27,2009-01-02,8,Billboard Hot 100
If I Were A Boy,Beyonce,2008-12-27,2009-01-02,9,Billboard Hot 100
Love Lockdown,Kanye West,2008-12-27,2009-01-02,10,Billboard Hot 100
Love Story,Taylor Swift,2008-12-27,2009-01-02,11,Billboard Hot 100
I'm Yours,Jason Mraz,2008-12-27,2009-01-02,12,Billboard Hot 100
Let It Rock,Kevin Rudolf Featuring Lil Wayne,2008-12-27,2009-01-02,13,Billboard Hot 100
Miss Independent,Ne-Yo,2008-12-27,2009-01-02,14,Billboard Hot 100
Right Now (Na Na Na),Akon,2008-12-27,2009-01-02,15,Billboard Hot 100
So What,P!nk,2008-12-27,2009-01-02,16,Billboard Hot 100
Gotta Be Somebody,Nickelback,2008-12-27,2009-01-02,17,Billboard Hot 100
Can't Believe It,T-Pain Featuring Lil Wayne,2008-12-27,2009-01-02,18,Billboard Hot 100
Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,2008-12-27,2009-01-02,19,Billboard Hot 100
Chicken Fried,Zac Brown Band,2008-12-27,2009-01-02,20,Billboard Hot 100
Rehab,Rihanna,2008-12-27,2009-01-02,21,Billboard Hot 100
Disturbia,Rihanna,2008-12-27,2009-01-02,22,Billboard Hot 100
Addicted,Saving Abel,2008-12-27,2009-01-02,23,Billboard Hot 100
Green Light,John Legend Featuring Andre 3000,2008-12-27,2009-01-02,24,Billboard Hot 100
Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,2008-12-27,2009-01-02,25,Billboard Hot 100
