song,artist,start_date,end_date,rank,ranking_list
Endless Love,Diana Ross & Lionel Richie,1981-09-26,1981-10-02,1,Billboard Hot 100
Queen Of Hearts,Juice Newton,1981-09-26,1981-10-02,2,Billboard Hot 100
Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty And The Heartbreakers,1981-09-26,1981-10-02,3,Billboard Hot 100
Urgent,Foreigner,1981-09-26,1981-10-02,4,Billboard Hot 100
(There's) No Gettin' Over Me,Ronnie Milsap,1981-09-26,1981-10-02,5,Billboard Hot 100
Who's Crying Now,Journey,1981-09-26,1981-10-02,6,Billboard Hot 100
Arthur's Theme (Best That You Can Do),Christopher Cross,1981-09-26,1981-10-02,7,Billboard Hot 100
Step By Step,Eddie Rabbitt,1981-09-26,1981-10-02,8,Billboard Hot 100
Lady (You Bring Me Up),Commodores,1981-09-26,1981-10-02,9,Billboard Hot 100
Start Me Up,The Rolling Stones,1981-09-26,1981-10-02,10,Billboard Hot 100
Hold On Tight,Electric Light Orchestra,1981-09-26,1981-10-02,11,Billboard Hot 100
Slow Hand,The Pointer Sisters,1981-09-26,1981-10-02,12,Billboard Hot 100
The Beach Boys Medley,The Beach Boys,1981-09-26,1981-10-02,13,Billboard Hot 100
For Your Eyes Only,Sheena Easton,1981-09-26,1981-10-02,14,Billboard Hot 100
Jessie's Girl,Rick Springfield,1981-09-26,1981-10-02,15,Billboard Hot 100
The Voice,The Moody Blues,1981-09-26,1981-10-02,16,Billboard Hot 100
The Night Owls,Little River Band,1981-09-26,1981-10-02,17,Billboard Hot 100
Private Eyes,Daryl Hall John Oates,1981-09-26,1981-10-02,18,Billboard Hot 100
Share Your Love With Me,Kenny Rogers,1981-09-26,1981-10-02,19,Billboard Hot 100
In Your Letter,REO Speedwagon,1981-09-26,1981-10-02,20,Billboard Hot 100
I Could Never Miss You (More Than I Do),Lulu,1981-09-26,1981-10-02,21,Billboard Hot 100
Breaking Away,Balance,1981-09-26,1981-10-02,22,Billboard Hot 100
Super Freak (Part I),Rick James,1981-09-26,1981-10-02,23,Billboard Hot 100
Hard To Say,Dan Fogelberg,1981-09-26,1981-10-02,24,Billboard Hot 100
"Theme From ""Greatest American Hero"" (Believe It or Not)",Joey Scarbury,1981-09-26,1981-10-02,25,Billboard Hot 100
I've Done Everything For You,Rick Springfield,1981-09-26,1981-10-02,26,Billboard Hot 100
We're In This Love Together,Al Jarreau,1981-09-26,1981-10-02,27,Billboard Hot 100
Draw Of The Cards,Kim Carnes,1981-09-26,1981-10-02,28,Billboard Hot 100
Cool Love,Pablo Cruise,1981-09-26,1981-10-02,29,Billboard Hot 100
When She Was My Girl,Four Tops,1981-09-26,1981-10-02,30,Billboard Hot 100
Tryin' To Live My Life Without You,Bob Seger,1981-09-26,1981-10-02,31,Billboard Hot 100
The Breakup Song (They Don't Write 'Em),Greg Kihn Band,1981-09-26,1981-10-02,32,Billboard Hot 100
Just Once,Quincy Jones Featuring James Ingram,1981-09-26,1981-10-02,33,Billboard Hot 100
General Hospi-tale,The Afternoon Delights,1981-09-26,1981-10-02,34,Billboard Hot 100
"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,1981-09-26,1981-10-02,35,Billboard Hot 100
Really Wanna Know You,Gary Wright,1981-09-26,1981-10-02,36,Billboard Hot 100
Fire And Ice,Pat Benatar,1981-09-26,1981-10-02,37,Billboard Hot 100
Some Days Are Diamonds (Some Days Are Stone),John Denver,1981-09-26,1981-10-02,38,Billboard Hot 100
Straight From The Heart,The Allman Brothers Band,1981-09-26,1981-10-02,39,Billboard Hot 100
Say Goodbye To Hollywood,Billy Joel,1981-09-26,1981-10-02,40,Billboard Hot 100
I'm In Love,Evelyn King,1981-09-26,1981-10-02,41,Billboard Hot 100
The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,1981-09-26,1981-10-02,42,Billboard Hot 100
Feels So Right,Alabama,1981-09-26,1981-10-02,43,Billboard Hot 100
Burnin' For You,Blue Oyster Cult,1981-09-26,1981-10-02,44,Billboard Hot 100
You Could Take My Heart Away,Silver Condor,1981-09-26,1981-10-02,45,Billboard Hot 100
Love All The Hurt Away,Aretha Franklin And George Benson,1981-09-26,1981-10-02,46,Billboard Hot 100
Backfired,Debbie Harry,1981-09-26,1981-10-02,47,Billboard Hot 100
Alien,Atlanta Rhythm Section,1981-09-26,1981-10-02,48,Billboard Hot 100
Chloe,Elton John,1981-09-26,1981-10-02,49,Billboard Hot 100
That Old Song,Ray Parker Jr. & Raydio,1981-09-26,1981-10-02,50,Billboard Hot 100
Our Lips Are Sealed,Go-Go's,1981-09-26,1981-10-02,51,Billboard Hot 100
Heavy Metal (Takin' A Ride),Don Felder,1981-09-26,1981-10-02,52,Billboard Hot 100
Silly,Deniece Williams,1981-09-26,1981-10-02,53,Billboard Hot 100
Here I Am (Just When I Thought I Was Over You),Air Supply,1981-09-26,1981-10-02,54,Billboard Hot 100
Love On A Two Way Street,Stacy Lattisaw,1981-09-26,1981-10-02,55,Billboard Hot 100
Tempted,Squeeze,1981-09-26,1981-10-02,56,Billboard Hot 100
Square Biz,Teena Marie,1981-09-26,1981-10-02,57,Billboard Hot 100
Working In The Coal Mine,Devo,1981-09-26,1981-10-02,58,Billboard Hot 100
Boy From New York City,The Manhattan Transfer,1981-09-26,1981-10-02,59,Billboard Hot 100
Atlanta Lady (Something About Your Love),Marty Balin,1981-09-26,1981-10-02,60,Billboard Hot 100
I Don't Need You,Kenny Rogers,1981-09-26,1981-10-02,61,Billboard Hot 100
Sausalito Summernight,Diesel,1981-09-26,1981-10-02,62,Billboard Hot 100
He's A Liar,Bee Gees,1981-09-26,1981-10-02,63,Billboard Hot 100
You Saved My Soul,Burton Cummings,1981-09-26,1981-10-02,64,Billboard Hot 100
In The Dark,Billy Squier,1981-09-26,1981-10-02,65,Billboard Hot 100
Every Little Thing She Does Is Magic,The Police,1981-09-26,1981-10-02,66,Billboard Hot 100
All I Have To Do Is Dream,Andy Gibb & Victoria Principal,1981-09-26,1981-10-02,67,Billboard Hot 100
Hearts,Marty Balin,1981-09-26,1981-10-02,68,Billboard Hot 100
Elvira,The Oak Ridge Boys,1981-09-26,1981-10-02,69,Billboard Hot 100
Steal The Night,Stevie Woods,1981-09-26,1981-10-02,70,Billboard Hot 100
Oh No,Commodores,1981-09-26,1981-10-02,71,Billboard Hot 100
Just Be My Lady,Larry Graham,1981-09-26,1981-10-02,72,Billboard Hot 100
Stay Awake,Ronnie Laws,1981-09-26,1981-10-02,73,Billboard Hot 100
Aiming At Your Heart,The Temptations,1981-09-26,1981-10-02,74,Billboard Hot 100
No Time To Lose,The Tarney/Spencer Band,1981-09-26,1981-10-02,75,Billboard Hot 100
More Stars,More Stars On 45,1981-09-26,1981-10-02,76,Billboard Hot 100
The House Of The Rising Sun,Dolly Parton,1981-09-26,1981-10-02,77,Billboard Hot 100
(Want You) Back In My Life Again,Carpenters,1981-09-26,1981-10-02,78,Billboard Hot 100
You've Got A Good Love Coming,Van Stephenson,1981-09-26,1981-10-02,79,Billboard Hot 100
At This Moment,Billy & The Beaters,1981-09-26,1981-10-02,80,Billboard Hot 100
"My Girl (Gone, Gone, Gone)",Chilliwack,1981-09-26,1981-10-02,81,Billboard Hot 100
Take Me Now,David Gates,1981-09-26,1981-10-02,82,Billboard Hot 100
It's Now Or Never,John Schneider,1981-09-26,1981-10-02,83,Billboard Hot 100
I'm Gonna Love Her For Both Of Us,Meat Loaf,1981-09-26,1981-10-02,84,Billboard Hot 100
No Reply At All,Genesis,1981-09-26,1981-10-02,85,Billboard Hot 100
It's All I Can Do,Anne Murray,1981-09-26,1981-10-02,86,Billboard Hot 100
Magic Man,Herb Alpert,1981-09-26,1981-10-02,87,Billboard Hot 100
Let's Dance (Make Your Body Move),West Street Mob,1981-09-26,1981-10-02,88,Billboard Hot 100
Let's Put The Fun Back In Rock N Roll,Freddy Cannon & The Belmonts,1981-09-26,1981-10-02,89,Billboard Hot 100
Still,John Schneider,1981-09-26,1981-10-02,90,Billboard Hot 100
A Heart In New York,Art Garfunkel,1981-09-26,1981-10-02,91,Billboard Hot 100
Don't Give It Up,Robbie Patton,1981-09-26,1981-10-02,92,Billboard Hot 100
Falling In Love Again,Michael Stanley Band,1981-09-26,1981-10-02,93,Billboard Hot 100
The Sun Ain't Gonna Shine Anymore,Nielsen/Pearson,1981-09-26,1981-10-02,94,Billboard Hot 100
The Stroke,Billy Squier,1981-09-26,1981-10-02,95,Billboard Hot 100
Dedicated To The One I Love,Bernadette Peters,1981-09-26,1981-10-02,96,Billboard Hot 100
Nicole,Point Blank,1981-09-26,1981-10-02,97,Billboard Hot 100
I'm So Glad I'm Standing Here Today,The Crusaders With Joe Cocker,1981-09-26,1981-10-02,98,Billboard Hot 100
You Don't Know Me,Mickey Gilley,1981-09-26,1981-10-02,99,Billboard Hot 100
You're My Girl,Franke & The Knockouts,1981-09-26,1981-10-02,100,Billboard Hot 100
