song,artist,start_date,end_date,rank,ranking_list
"Hello, Dolly!",Louis Armstrong And The All Stars,1964-05-09,1964-05-15,1,Billboard Hot 100
Do You Want To Know A Secret,The Beatles,1964-05-09,1964-05-15,2,Billboard Hot 100
My Guy,Mary Wells,1964-05-09,1964-05-15,3,Billboard Hot 100
Bits And Pieces,The Dave Clark Five,1964-05-09,1964-05-15,4,Billboard Hot 100
Can't Buy Me Love,The Beatles,1964-05-09,1964-05-15,5,Billboard Hot 100
Don't Let The Rain Come Down (Crooked Little Man),The Serendipity Singers,1964-05-09,1964-05-15,6,Billboard Hot 100
Ronnie,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",1964-05-09,1964-05-15,7,Billboard Hot 100
Dead Man's Curve,Jan & Dean,1964-05-09,1964-05-15,8,Billboard Hot 100
Suspicion,Terry Stafford,1964-05-09,1964-05-15,9,Billboard Hot 100
White On White,Danny Williams,1964-05-09,1964-05-15,10,Billboard Hot 100
Twist And Shout,The Beatles,1964-05-09,1964-05-15,11,Billboard Hot 100
Love Me Do,The Beatles,1964-05-09,1964-05-15,12,Billboard Hot 100
It's Over,Roy Orbison,1964-05-09,1964-05-15,13,Billboard Hot 100
Glad All Over,The Dave Clark Five,1964-05-09,1964-05-15,14,Billboard Hot 100
Shangri-La,Robert Maxwell His Harp And Orchestra,1964-05-09,1964-05-15,15,Billboard Hot 100
The Shoop Shoop Song (It's In His Kiss),Betty Everett,1964-05-09,1964-05-15,16,Billboard Hot 100
That's The Way Boys Are,Lesley Gore,1964-05-09,1964-05-15,17,Billboard Hot 100
Wish Someone Would Care,Irma Thomas,1964-05-09,1964-05-15,18,Billboard Hot 100
I'm So Proud,The Impressions,1964-05-09,1964-05-15,19,Billboard Hot 100
The Matador,Major Lance,1964-05-09,1964-05-15,20,Billboard Hot 100
Love Me With All Your Heart (Cuando Calienta El Sol),The Ray Charles Singers,1964-05-09,1964-05-15,21,Billboard Hot 100
Money,The Kingsmen,1964-05-09,1964-05-15,22,Billboard Hot 100
Little Children,Billy J. Kramer With The Dakotas,1964-05-09,1964-05-15,23,Billboard Hot 100
You're A Wonderful One,Marvin Gaye,1964-05-09,1964-05-15,24,Billboard Hot 100
Ebb Tide,Lenny Welch,1964-05-09,1964-05-15,25,Billboard Hot 100
(Just Like) Romeo & Juliet,The Reflections,1964-05-09,1964-05-15,26,Billboard Hot 100
My Girl Sloopy,The Vibrations,1964-05-09,1964-05-15,27,Billboard Hot 100
Shangri-La,Vic Dana,1964-05-09,1964-05-15,28,Billboard Hot 100
Forever,Pete Drake And His Talking Steel Guitar,1964-05-09,1964-05-15,29,Billboard Hot 100
Kiss Me Sailor,Diane Renay,1964-05-09,1964-05-15,30,Billboard Hot 100
The Pink Panther Theme,Henry Mancini,1964-05-09,1964-05-15,31,Billboard Hot 100
Do You Love Me,The Dave Clark Five,1964-05-09,1964-05-15,32,Billboard Hot 100
Cotton Candy,Al Hirt,1964-05-09,1964-05-15,33,Billboard Hot 100
