song,artist,start_date,end_date,rank,ranking_list
"Get Outta My Dreams, Get Into My Car",Billy Ocean,1988-04-09,1988-04-15,1,Billboard Hot 100
Man In The Mirror,Michael Jackson,1988-04-09,1988-04-15,2,Billboard Hot 100
Out Of The Blue,Debbie Gibson,1988-04-09,1988-04-15,3,Billboard Hot 100
Devil Inside,INXS,1988-04-09,1988-04-15,4,Billboard Hot 100
Where Do Broken Hearts Go,Whitney Houston,1988-04-09,1988-04-15,5,Billboard Hot 100
Rocket 2 U,The Jets,1988-04-09,1988-04-15,6,Billboard Hot 100
Endless Summer Nights,Richard Marx,1988-04-09,1988-04-15,7,Billboard Hot 100
Girlfriend,Pebbles,1988-04-09,1988-04-15,8,Billboard Hot 100
I Want Her,Keith Sweat,1988-04-09,1988-04-15,9,Billboard Hot 100
Wishing Well,Terence Trent D'Arby,1988-04-09,1988-04-15,10,Billboard Hot 100
I Saw Him Standing There,Tiffany,1988-04-09,1988-04-15,11,Billboard Hot 100
Angel,Aerosmith,1988-04-09,1988-04-15,12,Billboard Hot 100
Some Kind Of Lover,Jody Watley,1988-04-09,1988-04-15,13,Billboard Hot 100
(Sittin' On) The Dock Of The Bay,Michael Bolton,1988-04-09,1988-04-15,14,Billboard Hot 100
Check It Out,John Mellencamp,1988-04-09,1988-04-15,15,Billboard Hot 100
Pink Cadillac,Natalie Cole,1988-04-09,1988-04-15,16,Billboard Hot 100
Prove Your Love,Taylor Dayne,1988-04-09,1988-04-15,17,Billboard Hot 100
Never Gonna Give You Up,Rick Astley,1988-04-09,1988-04-15,18,Billboard Hot 100
One Step Up,Bruce Springsteen,1988-04-09,1988-04-15,19,Billboard Hot 100
Anything For You,Gloria Estefan & Miami Sound Machine,1988-04-09,1988-04-15,20,Billboard Hot 100
Hysteria,Def Leppard,1988-04-09,1988-04-15,21,Billboard Hot 100
Electric Blue,Icehouse,1988-04-09,1988-04-15,22,Billboard Hot 100
You Don't Know,Scarlett & Black,1988-04-09,1988-04-15,23,Billboard Hot 100
I Get Weak,Belinda Carlisle,1988-04-09,1988-04-15,24,Billboard Hot 100
Rock Of Life,Rick Springfield,1988-04-09,1988-04-15,25,Billboard Hot 100
Father Figure,George Michael,1988-04-09,1988-04-15,26,Billboard Hot 100
Fishnet,Morris Day,1988-04-09,1988-04-15,27,Billboard Hot 100
Naughty Girls (Need Love Too),Samantha Fox,1988-04-09,1988-04-15,28,Billboard Hot 100
Always On My Mind,Pet Shop Boys,1988-04-09,1988-04-15,29,Billboard Hot 100
She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),1988-04-09,1988-04-15,30,Billboard Hot 100
"Going Back To Cali (From ""Less Than Zero"")",LL Cool J,1988-04-09,1988-04-15,31,Billboard Hot 100
I Wish I Had A Girl,Henry Lee Summer,1988-04-09,1988-04-15,32,Billboard Hot 100
Shattered Dreams,Johnny Hates Jazz,1988-04-09,1988-04-15,33,Billboard Hot 100
Pamela,Toto,1988-04-09,1988-04-15,34,Billboard Hot 100
Two Occasions,The Deele,1988-04-09,1988-04-15,35,Billboard Hot 100
I Don't Want To Live Without You,Foreigner,1988-04-09,1988-04-15,36,Billboard Hot 100
Wait,White Lion,1988-04-09,1988-04-15,37,Billboard Hot 100
Piano In The Dark,Brenda Russell Featuring Joe Esposito,1988-04-09,1988-04-15,38,Billboard Hot 100
Just Like Paradise,David Lee Roth,1988-04-09,1988-04-15,39,Billboard Hot 100
Never Knew Love Like This,Alexander O'Neal Featuring Cherrelle,1988-04-09,1988-04-15,40,Billboard Hot 100
Are You Sure,So,1988-04-09,1988-04-15,41,Billboard Hot 100
"Kiss And Tell (From ""Bright Lights, Big City"")",Bryan Ferry,1988-04-09,1988-04-15,42,Billboard Hot 100
Dreaming,Orchestral Manoeuvres In The Dark,1988-04-09,1988-04-15,43,Billboard Hot 100
Say It Again,Jermaine Stewart,1988-04-09,1988-04-15,44,Billboard Hot 100
I Found Someone,Cher,1988-04-09,1988-04-15,45,Billboard Hot 100
Strange But True,Times Two,1988-04-09,1988-04-15,46,Billboard Hot 100
What A Wonderful World,Louis Armstrong,1988-04-09,1988-04-15,47,Billboard Hot 100
One Good Reason,Paul Carrack,1988-04-09,1988-04-15,48,Billboard Hot 100
My Girl,Suave,1988-04-09,1988-04-15,49,Billboard Hot 100
Savin' Myself,Eria Fachin,1988-04-09,1988-04-15,50,Billboard Hot 100
"Yes (From The Motion Picture ""Dirty Dancing"")",Merry Clayton,1988-04-09,1988-04-15,51,Billboard Hot 100
Ritual,Dan Reed Network,1988-04-09,1988-04-15,52,Billboard Hot 100
Push It,Salt-N-Pepa,1988-04-09,1988-04-15,53,Billboard Hot 100
Pump Up The Volume,M/A/R/R/S,1988-04-09,1988-04-15,54,Billboard Hot 100
Love In The First Degree,Bananarama,1988-04-09,1988-04-15,55,Billboard Hot 100
"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,1988-04-09,1988-04-15,56,Billboard Hot 100
Nightime,Pretty Poison,1988-04-09,1988-04-15,57,Billboard Hot 100
Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,1988-04-09,1988-04-15,58,Billboard Hot 100
When We Was Fab,George Harrison,1988-04-09,1988-04-15,59,Billboard Hot 100
Be Still My Beating Heart,Sting,1988-04-09,1988-04-15,60,Billboard Hot 100
Promise Me,The Cover Girls,1988-04-09,1988-04-15,61,Billboard Hot 100
I Still Believe,Brenda K. Starr,1988-04-09,1988-04-15,62,Billboard Hot 100
Play That Funky Music,Roxanne,1988-04-09,1988-04-15,63,Billboard Hot 100
Give Me All Your Love,Whitesnake,1988-04-09,1988-04-15,64,Billboard Hot 100
Hot Hot Hot!!!,The Cure,1988-04-09,1988-04-15,65,Billboard Hot 100
Breakaway,Big Pig,1988-04-09,1988-04-15,66,Billboard Hot 100
I'm Still Searching,Glass Tiger,1988-04-09,1988-04-15,67,Billboard Hot 100
Talking Back To The Night,Steve Winwood,1988-04-09,1988-04-15,68,Billboard Hot 100
Samantha (What You Gonna Do?),Cellarful Of Noise,1988-04-09,1988-04-15,69,Billboard Hot 100
I Want You So Bad,Heart,1988-04-09,1988-04-15,70,Billboard Hot 100
Love Overboard,Gladys Knight And The Pips,1988-04-09,1988-04-15,71,Billboard Hot 100
Beds Are Burning,Midnight Oil,1988-04-09,1988-04-15,72,Billboard Hot 100
Don't Make A Fool Of Yourself,Stacey Q,1988-04-09,1988-04-15,73,Billboard Hot 100
Don't Shed A Tear,Paul Carrack,1988-04-09,1988-04-15,74,Billboard Hot 100
What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,1988-04-09,1988-04-15,75,Billboard Hot 100
Never Thought (That I Could Love),Dan Hill,1988-04-09,1988-04-15,76,Billboard Hot 100
Kiss Me Deadly,Lita Ford,1988-04-09,1988-04-15,77,Billboard Hot 100
Presence Of Love,The Alarm,1988-04-09,1988-04-15,78,Billboard Hot 100
Need You Tonight,INXS,1988-04-09,1988-04-15,79,Billboard Hot 100
Because Of You,The Cover Girls,1988-04-09,1988-04-15,80,Billboard Hot 100
Get It On,Kingdom Come,1988-04-09,1988-04-15,81,Billboard Hot 100
Save Your Love,Great White,1988-04-09,1988-04-15,82,Billboard Hot 100
"Century's End (From ""Bright Lights, Big City"")",Donald Fagen,1988-04-09,1988-04-15,83,Billboard Hot 100
We All Sleep Alone,Cher,1988-04-09,1988-04-15,84,Billboard Hot 100
Never Die Young,James Taylor,1988-04-09,1988-04-15,85,Billboard Hot 100
Nite And Day,Al B. Sure!,1988-04-09,1988-04-15,86,Billboard Hot 100
Take It While It's Hot,Sweet Sensation,1988-04-09,1988-04-15,87,Billboard Hot 100
Say You Will,Foreigner,1988-04-09,1988-04-15,88,Billboard Hot 100
Ever Since The World Began,Tommy Shaw,1988-04-09,1988-04-15,89,Billboard Hot 100
Family Man,Fleetwood Mac,1988-04-09,1988-04-15,90,Billboard Hot 100
Under The Milky Way,The Church,1988-04-09,1988-04-15,91,Billboard Hot 100
The Flame,Cheap Trick,1988-04-09,1988-04-15,92,Billboard Hot 100
Turn Off The Lights,Lonzo And World Class Wreckin Kru,1988-04-09,1988-04-15,93,Billboard Hot 100
Like A Child,Noel,1988-04-09,1988-04-15,94,Billboard Hot 100
I Want To Be Your Property,Blue Mercedes,1988-04-09,1988-04-15,95,Billboard Hot 100
Ooo La La La,Teena Marie,1988-04-09,1988-04-15,96,Billboard Hot 100
Seasons Change,Expose,1988-04-09,1988-04-15,97,Billboard Hot 100
Magic Carpet Ride,Bardeux,1988-04-09,1988-04-15,98,Billboard Hot 100
Jack The Lad,3 Man Island,1988-04-09,1988-04-15,99,Billboard Hot 100
Could've Been,Tiffany,1988-04-09,1988-04-15,100,Billboard Hot 100
