song,artist,start_date,end_date,rank,ranking_list
Walk Like An Egyptian,The Bangles,1987-01-10,1987-01-16,1,Billboard Hot 100
Notorious,Duran Duran,1987-01-10,1987-01-16,2,Billboard Hot 100
Shake You Down,Gregory Abbott,1987-01-10,1987-01-16,3,Billboard Hot 100
Everybody Have Fun Tonight,Wang Chung,1987-01-10,1987-01-16,4,Billboard Hot 100
C'est La Vie,Robbie Nevil,1987-01-10,1987-01-16,5,Billboard Hot 100
Control,Janet Jackson,1987-01-10,1987-01-16,6,Billboard Hot 100
The Way It Is,Bruce Hornsby & The Range,1987-01-10,1987-01-16,7,Billboard Hot 100
War,Bruce Springsteen,1987-01-10,1987-01-16,8,Billboard Hot 100
At This Moment,Billy Vera & The Beaters,1987-01-10,1987-01-16,9,Billboard Hot 100
Is This Love,Survivor,1987-01-10,1987-01-16,10,Billboard Hot 100
Land Of Confusion,Genesis,1987-01-10,1987-01-16,11,Billboard Hot 100
Stand By Me,Ben E. King,1987-01-10,1987-01-16,12,Billboard Hot 100
Victory,Kool & The Gang,1987-01-10,1987-01-16,13,Billboard Hot 100
Don't Get Me Wrong,Pretenders,1987-01-10,1987-01-16,14,Billboard Hot 100
Open Your Heart,Madonna,1987-01-10,1987-01-16,15,Billboard Hot 100
Love Is Forever,Billy Ocean,1987-01-10,1987-01-16,16,Billboard Hot 100
Someday,Glass Tiger,1987-01-10,1987-01-16,17,Billboard Hot 100
To Be A Lover,Billy Idol,1987-01-10,1987-01-16,18,Billboard Hot 100
You Know I Love You ... Don't You?,Howard Jones,1987-01-10,1987-01-16,19,Billboard Hot 100
"The Future's So Bright, I Gotta Wear Shades",Timbuk 3,1987-01-10,1987-01-16,20,Billboard Hot 100
Change Of Heart,Cyndi Lauper,1987-01-10,1987-01-16,21,Billboard Hot 100
All I Wanted,Kansas,1987-01-10,1987-01-16,22,Billboard Hot 100
Touch Me (I Want Your Body),Samantha Fox,1987-01-10,1987-01-16,23,Billboard Hot 100
Coming Around Again,Carly Simon,1987-01-10,1987-01-16,24,Billboard Hot 100
The Next Time I Fall,Peter Cetera With Amy Grant,1987-01-10,1987-01-16,25,Billboard Hot 100
Hip To Be Square,Huey Lewis & The News,1987-01-10,1987-01-16,26,Billboard Hot 100
Keep Your Hands To Yourself,The Georgia Satellites,1987-01-10,1987-01-16,27,Billboard Hot 100
Falling In Love (Uh-Oh),Miami Sound Machine,1987-01-10,1987-01-16,28,Billboard Hot 100
You Give Love A Bad Name,Bon Jovi,1987-01-10,1987-01-16,29,Billboard Hot 100
Two People,Tina Turner,1987-01-10,1987-01-16,30,Billboard Hot 100
We're Ready,Boston,1987-01-10,1987-01-16,31,Billboard Hot 100
For Tonight,Nancy Martinez,1987-01-10,1987-01-16,32,Billboard Hot 100
This Is The Time,Billy Joel,1987-01-10,1987-01-16,33,Billboard Hot 100
Will You Still Love Me?,Chicago,1987-01-10,1987-01-16,34,Billboard Hot 100
You Be Illin',Run-D.M.C.,1987-01-10,1987-01-16,35,Billboard Hot 100
Stop To Love,Luther Vandross,1987-01-10,1987-01-16,36,Billboard Hot 100
Talk To Me,Chico DeBarge,1987-01-10,1987-01-16,37,Billboard Hot 100
Love You Down,Ready For The World,1987-01-10,1987-01-16,38,Billboard Hot 100
Livin' On A Prayer,Bon Jovi,1987-01-10,1987-01-16,39,Billboard Hot 100
Ballerina Girl,Lionel Richie,1987-01-10,1987-01-16,40,Billboard Hot 100
You Got It All,The Jets,1987-01-10,1987-01-16,41,Billboard Hot 100
Nobody's Fool,Cinderella,1987-01-10,1987-01-16,42,Billboard Hot 100
Stay The Night,Benjamin Orr,1987-01-10,1987-01-16,43,Billboard Hot 100
Word Up,Cameo,1987-01-10,1987-01-16,44,Billboard Hot 100
Love Will Conquer All,Lionel Richie,1987-01-10,1987-01-16,45,Billboard Hot 100
I'll Be Alright Without You,Journey,1987-01-10,1987-01-16,46,Billboard Hot 100
Big Time,Peter Gabriel,1987-01-10,1987-01-16,47,Billboard Hot 100
Jimmy Lee,Aretha Franklin,1987-01-10,1987-01-16,48,Billboard Hot 100
Human,The Human League,1987-01-10,1987-01-16,49,Billboard Hot 100
I Need Your Loving,The Human League,1987-01-10,1987-01-16,50,Billboard Hot 100
Goldmine,The Pointer Sisters,1987-01-10,1987-01-16,51,Billboard Hot 100
Can't Help Falling In Love,Corey Hart,1987-01-10,1987-01-16,52,Billboard Hot 100
Crazay,Jesse Johnson (Featuring Sly Stone),1987-01-10,1987-01-16,53,Billboard Hot 100
Caught Up In The Rapture,Anita Baker,1987-01-10,1987-01-16,54,Billboard Hot 100
Tasty Love,Freddie Jackson,1987-01-10,1987-01-16,55,Billboard Hot 100
Heartache Away,Don Johnson,1987-01-10,1987-01-16,56,Billboard Hot 100
French Kissin,Debbie Harry,1987-01-10,1987-01-16,57,Billboard Hot 100
Facts Of Love,Jeff Lorber & Karyn White,1987-01-10,1987-01-16,58,Billboard Hot 100
