song,artist,start_date,end_date,rank,ranking_list
Independent Women Part I,Destiny's Child,2000-12-16,2000-12-22,1,Billboard Hot 100
Case Of The Ex (Whatcha Gonna Do),Mya,2000-12-16,2000-12-22,2,Billboard Hot 100
With Arms Wide Open,Creed,2000-12-16,2000-12-22,3,Billboard Hot 100
It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",2000-12-16,2000-12-22,4,Billboard Hot 100
Kryptonite,3 Doors Down,2000-12-16,2000-12-22,5,Billboard Hot 100
Gotta Tell You,Samantha Mumba,2000-12-16,2000-12-22,6,Billboard Hot 100
This I Promise You,'N Sync,2000-12-16,2000-12-22,7,Billboard Hot 100
He Loves U Not,Dream,2000-12-16,2000-12-22,8,Billboard Hot 100
Ms. Jackson,OutKast,2000-12-16,2000-12-22,9,Billboard Hot 100
The Way You Love Me,Faith Hill,2000-12-16,2000-12-22,10,Billboard Hot 100
Most Girls,P!nk,2000-12-16,2000-12-22,11,Billboard Hot 100
Shape Of My Heart,Backstreet Boys,2000-12-16,2000-12-22,12,Billboard Hot 100
If You're Gone,matchbox twenty,2000-12-16,2000-12-22,13,Billboard Hot 100
I Just Wanna Love U (Give It 2 Me),JAY-Z,2000-12-16,2000-12-22,14,Billboard Hot 100
Dance With Me,Debelah Morgan,2000-12-16,2000-12-22,15,Billboard Hot 100
E.I.,Nelly,2000-12-16,2000-12-22,16,Billboard Hot 100
I Wish,R. Kelly,2000-12-16,2000-12-22,17,Billboard Hot 100
Between Me And You,Ja Rule Featuring Christina Milian,2000-12-16,2000-12-22,18,Billboard Hot 100
Pinch Me,Barenaked Ladies,2000-12-16,2000-12-22,19,Billboard Hot 100
Music,Madonna,2000-12-16,2000-12-22,20,Billboard Hot 100
What's Your Fantasy,Ludacris Featuring Shawnna,2000-12-16,2000-12-22,21,Billboard Hot 100
She Bangs,Ricky Martin,2000-12-16,2000-12-22,22,Billboard Hot 100
Crazy For This Girl,Evan And Jaron,2000-12-16,2000-12-22,23,Billboard Hot 100
Again,Lenny Kravitz,2000-12-16,2000-12-22,24,Billboard Hot 100
Don't Think I'm Not,Kandi,2000-12-16,2000-12-22,25,Billboard Hot 100
My First Love,Avant Featuring KeKe Wyatt,2000-12-16,2000-12-22,26,Billboard Hot 100
My Next Thirty Years,Tim McGraw,2000-12-16,2000-12-22,27,Billboard Hot 100
Love Don't Cost A Thing,Jennifer Lopez,2000-12-16,2000-12-22,28,Billboard Hot 100
We Danced,Brad Paisley,2000-12-16,2000-12-22,29,Billboard Hot 100
Bent,matchbox twenty,2000-12-16,2000-12-22,30,Billboard Hot 100
Best Of Intentions,Travis Tritt,2000-12-16,2000-12-22,31,Billboard Hot 100
Beautiful Day,U2,2000-12-16,2000-12-22,32,Billboard Hot 100
No More,Ruff Endz,2000-12-16,2000-12-22,33,Billboard Hot 100
Just Friends (Sunny),Musiq,2000-12-16,2000-12-22,34,Billboard Hot 100
Without You,Dixie Chicks,2000-12-16,2000-12-22,35,Billboard Hot 100
