song,artist,start_date,end_date,rank,ranking_list
Angel Of Mine,Monica,1999-02-20,1999-02-26,1,Billboard Hot 100
...Baby One More Time,Britney Spears,1999-02-20,1999-02-26,2,Billboard Hot 100
Believe,Cher,1999-02-20,1999-02-26,3,Billboard Hot 100
Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,1999-02-20,1999-02-26,4,Billboard Hot 100
Nobody's Supposed To Be Here,Deborah Cox,1999-02-20,1999-02-26,5,Billboard Hot 100
All I Have To Give,Backstreet Boys,1999-02-20,1999-02-26,6,Billboard Hot 100
Have You Ever?,Brandy,1999-02-20,1999-02-26,7,Billboard Hot 100
Slide,Goo Goo Dolls,1999-02-20,1999-02-26,8,Billboard Hot 100
Angel,Sarah McLachlan,1999-02-20,1999-02-26,9,Billboard Hot 100
Faded Pictures,Case & Joe,1999-02-20,1999-02-26,10,Billboard Hot 100
Taking Everything,Gerald Levert,1999-02-20,1999-02-26,11,Billboard Hot 100
Save Tonight,Eagle-Eye Cherry,1999-02-20,1999-02-26,12,Billboard Hot 100
Jumper,Third Eye Blind,1999-02-20,1999-02-26,13,Billboard Hot 100
You,Jesse Powell,1999-02-20,1999-02-26,14,Billboard Hot 100
I'm Your Angel,R. Kelly & Celine Dion,1999-02-20,1999-02-26,15,Billboard Hot 100
Every Morning,Sugar Ray,1999-02-20,1999-02-26,16,Billboard Hot 100
Hands,Jewel,1999-02-20,1999-02-26,17,Billboard Hot 100
Lullaby,Shawn Mullins,1999-02-20,1999-02-26,18,Billboard Hot 100
I Don't Want To Miss A Thing,Mark Chesnutt,1999-02-20,1999-02-26,19,Billboard Hot 100
Miami,Will Smith,1999-02-20,1999-02-26,20,Billboard Hot 100
(God Must Have Spent) A Little More Time On You,'N Sync,1999-02-20,1999-02-26,21,Billboard Hot 100
When You Believe,Whitney Houston & Mariah Carey,1999-02-20,1999-02-26,22,Billboard Hot 100
Lately,Divine,1999-02-20,1999-02-26,23,Billboard Hot 100
When A Woman's Fed Up,R. Kelly,1999-02-20,1999-02-26,24,Billboard Hot 100
