song,artist,start_date,end_date,rank,ranking_list
I'm Sorry,Brenda Lee,1960-08-01,1960-08-07,1,Billboard Hot 100
Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,1960-08-01,1960-08-07,2,Billboard Hot 100
It's Now Or Never,Elvis Presley With The Jordanaires,1960-08-01,1960-08-07,3,Billboard Hot 100
Only The Lonely (Know How I Feel),Roy Orbison,1960-08-01,1960-08-07,4,Billboard Hot 100
Alley-Oop,Hollywood Argyles,1960-08-01,1960-08-07,5,Billboard Hot 100
Image Of A Girl,Safaris with The Phantom's Band,1960-08-01,1960-08-07,6,Billboard Hot 100
Tell Laura I Love Her,Ray Peterson,1960-08-01,1960-08-07,7,Billboard Hot 100
"Please Help Me, I'm Falling",Hank Locklin,1960-08-01,1960-08-07,8,Billboard Hot 100
Mule Skinner Blues,The Fendermen,1960-08-01,1960-08-07,9,Billboard Hot 100
That's All You Gotta Do,Brenda Lee,1960-08-01,1960-08-07,10,Billboard Hot 100
Everybody's Somebody's Fool,Connie Francis,1960-08-01,1960-08-07,11,Billboard Hot 100
When Will I Be Loved,The Everly Brothers,1960-08-01,1960-08-07,12,Billboard Hot 100
Walking To New Orleans,Fats Domino,1960-08-01,1960-08-07,13,Billboard Hot 100
Finger Poppin' Time,Hank Ballard And The Midnighters,1960-08-01,1960-08-07,14,Billboard Hot 100
Feel So Fine,Johnny Preston,1960-08-01,1960-08-07,15,Billboard Hot 100
Look For A Star,Garry Miles,1960-08-01,1960-08-07,16,Billboard Hot 100
Because They're Young,Duane Eddy And The Rebels,1960-08-01,1960-08-07,17,Billboard Hot 100
Walk -- Don't Run,The Ventures,1960-08-01,1960-08-07,18,Billboard Hot 100
Look For A Star,Billy Vaughn And His Orchestra,1960-08-01,1960-08-07,19,Billboard Hot 100
Trouble In Paradise,The Crests,1960-08-01,1960-08-07,20,Billboard Hot 100
Don't Come Knockin',Fats Domino,1960-08-01,1960-08-07,21,Billboard Hot 100
Question,Lloyd Price and His Orchestra,1960-08-01,1960-08-07,22,Billboard Hot 100
Josephine,Bill Black's Combo,1960-08-01,1960-08-07,23,Billboard Hot 100
Mission Bell,Donnie Brooks,1960-08-01,1960-08-07,24,Billboard Hot 100
A Rockin' Good Way (To Mess Around And Fall In Love),Dinah Washington & Brook Benton,1960-08-01,1960-08-07,25,Billboard Hot 100
(You Were Made For) All My Love,Jackie Wilson,1960-08-01,1960-08-07,26,Billboard Hot 100
My Home Town,Paul Anka,1960-08-01,1960-08-07,27,Billboard Hot 100
Alley-Oop,Dante and the Evergreens,1960-08-01,1960-08-07,28,Billboard Hot 100
Look For A Star - Part I,Garry Mills,1960-08-01,1960-08-07,29,Billboard Hot 100
Volare,Bobby Rydell,1960-08-01,1960-08-07,30,Billboard Hot 100
This Bitter Earth,Dinah Washington,1960-08-01,1960-08-07,31,Billboard Hot 100
Where Are You,Frankie Avalon,1960-08-01,1960-08-07,32,Billboard Hot 100
Is There Any Chance,Marty Robbins,1960-08-01,1960-08-07,33,Billboard Hot 100
"A Woman, A Lover, A Friend",Jackie Wilson,1960-08-01,1960-08-07,34,Billboard Hot 100
There's Something On Your Mind (Part 2),Bobby Marchan,1960-08-01,1960-08-07,35,Billboard Hot 100
Look For A Star,Deane Hawley,1960-08-01,1960-08-07,36,Billboard Hot 100
Is A Blue Bird Blue,Conway Twitty,1960-08-01,1960-08-07,37,Billboard Hot 100
Wonderful World,Sam Cooke,1960-08-01,1960-08-07,38,Billboard Hot 100
One Of Us (Will Weep Tonight),Patti Page,1960-08-01,1960-08-07,39,Billboard Hot 100
A Mess Of Blues,Elvis Presley With The Jordanaires,1960-08-01,1960-08-07,40,Billboard Hot 100
In My Little Corner Of The World,Anita Bryant,1960-08-01,1960-08-07,41,Billboard Hot 100
Heartbreak (It's Hurtin' Me),Little Willie John,1960-08-01,1960-08-07,42,Billboard Hot 100
Bad Man Blunder,The Kingston Trio,1960-08-01,1960-08-07,43,Billboard Hot 100
I Really Don't Want To Know,Tommy Edwards,1960-08-01,1960-08-07,44,Billboard Hot 100
Cathy's Clown,The Everly Brothers,1960-08-01,1960-08-07,45,Billboard Hot 100
Burning Bridges,Jack Scott,1960-08-01,1960-08-07,46,Billboard Hot 100
Runaround,The Fleetwoods,1960-08-01,1960-08-07,47,Billboard Hot 100
Hey Little One,Dorsey Burnette,1960-08-01,1960-08-07,48,Billboard Hot 100
The Twist,Chubby Checker,1960-08-01,1960-08-07,49,Billboard Hot 100
I'm Gettin' Better,Jim Reeves,1960-08-01,1960-08-07,50,Billboard Hot 100
Jealous Of You (Tango Della Gelosia),Connie Francis,1960-08-01,1960-08-07,51,Billboard Hot 100
I Shot Mr. Lee,The Bobbettes,1960-08-01,1960-08-07,52,Billboard Hot 100
The Twist,Hank Ballard And The Midnighters,1960-08-01,1960-08-07,53,Billboard Hot 100
"Please Help Me, I'm Falling",Rusty Draper,1960-08-01,1960-08-07,54,Billboard Hot 100
Heartbreak (It's Hurtin' Me),Jon Thomas and Orchestra,1960-08-01,1960-08-07,55,Billboard Hot 100
"Wake Me, Shake Me",The Coasters,1960-08-01,1960-08-07,56,Billboard Hot 100
Hot Rod Lincoln,Charlie Ryan and the Timberline Riders,1960-08-01,1960-08-07,57,Billboard Hot 100
Over The Rainbow,The Demensions,1960-08-01,1960-08-07,58,Billboard Hot 100
Dreamin',Johnny Burnette,1960-08-01,1960-08-07,59,Billboard Hot 100
My Tani,The Brothers Four,1960-08-01,1960-08-07,60,Billboard Hot 100
Ta Ta,Clyde McPhatter,1960-08-01,1960-08-07,61,Billboard Hot 100
Paper Roses,Anita Bryant,1960-08-01,1960-08-07,62,Billboard Hot 100
Love You So,Ron Holden with The Thunderbirds,1960-08-01,1960-08-07,63,Billboard Hot 100
Pennies From Heaven,The Skyliners,1960-08-01,1960-08-07,64,Billboard Hot 100
All I Could Do Was Cry,Etta James,1960-08-01,1960-08-07,65,Billboard Hot 100
In The Still Of The Night,Dion & The Belmonts,1960-08-01,1960-08-07,66,Billboard Hot 100
Sticks And Stones,Ray Charles and his Orchestra,1960-08-01,1960-08-07,67,Billboard Hot 100
One Boy,Joanie Sommers,1960-08-01,1960-08-07,68,Billboard Hot 100
Clap Your Hands,The Beau-Marks,1960-08-01,1960-08-07,69,Billboard Hot 100
Mack The Knife,Ella Fitzgerald,1960-08-01,1960-08-07,70,Billboard Hot 100
Happy-Go-Lucky-Me,Paul Evans,1960-08-01,1960-08-07,71,Billboard Hot 100
Won't You Come Home Bill Bailey,Bobby Darin,1960-08-01,1960-08-07,72,Billboard Hot 100
I Love You In The Same Old Way,Paul Anka,1960-08-01,1960-08-07,73,Billboard Hot 100
I Can't Help It,Adam Wade,1960-08-01,1960-08-07,74,Billboard Hot 100
Too Young To Go Steady,Connie Stevens,1960-08-01,1960-08-07,75,Billboard Hot 100
Red Sails In The Sunset,The Platters Featuring Tony Williams,1960-08-01,1960-08-07,76,Billboard Hot 100
My Love,Nat King Cole-Stan Kenton,1960-08-01,1960-08-07,77,Billboard Hot 100
