song,artist,start_date,end_date,rank,ranking_list
Dizzy,Tommy Roe,1969-03-29,1969-04-04,1,Billboard Hot 100
Traces,Classics IV Featuring Dennis Yost,1969-03-29,1969-04-04,2,Billboard Hot 100
Time Of The Season,The Zombies,1969-03-29,1969-04-04,3,Billboard Hot 100
Aquarius/Let The Sunshine In,The 5th Dimension,1969-03-29,1969-04-04,4,Billboard Hot 100
Proud Mary,Creedence Clearwater Revival,1969-03-29,1969-04-04,5,Billboard Hot 100
"Run Away Child, Running Wild",The Temptations,1969-03-29,1969-04-04,6,Billboard Hot 100
Indian Giver,1910 Fruitgum Co.,1969-03-29,1969-04-04,7,Billboard Hot 100
Galveston,Glen Campbell,1969-03-29,1969-04-04,8,Billboard Hot 100
My Whole World Ended (The Moment You Left Me),David Ruffin,1969-03-29,1969-04-04,9,Billboard Hot 100
Only The Strong Survive,Jerry Butler,1969-03-29,1969-04-04,10,Billboard Hot 100
Build Me Up Buttercup,The Foundations,1969-03-29,1969-04-04,11,Billboard Hot 100
You've Made Me So Very Happy,"Blood, Sweat & Tears",1969-03-29,1969-04-04,12,Billboard Hot 100
This Girl's In Love With You,Dionne Warwick,1969-03-29,1969-04-04,13,Billboard Hot 100
Everyday People,Sly & The Family Stone,1969-03-29,1969-04-04,14,Billboard Hot 100
Rock Me,Steppenwolf,1969-03-29,1969-04-04,15,Billboard Hot 100
Things I'd Like To Say,New Colony Six,1969-03-29,1969-04-04,16,Billboard Hot 100
Twenty-Five Miles,Edwin Starr,1969-03-29,1969-04-04,17,Billboard Hot 100
Crimson And Clover,Tommy James And The Shondells,1969-03-29,1969-04-04,18,Billboard Hot 100
Hot Smoke & Sasafrass,The Bubble Puppy,1969-03-29,1969-04-04,19,Billboard Hot 100
The Weight,Aretha Franklin,1969-03-29,1969-04-04,20,Billboard Hot 100
"Baby, Baby Don't Cry",Smokey Robinson & The Miracles,1969-03-29,1969-04-04,21,Billboard Hot 100
Games People Play,Joe South,1969-03-29,1969-04-04,22,Billboard Hot 100
"Mr. Sun, Mr. Moon",Paul Revere & The Raiders Featuring Mark Lindsay,1969-03-29,1969-04-04,23,Billboard Hot 100
You Gave Me A Mountain,Frankie Laine,1969-03-29,1969-04-04,24,Billboard Hot 100
This Magic Moment,Jay & The Americans,1969-03-29,1969-04-04,25,Billboard Hot 100
It's Your Thing,The Isley Brothers,1969-03-29,1969-04-04,26,Billboard Hot 100
Mendocino,Sir Douglas Quintet,1969-03-29,1969-04-04,27,Billboard Hot 100
Do Your Thing,The Watts 103rd Street Rhythm Band,1969-03-29,1969-04-04,28,Billboard Hot 100
I'll Try Something New,Supremes & Temptations,1969-03-29,1969-04-04,29,Billboard Hot 100
I've Gotta Be Me,Sammy Davis Jr.,1969-03-29,1969-04-04,30,Billboard Hot 100
Don't Give In To Him,Gary Puckett And The Union Gap,1969-03-29,1969-04-04,31,Billboard Hot 100
I Got A Line On You,Spirit,1969-03-29,1969-04-04,32,Billboard Hot 100
"Sweet Cream Ladies, Forward March",The Box Tops,1969-03-29,1969-04-04,33,Billboard Hot 100
"No, Not Much",The Vogues,1969-03-29,1969-04-04,34,Billboard Hot 100
Hair,The Cowsills,1969-03-29,1969-04-04,35,Billboard Hot 100
Brother Love's Travelling Salvation Show,Neil Diamond,1969-03-29,1969-04-04,36,Billboard Hot 100
Try A Little Tenderness,Three Dog Night,1969-03-29,1969-04-04,37,Billboard Hot 100
Snatching It Back,Clarence Carter,1969-03-29,1969-04-04,38,Billboard Hot 100
The Chokin' Kind,Joe Simon,1969-03-29,1969-04-04,39,Billboard Hot 100
But You Know I Love You,The First Edition,1969-03-29,1969-04-04,40,Billboard Hot 100
The Letter,The Arbors,1969-03-29,1969-04-04,41,Billboard Hot 100
Johnny One Time,Brenda Lee,1969-03-29,1969-04-04,42,Billboard Hot 100
I Can Hear Music,The Beach Boys,1969-03-29,1969-04-04,43,Billboard Hot 100
