song,artist,start_date,end_date,rank,ranking_list
Cherish,The Association,1966-10-01,1966-10-07,1,Billboard Hot 100
You Can't Hurry Love,The Supremes,1966-10-01,1966-10-07,2,Billboard Hot 100
Beauty Is Only Skin Deep,The Temptations,1966-10-01,1966-10-07,3,Billboard Hot 100
Black Is Black,Los Bravos,1966-10-01,1966-10-07,4,Billboard Hot 100
Bus Stop,The Hollies,1966-10-01,1966-10-07,5,Billboard Hot 100
96 Tears,? (Question Mark) & The Mysterians,1966-10-01,1966-10-07,6,Billboard Hot 100
Reach Out I'll Be There,Four Tops,1966-10-01,1966-10-07,7,Billboard Hot 100
Yellow Submarine,The Beatles,1966-10-01,1966-10-07,8,Billboard Hot 100
Sunshine Superman,Donovan,1966-10-01,1966-10-07,9,Billboard Hot 100
"Cherry, Cherry",Neil Diamond,1966-10-01,1966-10-07,10,Billboard Hot 100
Eleanor Rigby,The Beatles,1966-10-01,1966-10-07,11,Billboard Hot 100
I've Got You Under My Skin,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",1966-10-01,1966-10-07,12,Billboard Hot 100
Born A Woman,Sandy Posey,1966-10-01,1966-10-07,13,Billboard Hot 100
Sunny Afternoon,The Kinks,1966-10-01,1966-10-07,14,Billboard Hot 100
Psychotic Reaction,Count Five,1966-10-01,1966-10-07,15,Billboard Hot 100
Wipe Out,The Surfaris,1966-10-01,1966-10-07,16,Billboard Hot 100
Guantanamera,The Sandpipers,1966-10-01,1966-10-07,17,Billboard Hot 100
Last Train To Clarksville,The Monkees,1966-10-01,1966-10-07,18,Billboard Hot 100
What Becomes Of The Brokenhearted,Jimmy Ruffin,1966-10-01,1966-10-07,19,Billboard Hot 100
Mr. Dieingly Sad,The Critters,1966-10-01,1966-10-07,20,Billboard Hot 100
How Sweet It Is (To Be Loved By You),Jr. Walker & The All Stars,1966-10-01,1966-10-07,21,Billboard Hot 100
See You In September,The Happenings,1966-10-01,1966-10-07,22,Billboard Hot 100
Wouldn't It Be Nice,The Beach Boys,1966-10-01,1966-10-07,23,Billboard Hot 100
Almost Persuaded,David Houston,1966-10-01,1966-10-07,24,Billboard Hot 100
Summer Wind,Frank Sinatra,1966-10-01,1966-10-07,25,Billboard Hot 100
Land Of 1000 Dances,Wilson Pickett,1966-10-01,1966-10-07,26,Billboard Hot 100
Open The Door To Your Heart,Darrell Banks,1966-10-01,1966-10-07,27,Billboard Hot 100
Flamingo,Herb Alpert & The Tijuana Brass,1966-10-01,1966-10-07,28,Billboard Hot 100
Summer Samba (So Nice),Walter Wanderley,1966-10-01,1966-10-07,29,Billboard Hot 100
Walk Away Renee,The Left Banke,1966-10-01,1966-10-07,30,Billboard Hot 100
B-A-B-Y,Carla Thomas,1966-10-01,1966-10-07,31,Billboard Hot 100
Working In The Coal Mine,Lee Dorsey,1966-10-01,1966-10-07,32,Billboard Hot 100
Sunny,Bobby Hebb,1966-10-01,1966-10-07,33,Billboard Hot 100
I Chose To Sing The Blues,Ray Charles & The Raelets,1966-10-01,1966-10-07,34,Billboard Hot 100
Just Like A Woman,Bob Dylan,1966-10-01,1966-10-07,35,Billboard Hot 100
I Really Don't Want To Know,Ronnie Dove,1966-10-01,1966-10-07,36,Billboard Hot 100
See See Rider,Eric Burdon & The Animals,1966-10-01,1966-10-07,37,Billboard Hot 100
All Strung Out,Nino Tempo & April Stevens,1966-10-01,1966-10-07,38,Billboard Hot 100
Hooray For Hazel,Tommy Roe,1966-10-01,1966-10-07,39,Billboard Hot 100
All I See Is You,Dusty Springfield,1966-10-01,1966-10-07,40,Billboard Hot 100
Turn-Down Day,The Cyrkle,1966-10-01,1966-10-07,41,Billboard Hot 100
Poor Side Of Town,Johnny Rivers,1966-10-01,1966-10-07,42,Billboard Hot 100
7 And 7 Is,Love,1966-10-01,1966-10-07,43,Billboard Hot 100
Wade In The Water,Ramsey Lewis,1966-10-01,1966-10-07,44,Billboard Hot 100
God Only Knows,The Beach Boys,1966-10-01,1966-10-07,45,Billboard Hot 100
There Will Never Be Another You,Chris Montez,1966-10-01,1966-10-07,46,Billboard Hot 100
Born Free,Roger Williams,1966-10-01,1966-10-07,47,Billboard Hot 100
I Can Make It With You,Pozo Seco Singers,1966-10-01,1966-10-07,48,Billboard Hot 100
In The Arms Of Love,Andy Williams,1966-10-01,1966-10-07,49,Billboard Hot 100
Sometimes Good Guys Don't Wear White,The Standells,1966-10-01,1966-10-07,50,Billboard Hot 100
If I Were A Carpenter,Bobby Darin,1966-10-01,1966-10-07,51,Billboard Hot 100
Girl On A Swing,Gerry And The Pacemakers,1966-10-01,1966-10-07,52,Billboard Hot 100
The Fife Piper,The Dynatones,1966-10-01,1966-10-07,53,Billboard Hot 100
I Want To Be With You,Dee Dee Warwick,1966-10-01,1966-10-07,54,Billboard Hot 100
Rumors,Syndicate Of Sound,1966-10-01,1966-10-07,55,Billboard Hot 100
You're Gonna Miss Me,The Thirteenth Floor Elevators,1966-10-01,1966-10-07,56,Billboard Hot 100
Suspicions,The Sidekicks,1966-10-01,1966-10-07,57,Billboard Hot 100
My Uncle Used To Love Me But She Died,Roger Miller,1966-10-01,1966-10-07,58,Billboard Hot 100
Blue Side Of Lonesome,Jim Reeves,1966-10-01,1966-10-07,59,Billboard Hot 100
In Our Time,Nancy Sinatra,1966-10-01,1966-10-07,60,Billboard Hot 100
Love Is A Hurtin' Thing,Lou Rawls,1966-10-01,1966-10-07,61,Billboard Hot 100
"Little Darling, I Need You",Marvin Gaye,1966-10-01,1966-10-07,62,Billboard Hot 100
Ain't Nobody Home,Howard Tate,1966-10-01,1966-10-07,63,Billboard Hot 100
Said I Wasn't Gonna Tell Nobody,Sam & Dave,1966-10-01,1966-10-07,64,Billboard Hot 100
Poverty,Bobby Bland,1966-10-01,1966-10-07,65,Billboard Hot 100
Can't Satisfy,The Impressions,1966-10-01,1966-10-07,66,Billboard Hot 100
Come On Up,The Young Rascals,1966-10-01,1966-10-07,67,Billboard Hot 100
I Can Make It With You,Jackie DeShannon,1966-10-01,1966-10-07,68,Billboard Hot 100
Mr. Spaceman,The Byrds,1966-10-01,1966-10-07,69,Billboard Hot 100
It Hurts Me,Bobby Goldsboro,1966-10-01,1966-10-07,70,Billboard Hot 100
"Dianne, Dianne",Ronny And The Daytonas,1966-10-01,1966-10-07,71,Billboard Hot 100
Little Man,Sonny & Cher,1966-10-01,1966-10-07,72,Billboard Hot 100
Please Mr. Sun,The Vogues,1966-10-01,1966-10-07,73,Billboard Hot 100
Melody For An Unknown Girl,The Unknowns,1966-10-01,1966-10-07,74,Billboard Hot 100
Mind Excursion,The Trade Winds,1966-10-01,1966-10-07,75,Billboard Hot 100
Ain't Gonna Lie,Keith,1966-10-01,1966-10-07,76,Billboard Hot 100
Mas Que Nada,Sergio Mendes & Brasil '66,1966-10-01,1966-10-07,77,Billboard Hot 100
Get Away,Georgie Fame And The Blue Flames,1966-10-01,1966-10-07,78,Billboard Hot 100
I'm Your Puppet,James & Bobby Purify,1966-10-01,1966-10-07,79,Billboard Hot 100
Go Away Little Girl,The Happenings,1966-10-01,1966-10-07,80,Billboard Hot 100
The Hair On My Chinny Chin Chin,Sam The Sham and the Pharaohs,1966-10-01,1966-10-07,81,Billboard Hot 100
Fa-Fa-Fa-Fa-Fa (Sad Song),Otis Redding,1966-10-01,1966-10-07,82,Billboard Hot 100
Coming On Strong,Brenda Lee,1966-10-01,1966-10-07,83,Billboard Hot 100
I Just Don't Know What To Do With Myself,Dionne Warwick,1966-10-01,1966-10-07,84,Billboard Hot 100
My Sweet Potato,Booker T. & The MG's,1966-10-01,1966-10-07,85,Billboard Hot 100
Knock On Wood,Eddie Floyd,1966-10-01,1966-10-07,86,Billboard Hot 100
Changes,Crispian St. Peters,1966-10-01,1966-10-07,87,Billboard Hot 100
The Great Airplane Strike,Paul Revere & The Raiders Featuring Mark Lindsay,1966-10-01,1966-10-07,88,Billboard Hot 100
Dandy,Herman's Hermits,1966-10-01,1966-10-07,89,Billboard Hot 100
"Baby, Do The Philly Dog",The Olympics,1966-10-01,1966-10-07,90,Billboard Hot 100
But It's Alright,J.J. Jackson,1966-10-01,1966-10-07,91,Billboard Hot 100
"Don't Worry Mother, Your Son's Heart Is Pure",The McCoys,1966-10-01,1966-10-07,92,Billboard Hot 100
Philly Dog,Herbie Mann,1966-10-01,1966-10-07,93,Billboard Hot 100
Off To Dublin In The Green,The Abbey Tavern Singers,1966-10-01,1966-10-07,94,Billboard Hot 100
Almost Persuaded No. 2,Ben Colder,1966-10-01,1966-10-07,95,Billboard Hot 100
Happiness,Shades Of Blue,1966-10-01,1966-10-07,96,Billboard Hot 100
"Stop, Look And Listen",The Chiffons,1966-10-01,1966-10-07,97,Billboard Hot 100
What Now My Love,"""Groove"" Holmes",1966-10-01,1966-10-07,98,Billboard Hot 100
Take Good Care Of Her,Mel Carter,1966-10-01,1966-10-07,99,Billboard Hot 100
Secret Love,"Richard ""Groove"" Holmes",1966-10-01,1966-10-07,100,Billboard Hot 100
