song,artist,start_date,end_date,rank,ranking_list
Wrecking Ball,Miley Cyrus,2013-10-05,2013-10-11,1,Billboard Hot 100
Roar,Katy Perry,2013-10-05,2013-10-11,2,Billboard Hot 100
Royals,Lorde,2013-10-05,2013-10-11,3,Billboard Hot 100
Wake Me Up!,Avicii,2013-10-05,2013-10-11,4,Billboard Hot 100
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,2013-10-05,2013-10-11,5,Billboard Hot 100
Holy Grail,Jay Z Featuring Justin Timberlake,2013-10-05,2013-10-11,6,Billboard Hot 100
"Hold On, We're Going Home",Drake Featuring Majid Jordan,2013-10-05,2013-10-11,7,Billboard Hot 100
Applause,Lady Gaga,2013-10-05,2013-10-11,8,Billboard Hot 100
Summertime Sadness,Lana Del Rey & Cedric Gervais,2013-10-05,2013-10-11,9,Billboard Hot 100
Safe And Sound,Capital Cities,2013-10-05,2013-10-11,10,Billboard Hot 100
Berzerk,Eminem,2013-10-05,2013-10-11,11,Billboard Hot 100
Work B**ch!,Britney Spears,2013-10-05,2013-10-11,12,Billboard Hot 100
The Fox,Ylvis,2013-10-05,2013-10-11,13,Billboard Hot 100
Radioactive,Imagine Dragons,2013-10-05,2013-10-11,14,Billboard Hot 100
We Can't Stop,Miley Cyrus,2013-10-05,2013-10-11,15,Billboard Hot 100
That's My Kind Of Night,Luke Bryan,2013-10-05,2013-10-11,16,Billboard Hot 100
Dark Horse,Katy Perry Featuring Juicy J,2013-10-05,2013-10-11,17,Billboard Hot 100
Clarity,Zedd Featuring Foxes,2013-10-05,2013-10-11,18,Billboard Hot 100
Lolly,Maejor Ali Featuring Juicy J & Justin Bieber,2013-10-05,2013-10-11,19,Billboard Hot 100
Sail,AWOLNATION,2013-10-05,2013-10-11,20,Billboard Hot 100
Get Lucky,Daft Punk Featuring Pharrell Williams,2013-10-05,2013-10-11,21,Billboard Hot 100
Mirrors,Justin Timberlake,2013-10-05,2013-10-11,22,Billboard Hot 100
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,2013-10-05,2013-10-11,23,Billboard Hot 100
Treasure,Bruno Mars,2013-10-05,2013-10-11,24,Billboard Hot 100
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,2013-10-05,2013-10-11,25,Billboard Hot 100
Love Somebody,Maroon 5,2013-10-05,2013-10-11,26,Billboard Hot 100
Crooked Smile,J. Cole Featuring TLC,2013-10-05,2013-10-11,27,Billboard Hot 100
Counting Stars,OneRepublic,2013-10-05,2013-10-11,28,Billboard Hot 100
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-10-05,2013-10-11,29,Billboard Hot 100
I Need Your Love,Calvin Harris Featuring Ellie Goulding,2013-10-05,2013-10-11,30,Billboard Hot 100
Redneck Crazy,Tyler Farr,2013-10-05,2013-10-11,31,Billboard Hot 100
Night Train,Jason Aldean,2013-10-05,2013-10-11,32,Billboard Hot 100
Best Song Ever,One Direction,2013-10-05,2013-10-11,33,Billboard Hot 100
It Goes Like This,Thomas Rhett,2013-10-05,2013-10-11,34,Billboard Hot 100
"Gone, Gone, Gone",Phillip Phillips,2013-10-05,2013-10-11,35,Billboard Hot 100
Give It 2 U,Robin Thicke Featuring Kendrick Lamar,2013-10-05,2013-10-11,36,Billboard Hot 100
Still Into You,Paramore,2013-10-05,2013-10-11,37,Billboard Hot 100
Love More,Chris Brown Featuring Nicki Minaj,2013-10-05,2013-10-11,38,Billboard Hot 100
Hey Girl,Billy Currington,2013-10-05,2013-10-11,39,Billboard Hot 100
Just Give Me A Reason,P!nk Featuring Nate Ruess,2013-10-05,2013-10-11,40,Billboard Hot 100
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,2013-10-05,2013-10-11,41,Billboard Hot 100
Cruise,Florida Georgia Line Featuring Nelly,2013-10-05,2013-10-11,42,Billboard Hot 100
Round Here,Florida Georgia Line,2013-10-05,2013-10-11,43,Billboard Hot 100
Let Her Go,Passenger,2013-10-05,2013-10-11,44,Billboard Hot 100
