song,artist,start_date,end_date,rank,ranking_list
I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,1965-06-19,1965-06-25,1,Billboard Hot 100
Mr. Tambourine Man,The Byrds,1965-06-19,1965-06-25,2,Billboard Hot 100
Wooly Bully,Sam The Sham and the Pharaohs,1965-06-19,1965-06-25,3,Billboard Hot 100
Crying In The Chapel,Elvis Presley With The Jordanaires,1965-06-19,1965-06-25,4,Billboard Hot 100
Back In My Arms Again,The Supremes,1965-06-19,1965-06-25,5,Billboard Hot 100
Wonderful World,Herman's Hermits,1965-06-19,1965-06-25,6,Billboard Hot 100
"Help Me, Rhonda",The Beach Boys,1965-06-19,1965-06-25,7,Billboard Hot 100
Engine Engine #9,Roger Miller,1965-06-19,1965-06-25,8,Billboard Hot 100
For Your Love,The Yardbirds,1965-06-19,1965-06-25,9,Billboard Hot 100
"Hush, Hush, Sweet Charlotte",Patti Page,1965-06-19,1965-06-25,10,Billboard Hot 100
Ticket To Ride,The Beatles,1965-06-19,1965-06-25,11,Billboard Hot 100
Just A Little,The Beau Brummels,1965-06-19,1965-06-25,12,Billboard Hot 100
Last Chance To Turn Around,Gene Pitney,1965-06-19,1965-06-25,13,Billboard Hot 100
Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,1965-06-19,1965-06-25,14,Billboard Hot 100
Seventh Son,Johnny Rivers,1965-06-19,1965-06-25,15,Billboard Hot 100
A Walk In The Black Forest,Horst Jankowski,1965-06-19,1965-06-25,16,Billboard Hot 100
Before And After,Chad & Jeremy,1965-06-19,1965-06-25,17,Billboard Hot 100
Nothing Can Stop Me,Gene Chandler,1965-06-19,1965-06-25,18,Billboard Hot 100
True Love Ways,Peter And Gordon,1965-06-19,1965-06-25,19,Billboard Hot 100
It's Not Unusual,Tom Jones,1965-06-19,1965-06-25,20,Billboard Hot 100
You Turn Me On (Turn On Song),Ian Whitcomb And Bluesville,1965-06-19,1965-06-25,21,Billboard Hot 100
What The World Needs Now Is Love,Jackie DeShannon,1965-06-19,1965-06-25,22,Billboard Hot 100
"Yes, I'm Ready",Barbara Mason,1965-06-19,1965-06-25,23,Billboard Hot 100
Shakin' All Over,The Guess Who,1965-06-19,1965-06-25,24,Billboard Hot 100
Catch The Wind,Donovan,1965-06-19,1965-06-25,25,Billboard Hot 100
(I Can't Get No) Satisfaction,The Rolling Stones,1965-06-19,1965-06-25,26,Billboard Hot 100
L-O-N-E-L-Y,Bobby Vinton,1965-06-19,1965-06-25,27,Billboard Hot 100
"Cara, Mia",Jay & The Americans,1965-06-19,1965-06-25,28,Billboard Hot 100
Laurie (Strange Things Happen),Dickey Lee,1965-06-19,1965-06-25,29,Billboard Hot 100
Voodoo Woman,Bobby Goldsboro,1965-06-19,1965-06-25,30,Billboard Hot 100
Silhouettes,Herman's Hermits,1965-06-19,1965-06-25,31,Billboard Hot 100
(Remember Me) I'm The One Who Loves You,Dean Martin,1965-06-19,1965-06-25,32,Billboard Hot 100
Just Once In My Life,The Righteous Brothers,1965-06-19,1965-06-25,33,Billboard Hot 100
You Were Only Fooling (While I Was Falling In Love),Vic Damone,1965-06-19,1965-06-25,34,Billboard Hot 100
Give Us Your Blessings,The Shangri-Las,1965-06-19,1965-06-25,35,Billboard Hot 100
I've Been Loving You Too Long (To Stop Now),Otis Redding,1965-06-19,1965-06-25,36,Billboard Hot 100
Concrete And Clay,Unit Four plus Two,1965-06-19,1965-06-25,37,Billboard Hot 100
"Oo Wee Baby, I Love You",Fred Hughes,1965-06-19,1965-06-25,38,Billboard Hot 100
Cast Your Fate To The Wind,Sounds Orchestral,1965-06-19,1965-06-25,39,Billboard Hot 100
Bring It On Home To Me,The Animals,1965-06-19,1965-06-25,40,Billboard Hot 100
You Really Know How To Hurt A Guy,Jan & Dean,1965-06-19,1965-06-25,41,Billboard Hot 100
Three O'Clock In The Morning,Bert Kaempfert,1965-06-19,1965-06-25,42,Billboard Hot 100
Queen Of The House,Jody Miller,1965-06-19,1965-06-25,43,Billboard Hot 100
A World Of Our Own,The Seekers,1965-06-19,1965-06-25,44,Billboard Hot 100
Here Comes The Night,Them,1965-06-19,1965-06-25,45,Billboard Hot 100
Concrete And Clay,Eddie Rambeau,1965-06-19,1965-06-25,46,Billboard Hot 100
A Little Bit Of Heaven,Ronnie Dove,1965-06-19,1965-06-25,47,Billboard Hot 100
I Do,The Marvelows,1965-06-19,1965-06-25,48,Billboard Hot 100
This Little Bird,Marianne Faithfull,1965-06-19,1965-06-25,49,Billboard Hot 100
I'll Never Find Another You,The Seekers,1965-06-19,1965-06-25,50,Billboard Hot 100
I'll Keep Holding On,The Marvelettes,1965-06-19,1965-06-25,51,Billboard Hot 100
I'll Be With You In Apple Blossom Time,Wayne Newton,1965-06-19,1965-06-25,52,Billboard Hot 100
Too Many Rivers,Brenda Lee,1965-06-19,1965-06-25,53,Billboard Hot 100
Tonight's The Night,Solomon Burke,1965-06-19,1965-06-25,54,Billboard Hot 100
And I Love Him,Esther Phillips,1965-06-19,1965-06-25,55,Billboard Hot 100
She's About A Mover,Sir Douglas Quintet,1965-06-19,1965-06-25,56,Billboard Hot 100
Lipstick Traces (On A Cigarette),The O'Jays,1965-06-19,1965-06-25,57,Billboard Hot 100
Little Lonely One,Tom Jones,1965-06-19,1965-06-25,58,Billboard Hot 100
Something You Got,Chuck Jackson & Maxine Brown,1965-06-19,1965-06-25,59,Billboard Hot 100
Do The Boomerang,Jr. Walker & The All Stars,1965-06-19,1965-06-25,60,Billboard Hot 100
It's Wonderful To Be In Love,The Ovations (Featuring Louis Williams),1965-06-19,1965-06-25,61,Billboard Hot 100
When A Boy Falls In Love,Sam Cooke,1965-06-19,1965-06-25,62,Billboard Hot 100
You'll Never Walk Alone,Gerry And The Pacemakers,1965-06-19,1965-06-25,63,Billboard Hot 100
Tell Her (You Love Her Every Day),Frank Sinatra,1965-06-19,1965-06-25,64,Billboard Hot 100
Boo-Ga-Loo,Tom and Jerrio,1965-06-19,1965-06-25,65,Billboard Hot 100
Love Is A 5-Letter Word,James Phelps,1965-06-19,1965-06-25,66,Billboard Hot 100
Bring A Little Sunshine (To My Heart),Vic Dana,1965-06-19,1965-06-25,67,Billboard Hot 100
Set Me Free,The Kinks,1965-06-19,1965-06-25,68,Billboard Hot 100
What's He Doing In My World,Eddy Arnold,1965-06-19,1965-06-25,69,Billboard Hot 100
(Such An) Easy Question,Elvis Presley With The Jordanaires,1965-06-19,1965-06-25,70,Billboard Hot 100
Marie,The Bachelors,1965-06-19,1965-06-25,71,Billboard Hot 100
Who's Cheating Who?,Little Milton,1965-06-19,1965-06-25,72,Billboard Hot 100
Meeting Over Yonder,The Impressions,1965-06-19,1965-06-25,73,Billboard Hot 100
I Love You So,Bobbi Martin,1965-06-19,1965-06-25,74,Billboard Hot 100
Is This What I Get For Loving You?,The Ronettes Featuring Veronica,1965-06-19,1965-06-25,75,Billboard Hot 100
Summer Sounds,Robert Goulet,1965-06-19,1965-06-25,76,Billboard Hot 100
Temptation 'Bout To Get Me,The Knight Bros.,1965-06-19,1965-06-25,77,Billboard Hot 100
The Puzzle Song (A Puzzle In Song),Shirley Ellis,1965-06-19,1965-06-25,78,Billboard Hot 100
What's New Pussycat?,Tom Jones,1965-06-19,1965-06-25,79,Billboard Hot 100
It's Just A Little Bit Too Late,Wayne Fontana & The Mindbenders,1965-06-19,1965-06-25,80,Billboard Hot 100
It Feels So Right,Elvis Presley With The Jordanaires,1965-06-19,1965-06-25,81,Billboard Hot 100
Girl Come Running,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",1965-06-19,1965-06-25,82,Billboard Hot 100
I Like It Like That,The Dave Clark Five,1965-06-19,1965-06-25,83,Billboard Hot 100
Lip Sync (To The Tongue Twisters),Len Barry,1965-06-19,1965-06-25,84,Billboard Hot 100
Boot-Leg,Booker T. & The MG's,1965-06-19,1965-06-25,85,Billboard Hot 100
Seein' The Right Love Go Wrong,Jack Jones,1965-06-19,1965-06-25,86,Billboard Hot 100
Operator,Brenda Holloway,1965-06-19,1965-06-25,87,Billboard Hot 100
Then I'll Count Again,Johnny Tillotson,1965-06-19,1965-06-25,88,Billboard Hot 100
My Cherie,Al Martino,1965-06-19,1965-06-25,89,Billboard Hot 100
He's A Lover,Mary Wells,1965-06-19,1965-06-25,90,Billboard Hot 100
Ain't It A Shame,Major Lance,1965-06-19,1965-06-25,91,Billboard Hot 100
Sitting In The Park,Billy Stewart,1965-06-19,1965-06-25,92,Billboard Hot 100
From The Bottom Of My Heart (I Love You),The Moody Blues,1965-06-19,1965-06-25,93,Billboard Hot 100
Soul Sauce (Guacha Guaro),Cal Tjader,1965-06-19,1965-06-25,94,Billboard Hot 100
Welcome Home,Walter Jackson,1965-06-19,1965-06-25,95,Billboard Hot 100
Are You Sincere,Trini Lopez,1965-06-19,1965-06-25,96,Billboard Hot 100
"Baby, I'm Yours",Barbara Lewis,1965-06-19,1965-06-25,97,Billboard Hot 100
"Sunshine, Lollipops And Rainbows",Lesley Gore,1965-06-19,1965-06-25,98,Billboard Hot 100
Long Live Love,Sandie Shaw,1965-06-19,1965-06-25,99,Billboard Hot 100
Nobody Knows What's Goin' On (In My Mind But Me),The Chiffons,1965-06-19,1965-06-25,100,Billboard Hot 100
