song,artist,start_date,end_date,rank,ranking_list
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,2013-07-06,2013-07-12,1,Billboard Hot 100
Get Lucky,Daft Punk Featuring Pharrell Williams,2013-07-06,2013-07-12,2,Billboard Hot 100
Radioactive,Imagine Dragons,2013-07-06,2013-07-12,3,Billboard Hot 100
Cruise,Florida Georgia Line Featuring Nelly,2013-07-06,2013-07-12,4,Billboard Hot 100
We Can't Stop,Miley Cyrus,2013-07-06,2013-07-12,5,Billboard Hot 100
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-07-06,2013-07-12,6,Billboard Hot 100
Mirrors,Justin Timberlake,2013-07-06,2013-07-12,7,Billboard Hot 100
Treasure,Bruno Mars,2013-07-06,2013-07-12,8,Billboard Hot 100
Come & Get It,Selena Gomez,2013-07-06,2013-07-12,9,Billboard Hot 100
Just Give Me A Reason,P!nk Featuring Nate Ruess,2013-07-06,2013-07-12,10,Billboard Hot 100
The Way,Ariana Grande Featuring Mac Miller,2013-07-06,2013-07-12,11,Billboard Hot 100
I Love It,Icona Pop Featuring Charli XCX,2013-07-06,2013-07-12,12,Billboard Hot 100
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013-07-06,2013-07-12,13,Billboard Hot 100
Clarity,Zedd Featuring Foxes,2013-07-06,2013-07-12,14,Billboard Hot 100
Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,2013-07-06,2013-07-12,15,Billboard Hot 100
#Beautiful,Mariah Carey Featuring Miguel,2013-07-06,2013-07-12,16,Billboard Hot 100
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,2013-07-06,2013-07-12,17,Billboard Hot 100
Stay,Rihanna Featuring Mikky Ekko,2013-07-06,2013-07-12,18,Billboard Hot 100
I Want Crazy,Hunter Hayes,2013-07-06,2013-07-12,19,Billboard Hot 100
When I Was Your Man,Bruno Mars,2013-07-06,2013-07-12,20,Billboard Hot 100
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2013-07-06,2013-07-12,21,Billboard Hot 100
Love Somebody,Maroon 5,2013-07-06,2013-07-12,22,Billboard Hot 100
Power Trip,J. Cole Featuring Miguel,2013-07-06,2013-07-12,23,Billboard Hot 100
