song,artist,start_date,end_date,rank,ranking_list
Maria Maria,Santana Featuring The Product G&B,2000-06-10,2000-06-16,1,Billboard Hot 100
You Sang To Me,Marc Anthony,2000-06-10,2000-06-16,2,Billboard Hot 100
Thong Song,Sisqo,2000-06-10,2000-06-16,3,Billboard Hot 100
Breathe,Faith Hill,2000-06-10,2000-06-16,4,Billboard Hot 100
Be With You,Enrique Iglesias,2000-06-10,2000-06-16,5,Billboard Hot 100
Try Again,Aaliyah,2000-06-10,2000-06-16,6,Billboard Hot 100
The Real Slim Shady,Eminem,2000-06-10,2000-06-16,7,Billboard Hot 100
Everything You Want,Vertical Horizon,2000-06-10,2000-06-16,8,Billboard Hot 100
Oops!...I Did It Again,Britney Spears,2000-06-10,2000-06-16,9,Billboard Hot 100
I Try,Macy Gray,2000-06-10,2000-06-16,10,Billboard Hot 100
He Wasn't Man Enough,Toni Braxton,2000-06-10,2000-06-16,11,Billboard Hot 100
I Wanna Know,Joe,2000-06-10,2000-06-16,12,Billboard Hot 100
Higher,Creed,2000-06-10,2000-06-16,13,Billboard Hot 100
Say My Name,Destiny's Child,2000-06-10,2000-06-16,14,Billboard Hot 100
There You Go,P!nk,2000-06-10,2000-06-16,15,Billboard Hot 100
Otherside,Red Hot Chili Peppers,2000-06-10,2000-06-16,16,Billboard Hot 100
I Turn To You,Christina Aguilera,2000-06-10,2000-06-16,17,Billboard Hot 100
Bent,matchbox twenty,2000-06-10,2000-06-16,18,Billboard Hot 100
It's Gonna Be Me,'N Sync,2000-06-10,2000-06-16,19,Billboard Hot 100
Bye Bye Bye,'N Sync,2000-06-10,2000-06-16,20,Billboard Hot 100
It Feels So Good,Sonique,2000-06-10,2000-06-16,21,Billboard Hot 100
Amazed,Lonestar,2000-06-10,2000-06-16,22,Billboard Hot 100
Big Pimpin',Jay-Z Featuring UGK,2000-06-10,2000-06-16,23,Billboard Hot 100
(Hot S**t) Country Grammar,Nelly,2000-06-10,2000-06-16,24,Billboard Hot 100
Broadway,Goo Goo Dolls,2000-06-10,2000-06-16,25,Billboard Hot 100
I Wish,Carl Thomas,2000-06-10,2000-06-16,26,Billboard Hot 100
Smooth,Santana Featuring Rob Thomas,2000-06-10,2000-06-16,27,Billboard Hot 100
Back Here,BBMak,2000-06-10,2000-06-16,28,Billboard Hot 100
Crash And Burn,Savage Garden,2000-06-10,2000-06-16,29,Billboard Hot 100
Better Off Alone,Alice Deejay,2000-06-10,2000-06-16,30,Billboard Hot 100
Yes!,Chad Brock,2000-06-10,2000-06-16,31,Billboard Hot 100
Swear It Again,Westlife,2000-06-10,2000-06-16,32,Billboard Hot 100
Party Up (Up In Here),DMX,2000-06-10,2000-06-16,33,Billboard Hot 100
Absolutely (Story Of A Girl),Nine Days,2000-06-10,2000-06-16,34,Billboard Hot 100
Separated,Avant,2000-06-10,2000-06-16,35,Billboard Hot 100
The Way You Love Me,Faith Hill,2000-06-10,2000-06-16,36,Billboard Hot 100
She's More,Andy Griggs,2000-06-10,2000-06-16,37,Billboard Hot 100
Graduation (Friends Forever),Vitamin C,2000-06-10,2000-06-16,38,Billboard Hot 100
Shackles (Praise You),Mary Mary,2000-06-10,2000-06-16,39,Billboard Hot 100
The Chain Of Love,Clay Walker,2000-06-10,2000-06-16,40,Billboard Hot 100
Where I Wanna Be,Donell Jones,2000-06-10,2000-06-16,41,Billboard Hot 100
Let's Get Married,Jagged Edge,2000-06-10,2000-06-16,42,Billboard Hot 100
The One,Backstreet Boys,2000-06-10,2000-06-16,43,Billboard Hot 100
Couldn't Last A Moment,Collin Raye,2000-06-10,2000-06-16,44,Billboard Hot 100
Never Let You Go,Third Eye Blind,2000-06-10,2000-06-16,45,Billboard Hot 100
Wifey,Next,2000-06-10,2000-06-16,46,Billboard Hot 100
Show Me The Meaning Of Being Lonely,Backstreet Boys,2000-06-10,2000-06-16,47,Billboard Hot 100
I Need To Know,Marc Anthony,2000-06-10,2000-06-16,48,Billboard Hot 100
I Hope You Dance,Lee Ann Womack,2000-06-10,2000-06-16,49,Billboard Hot 100
Unconditional,Clay Davidson,2000-06-10,2000-06-16,50,Billboard Hot 100
Kryptonite,3 Doors Down,2000-06-10,2000-06-16,51,Billboard Hot 100
Only God Knows Why,Kid Rock,2000-06-10,2000-06-16,52,Billboard Hot 100
Wobble Wobble,504 Boyz,2000-06-10,2000-06-16,53,Billboard Hot 100
How Do You Like Me Now?!,Toby Keith,2000-06-10,2000-06-16,54,Billboard Hot 100
Desert Rose,Sting Featuring Cheb Mami,2000-06-10,2000-06-16,55,Billboard Hot 100
What I Need To Do,Kenny Chesney,2000-06-10,2000-06-16,56,Billboard Hot 100
"Jumpin', Jumpin'",Destiny's Child,2000-06-10,2000-06-16,57,Billboard Hot 100
The Next Episode,Dr. Dre Featuring Snoop Dogg,2000-06-10,2000-06-16,58,Billboard Hot 100
Dance Tonight,Lucy Pearl,2000-06-10,2000-06-16,59,Billboard Hot 100
Purest Of Pain (A Puro Dolor),Son By Four,2000-06-10,2000-06-16,60,Billboard Hot 100
Best Of Me,Mya Featuring Jadakiss,2000-06-10,2000-06-16,61,Billboard Hot 100
The Best Day,George Strait,2000-06-10,2000-06-16,62,Billboard Hot 100
Some Things Never Change,Tim McGraw,2000-06-10,2000-06-16,63,Billboard Hot 100
Prayin' For Daylight,Rascal Flatts,2000-06-10,2000-06-16,64,Billboard Hot 100
What'Chu Like,Da Brat Featuring Tyrese,2000-06-10,2000-06-16,65,Billboard Hot 100
Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,2000-06-10,2000-06-16,66,Billboard Hot 100
I Need You,LeAnn Rimes,2000-06-10,2000-06-16,67,Billboard Hot 100
More,Trace Adkins,2000-06-10,2000-06-16,68,Billboard Hot 100
I'll Be,Reba McEntire,2000-06-10,2000-06-16,69,Billboard Hot 100
With Arms Wide Open,Creed,2000-06-10,2000-06-16,70,Billboard Hot 100
I Think God Can Explain,Splender,2000-06-10,2000-06-16,71,Billboard Hot 100
Flowers On The Wall,Eric Heatherly,2000-06-10,2000-06-16,72,Billboard Hot 100
