song,artist,start_date,end_date,rank,ranking_list
Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,2013-05-18,2013-05-24,1,Billboard Hot 100
Just Give Me A Reason,P!nk Featuring Nate Ruess,2013-05-18,2013-05-24,2,Billboard Hot 100
Mirrors,Justin Timberlake,2013-05-18,2013-05-24,3,Billboard Hot 100
Stay,Rihanna Featuring Mikky Ekko,2013-05-18,2013-05-24,4,Billboard Hot 100
When I Was Your Man,Bruno Mars,2013-05-18,2013-05-24,5,Billboard Hot 100
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2013-05-18,2013-05-24,6,Billboard Hot 100
I Love It,Icona Pop Featuring Charli XCX,2013-05-18,2013-05-24,7,Billboard Hot 100
Radioactive,Imagine Dragons,2013-05-18,2013-05-24,8,Billboard Hot 100
Cruise,Florida Georgia Line Featuring Nelly,2013-05-18,2013-05-24,9,Billboard Hot 100
Feel This Moment,Pitbull Featuring Christina Aguilera,2013-05-18,2013-05-24,10,Billboard Hot 100
Started From The Bottom,Drake,2013-05-18,2013-05-24,11,Billboard Hot 100
Heart Attack,Demi Lovato,2013-05-18,2013-05-24,12,Billboard Hot 100
Suit & Tie,Justin Timberlake Featuring JAY Z,2013-05-18,2013-05-24,13,Billboard Hot 100
Come & Get It,Selena Gomez,2013-05-18,2013-05-24,14,Billboard Hot 100
The Way,Ariana Grande Featuring Mac Miller,2013-05-18,2013-05-24,15,Billboard Hot 100
Wagon Wheel,Darius Rucker,2013-05-18,2013-05-24,16,Billboard Hot 100
Get Lucky,Daft Punk Featuring Pharrell Williams,2013-05-18,2013-05-24,17,Billboard Hot 100
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013-05-18,2013-05-24,18,Billboard Hot 100
#thatPOWER,will.i.am Featuring Justin Bieber,2013-05-18,2013-05-24,19,Billboard Hot 100
Power Trip,J. Cole Featuring Miguel,2013-05-18,2013-05-24,20,Billboard Hot 100
22,Taylor Swift,2013-05-18,2013-05-24,21,Billboard Hot 100
Love Me,Lil Wayne Featuring Drake & Future,2013-05-18,2013-05-24,22,Billboard Hot 100
Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,2013-05-18,2013-05-24,23,Billboard Hot 100
Ho Hey,The Lumineers,2013-05-18,2013-05-24,24,Billboard Hot 100
Bad,Wale Featuring Tiara Thomas Or Rihanna,2013-05-18,2013-05-24,25,Billboard Hot 100
Mama's Broken Heart,Miranda Lambert,2013-05-18,2013-05-24,26,Billboard Hot 100
Get Your Shine On,Florida Georgia Line,2013-05-18,2013-05-24,27,Billboard Hot 100
Daylight,Maroon 5,2013-05-18,2013-05-24,28,Billboard Hot 100
Highway Don't Care,Tim McGraw With Taylor Swift,2013-05-18,2013-05-24,29,Billboard Hot 100
Harlem Shake,Baauer,2013-05-18,2013-05-24,30,Billboard Hot 100
Locked Out Of Heaven,Bruno Mars,2013-05-18,2013-05-24,31,Billboard Hot 100
Alive,Krewella,2013-05-18,2013-05-24,32,Billboard Hot 100
Gentleman,PSY,2013-05-18,2013-05-24,33,Billboard Hot 100
Next To Me,Emeli Sande,2013-05-18,2013-05-24,34,Billboard Hot 100
I Knew You Were Trouble.,Taylor Swift,2013-05-18,2013-05-24,35,Billboard Hot 100
Troublemaker,Olly Murs Featuring Flo Rida,2013-05-18,2013-05-24,36,Billboard Hot 100
Scream & Shout,will.i.am & Britney Spears,2013-05-18,2013-05-24,37,Billboard Hot 100
Bugatti,Ace Hood Featuring Future & Rick Ross,2013-05-18,2013-05-24,38,Billboard Hot 100
Carry On,fun.,2013-05-18,2013-05-24,39,Billboard Hot 100
Sail,AWOLNATION,2013-05-18,2013-05-24,40,Billboard Hot 100
Sweet Nothing,Calvin Harris Featuring Florence Welch,2013-05-18,2013-05-24,41,Billboard Hot 100
Fine China,Chris Brown,2013-05-18,2013-05-24,42,Billboard Hot 100
F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",2013-05-18,2013-05-24,43,Billboard Hot 100
Pour It Up,Rihanna,2013-05-18,2013-05-24,44,Billboard Hot 100
Downtown,Lady Antebellum,2013-05-18,2013-05-24,45,Billboard Hot 100
Body Party,Ciara,2013-05-18,2013-05-24,46,Billboard Hot 100
Pirate Flag,Kenny Chesney,2013-05-18,2013-05-24,47,Billboard Hot 100
Don't You Worry Child,Swedish House Mafia Featuring John Martin,2013-05-18,2013-05-24,48,Billboard Hot 100
Rich As F**k,Lil Wayne Featuring 2 Chainz,2013-05-18,2013-05-24,49,Billboard Hot 100
I Will Wait,Mumford & Sons,2013-05-18,2013-05-24,50,Billboard Hot 100
Crash My Party,Luke Bryan,2013-05-18,2013-05-24,51,Billboard Hot 100
Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,2013-05-18,2013-05-24,52,Billboard Hot 100
"Bitch, Don't Kill My Vibe",Kendrick Lamar,2013-05-18,2013-05-24,53,Billboard Hot 100
I Want Crazy,Hunter Hayes,2013-05-18,2013-05-24,54,Billboard Hot 100
U.O.E.N.O.,Rocko Featuring Future & Rick Ross,2013-05-18,2013-05-24,55,Billboard Hot 100
No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",2013-05-18,2013-05-24,56,Billboard Hot 100
1994,Jason Aldean,2013-05-18,2013-05-24,57,Billboard Hot 100
Clarity,Zedd Featuring Foxes,2013-05-18,2013-05-24,58,Billboard Hot 100
Give It All We Got Tonight,George Strait,2013-05-18,2013-05-24,59,Billboard Hot 100
Here's To Never Growing Up,Avril Lavigne,2013-05-18,2013-05-24,60,Billboard Hot 100
Sure Be Cool If You Did,Blake Shelton,2013-05-18,2013-05-24,61,Billboard Hot 100
If I Didn't Have You,Thompson Square,2013-05-18,2013-05-24,62,Billboard Hot 100
DONE.,The Band Perry,2013-05-18,2013-05-24,63,Billboard Hot 100
"Gone, Gone, Gone",Phillip Phillips,2013-05-18,2013-05-24,64,Billboard Hot 100
The Other Side,Jason Derulo,2013-05-18,2013-05-24,65,Billboard Hot 100
Like Jesus Does,Eric Church,2013-05-18,2013-05-24,66,Billboard Hot 100
We Still In This B****,B.o.B Featuring T.I. & Juicy J,2013-05-18,2013-05-24,67,Billboard Hot 100
Beat This Summer,Brad Paisley,2013-05-18,2013-05-24,68,Billboard Hot 100
Anywhere With You,Jake Owen,2013-05-18,2013-05-24,69,Billboard Hot 100
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,2013-05-18,2013-05-24,70,Billboard Hot 100
I Need Your Love,Calvin Harris Featuring Ellie Goulding,2013-05-18,2013-05-24,71,Billboard Hot 100
Love And War,Tamar Braxton,2013-05-18,2013-05-24,72,Billboard Hot 100
Loveeeeeee Song,Rihanna Featuring Future,2013-05-18,2013-05-24,73,Billboard Hot 100
I Hit It First,Ray J Featuring Bobby Brackins,2013-05-18,2013-05-24,74,Billboard Hot 100
Hey Girl,Billy Currington,2013-05-18,2013-05-24,75,Billboard Hot 100
Lego House,Ed Sheeran,2013-05-18,2013-05-24,76,Billboard Hot 100
Battle Scars,Lupe Fiasco & Guy Sebastian,2013-05-18,2013-05-24,77,Billboard Hot 100
Kisses Down Low,Kelly Rowland,2013-05-18,2013-05-24,78,Billboard Hot 100
Hey Pretty Girl,Kip Moore,2013-05-18,2013-05-24,79,Billboard Hot 100
Levitate,Hadouken!,2013-05-18,2013-05-24,80,Billboard Hot 100
I Drive Your Truck,Lee Brice,2013-05-18,2013-05-24,81,Billboard Hot 100
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,2013-05-18,2013-05-24,82,Billboard Hot 100
Karate Chop (Remix),Future Featuring Lil Wayne,2013-05-18,2013-05-24,83,Billboard Hot 100
More Than Miles,Brantley Gilbert,2013-05-18,2013-05-24,84,Billboard Hot 100
Wild For The Night,A$AP Rocky Featuring Skrillex,2013-05-18,2013-05-24,85,Billboard Hot 100
Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa,2013-05-18,2013-05-24,86,Billboard Hot 100
Molly,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",2013-05-18,2013-05-24,87,Billboard Hot 100
How Many Drinks?,Miguel,2013-05-18,2013-05-24,88,Billboard Hot 100
High School,Nicki Minaj Featuring Lil Wayne,2013-05-18,2013-05-24,89,Billboard Hot 100
See You Again,Carrie Underwood,2013-05-18,2013-05-24,90,Billboard Hot 100
Demons,Imagine Dragons,2013-05-18,2013-05-24,91,Billboard Hot 100
R.I.P.,Young Jeezy Featuring 2 Chainz,2013-05-18,2013-05-24,92,Billboard Hot 100
Ready,Fabolous Featuring Chris Brown,2013-05-18,2013-05-24,93,Billboard Hot 100
Wings,Little Mix,2013-05-18,2013-05-24,94,Billboard Hot 100
Young And Beautiful,Lana Del Rey,2013-05-18,2013-05-24,95,Billboard Hot 100
Jump Right In,Zac Brown Band,2013-05-18,2013-05-24,96,Billboard Hot 100
Sexy People (The Fiat Song),Arianna Featuring Pitbull,2013-05-18,2013-05-24,97,Billboard Hot 100
Memories Back Then,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens",2013-05-18,2013-05-24,98,Billboard Hot 100
Safe And Sound,Capital Cities,2013-05-18,2013-05-24,99,Billboard Hot 100
Freaks,French Montana Featuring Nicki Minaj,2013-05-18,2013-05-24,100,Billboard Hot 100
