song,artist,start_date,end_date,rank,ranking_list
Bette Davis Eyes,Kim Carnes,1981-05-16,1981-05-22,1,Billboard Hot 100
Just The Two Of Us,"Grover Washington, Jr. (With Bill Withers)",1981-05-16,1981-05-22,2,Billboard Hot 100
Being With You,Smokey Robinson,1981-05-16,1981-05-22,3,Billboard Hot 100
Angel Of The Morning,Juice Newton,1981-05-16,1981-05-22,4,Billboard Hot 100
Morning Train (Nine To Five),Sheena Easton,1981-05-16,1981-05-22,5,Billboard Hot 100
Take It On The Run,REO Speedwagon,1981-05-16,1981-05-22,6,Billboard Hot 100
Living Inside Myself,Gino Vannelli,1981-05-16,1981-05-22,7,Billboard Hot 100
Sukiyaki,A Taste Of Honey,1981-05-16,1981-05-22,8,Billboard Hot 100
Kiss On My List,Daryl Hall John Oates,1981-05-16,1981-05-22,9,Billboard Hot 100
Too Much Time On My Hands,Styx,1981-05-16,1981-05-22,10,Billboard Hot 100
Watching The Wheels,John Lennon,1981-05-16,1981-05-22,11,Billboard Hot 100
I Can't Stand It,Eric Clapton And His Band,1981-05-16,1981-05-22,12,Billboard Hot 100
Sweetheart,Franke & The Knockouts,1981-05-16,1981-05-22,13,Billboard Hot 100
Medley,Stars On 45,1981-05-16,1981-05-22,14,Billboard Hot 100
A Woman Needs Love (Just Like You Do),Ray Parker Jr. & Raydio,1981-05-16,1981-05-22,15,Billboard Hot 100
How 'bout Us,Champaign,1981-05-16,1981-05-22,16,Billboard Hot 100
Ain't Even Done With The Night,John Cougar,1981-05-16,1981-05-22,17,Billboard Hot 100
You Better You Bet,The Who,1981-05-16,1981-05-22,18,Billboard Hot 100
I Love You,Climax Blues Band,1981-05-16,1981-05-22,19,Billboard Hot 100
America,Neil Diamond,1981-05-16,1981-05-22,20,Billboard Hot 100
I Missed Again,Phil Collins,1981-05-16,1981-05-22,21,Billboard Hot 100
Say You'll Be Mine,Christopher Cross,1981-05-16,1981-05-22,22,Billboard Hot 100
What Are We Doin' In Love,Dottie West with Kenny Rogers,1981-05-16,1981-05-22,23,Billboard Hot 100
Love You Like I Never Loved Before,John O'Banion,1981-05-16,1981-05-22,24,Billboard Hot 100
This Little Girl,Gary U.S. Bonds,1981-05-16,1981-05-22,25,Billboard Hot 100
Since I Don't Have You,Don McLean,1981-05-16,1981-05-22,26,Billboard Hot 100
Hold On Loosely,38 Special,1981-05-16,1981-05-22,27,Billboard Hot 100
Somebody's Knockin',Terri Gibbs,1981-05-16,1981-05-22,28,Billboard Hot 100
Her Town Too,James Taylor & J.D. Souther,1981-05-16,1981-05-22,29,Billboard Hot 100
Find Your Way Back,Jefferson Starship,1981-05-16,1981-05-22,30,Billboard Hot 100
Rapture,Blondie,1981-05-16,1981-05-22,31,Billboard Hot 100
Ai No Corrida (I-No-Ko-ree-da),Quincy Jones,1981-05-16,1981-05-22,32,Billboard Hot 100
Jessie's Girl,Rick Springfield,1981-05-16,1981-05-22,33,Billboard Hot 100
Blessed Are The Believers,Anne Murray,1981-05-16,1981-05-22,34,Billboard Hot 100
While You See A Chance,Steve Winwood,1981-05-16,1981-05-22,35,Billboard Hot 100
Don't Stand So Close To Me,The Police,1981-05-16,1981-05-22,36,Billboard Hot 100
I Loved 'em Every One,T.G. Sheppard,1981-05-16,1981-05-22,37,Billboard Hot 100
You Make My Dreams,Daryl Hall John Oates,1981-05-16,1981-05-22,38,Billboard Hot 100
The Waiting,Tom Petty And The Heartbreakers,1981-05-16,1981-05-22,39,Billboard Hot 100
Winning,Santana,1981-05-16,1981-05-22,40,Billboard Hot 100
But You Know I Love You,Dolly Parton,1981-05-16,1981-05-22,41,Billboard Hot 100
Keep On Loving You,REO Speedwagon,1981-05-16,1981-05-22,42,Billboard Hot 100
Just So Lonely,Get Wet,1981-05-16,1981-05-22,43,Billboard Hot 100
Still Right Here In My Heart,Pure Prairie League,1981-05-16,1981-05-22,44,Billboard Hot 100
Fool In Love With You,Jim Photoglo,1981-05-16,1981-05-22,45,Billboard Hot 100
Super Trouper,ABBA,1981-05-16,1981-05-22,46,Billboard Hot 100
Time,The Alan Parsons Project,1981-05-16,1981-05-22,47,Billboard Hot 100
