song,artist,start_date,end_date,rank,ranking_list
Me And Mrs. Jones,Billy Paul,1972-12-16,1972-12-22,1,Billboard Hot 100
I Am Woman,Helen Reddy,1972-12-16,1972-12-22,2,Billboard Hot 100
If You Don't Know Me By Now,Harold Melvin And The Blue Notes,1972-12-16,1972-12-22,3,Billboard Hot 100
You Ought To Be With Me,Al Green,1972-12-16,1972-12-22,4,Billboard Hot 100
It Never Rains In Southern California,Albert Hammond,1972-12-16,1972-12-22,5,Billboard Hot 100
Papa Was A Rollin' Stone,The Temptations,1972-12-16,1972-12-22,6,Billboard Hot 100
Clair,Gilbert O'Sullivan,1972-12-16,1972-12-22,7,Billboard Hot 100
Ventura Highway,America,1972-12-16,1972-12-22,8,Billboard Hot 100
I Can See Clearly Now,Johnny Nash,1972-12-16,1972-12-22,9,Billboard Hot 100
I'm Stone In Love With You,The Stylistics,1972-12-16,1972-12-22,10,Billboard Hot 100
Rockin' Pneumonia - Boogie Woogie Flu,Johnny Rivers,1972-12-16,1972-12-22,11,Billboard Hot 100
Funny Face,Donna Fargo,1972-12-16,1972-12-22,12,Billboard Hot 100
Something's Wrong With Me,Austin Roberts,1972-12-16,1972-12-22,13,Billboard Hot 100
Crazy Horses,The Osmonds,1972-12-16,1972-12-22,14,Billboard Hot 100
Superfly,Curtis Mayfield,1972-12-16,1972-12-22,15,Billboard Hot 100
Sweet Surrender,Bread,1972-12-16,1972-12-22,16,Billboard Hot 100
Keeper Of The Castle,Four Tops,1972-12-16,1972-12-22,17,Billboard Hot 100
Corner Of The Sky,Jackson 5,1972-12-16,1972-12-22,18,Billboard Hot 100
Summer Breeze,Seals & Crofts,1972-12-16,1972-12-22,19,Billboard Hot 100
Living In The Past,Jethro Tull,1972-12-16,1972-12-22,20,Billboard Hot 100
Walk On Water,Neil Diamond,1972-12-16,1972-12-22,21,Billboard Hot 100
Operator (That's Not the Way it Feels),Jim Croce,1972-12-16,1972-12-22,22,Billboard Hot 100
Sitting,Cat Stevens,1972-12-16,1972-12-22,23,Billboard Hot 100
Your Mama Don't Dance,Kenny Loggins & Jim Messina,1972-12-16,1972-12-22,24,Billboard Hot 100
Dialogue (Part I & II),Chicago,1972-12-16,1972-12-22,25,Billboard Hot 100
Long Dark Road,The Hollies,1972-12-16,1972-12-22,26,Billboard Hot 100
Superstition,Stevie Wonder,1972-12-16,1972-12-22,27,Billboard Hot 100
Pieces Of April,Three Dog Night,1972-12-16,1972-12-22,28,Billboard Hot 100
I'd Love You To Want Me,Lobo,1972-12-16,1972-12-22,29,Billboard Hot 100
I'll Be Around,The Spinners,1972-12-16,1972-12-22,30,Billboard Hot 100
Been To Canaan,Carole King,1972-12-16,1972-12-22,31,Billboard Hot 100
I Wanna Be With You,Raspberries,1972-12-16,1972-12-22,32,Billboard Hot 100
If I Could Reach You,The 5th Dimension,1972-12-16,1972-12-22,33,Billboard Hot 100
Alive,Bee Gees,1972-12-16,1972-12-22,34,Billboard Hot 100
I Didn't Know I Loved You (Till I Saw You Rock And Roll),Gary Glitter,1972-12-16,1972-12-22,35,Billboard Hot 100
Sunny Days,Lighthouse,1972-12-16,1972-12-22,36,Billboard Hot 100
You're So Vain,Carly Simon,1972-12-16,1972-12-22,37,Billboard Hot 100
Don't Let Me Be Lonely Tonight,James Taylor,1972-12-16,1972-12-22,38,Billboard Hot 100
What Am I Crying For?,Dennis Yost And The Classics IV,1972-12-16,1972-12-22,39,Billboard Hot 100
Angel,Rod Stewart,1972-12-16,1972-12-22,40,Billboard Hot 100
Theme From The Men,Isaac Hayes,1972-12-16,1972-12-22,41,Billboard Hot 100
And You And I (Part II),Yes,1972-12-16,1972-12-22,42,Billboard Hot 100
Rock 'N Roll Soul,Grand Funk Railroad,1972-12-16,1972-12-22,43,Billboard Hot 100
I Got A Bag Of My Own,James Brown,1972-12-16,1972-12-22,44,Billboard Hot 100
Why Can't We Live Together,Timmy Thomas,1972-12-16,1972-12-22,45,Billboard Hot 100
Crocodile Rock,Elton John,1972-12-16,1972-12-22,46,Billboard Hot 100
Separate Ways,Elvis Presley,1972-12-16,1972-12-22,47,Billboard Hot 100
"Oh, Babe, What Would You Say?",Hurricane Smith,1972-12-16,1972-12-22,48,Billboard Hot 100
Smoke Gets In Your Eyes,Blue Haze,1972-12-16,1972-12-22,49,Billboard Hot 100
No,Bulldog,1972-12-16,1972-12-22,50,Billboard Hot 100
"You Turn Me On, I'm A Radio",Joni Mitchell,1972-12-16,1972-12-22,51,Billboard Hot 100
In Heaven There Is No Beer,Clean Living,1972-12-16,1972-12-22,52,Billboard Hot 100
Rocky Mountain High,John Denver,1972-12-16,1972-12-22,53,Billboard Hot 100
Dancing In The Moonlight,King Harvest,1972-12-16,1972-12-22,54,Billboard Hot 100
Lies,J.J. Cale,1972-12-16,1972-12-22,55,Billboard Hot 100
Trouble In My Home/I Found My Dad,Joe Simon,1972-12-16,1972-12-22,56,Billboard Hot 100
992 Arguments,The O'Jays,1972-12-16,1972-12-22,57,Billboard Hot 100
Let It Rain,Eric Clapton,1972-12-16,1972-12-22,58,Billboard Hot 100
Work To Do,The Isley Brothers,1972-12-16,1972-12-22,59,Billboard Hot 100
One Night Affair,Jerry Butler,1972-12-16,1972-12-22,60,Billboard Hot 100
Baby Sitter,Betty Wright,1972-12-16,1972-12-22,61,Billboard Hot 100
The World Is A Ghetto,War,1972-12-16,1972-12-22,62,Billboard Hot 100
You're A Lady,Peter Skellern,1972-12-16,1972-12-22,63,Billboard Hot 100
Do It Again,Steely Dan,1972-12-16,1972-12-22,64,Billboard Hot 100
Day And Night,The Wackers,1972-12-16,1972-12-22,65,Billboard Hot 100
Everybody Loves A Love Song,Mac Davis,1972-12-16,1972-12-22,66,Billboard Hot 100
Good Time Sally,Rare Earth,1972-12-16,1972-12-22,67,Billboard Hot 100
We Need Order,The Chi-lites,1972-12-16,1972-12-22,68,Billboard Hot 100
Special Someone,The Heywoods,1972-12-16,1972-12-22,69,Billboard Hot 100
Jambalaya (On The Bayou),The Blue Ridge Rangers,1972-12-16,1972-12-22,70,Billboard Hot 100
Woman To Woman,Joe Cocker and The Chris Stainton Band,1972-12-16,1972-12-22,71,Billboard Hot 100
Reelin' & Rockin',Chuck Berry,1972-12-16,1972-12-22,72,Billboard Hot 100
What Would The Children Think,Rick Springfield,1972-12-16,1972-12-22,73,Billboard Hot 100
The Jean Genie,David Bowie,1972-12-16,1972-12-22,74,Billboard Hot 100
The Relay,The Who,1972-12-16,1972-12-22,75,Billboard Hot 100
Let Us Love,Bill Withers,1972-12-16,1972-12-22,76,Billboard Hot 100
Love Jones,Brighter Side Of Darkness,1972-12-16,1972-12-22,77,Billboard Hot 100
I'll Be Your Shelter (In Time Of Storm),Luther Ingram,1972-12-16,1972-12-22,78,Billboard Hot 100
You're A Lady,Dawn Featuring Tony Orlando,1972-12-16,1972-12-22,79,Billboard Hot 100
Harry Hippie,Bobby Womack & Peace,1972-12-16,1972-12-22,80,Billboard Hot 100
Trouble Man,Marvin Gaye,1972-12-16,1972-12-22,81,Billboard Hot 100
Looking Through The Eyes Of Love,The Partridge Family Starring Shirley Jones Featuring David Cassidy,1972-12-16,1972-12-22,82,Billboard Hot 100
I Just Want To Make Love To You,Foghat,1972-12-16,1972-12-22,83,Billboard Hot 100
Daddy's Home,Jermaine Jackson,1972-12-16,1972-12-22,84,Billboard Hot 100
"The Cover Of ""Rolling Stone""",Dr. Hook And The Medicine Show,1972-12-16,1972-12-22,85,Billboard Hot 100
Me And My Baby Got A Good Thing Going,Lyn Collins,1972-12-16,1972-12-22,86,Billboard Hot 100
Mama Weer All Crazee Now,Slade,1972-12-16,1972-12-22,87,Billboard Hot 100
One Way Out,The Allman Brothers Band,1972-12-16,1972-12-22,88,Billboard Hot 100
I Can't Stand To See You Cry,Smokey Robinson & The Miracles,1972-12-16,1972-12-22,89,Billboard Hot 100
I Received A Letter,Delbert & Glen,1972-12-16,1972-12-22,90,Billboard Hot 100
You Can Do Magic,Limmie & Family Cookin',1972-12-16,1972-12-22,91,Billboard Hot 100
One Last Time,Glen Campbell,1972-12-16,1972-12-22,92,Billboard Hot 100
Silly Wasn't I,Valerie Simpson,1972-12-16,1972-12-22,93,Billboard Hot 100
Knock Knock Who's There,Mary Hopkin,1972-12-16,1972-12-22,94,Billboard Hot 100
I'm Sorry,Joey Heatherton,1972-12-16,1972-12-22,95,Billboard Hot 100
Didn't We,Barbra Streisand,1972-12-16,1972-12-22,96,Billboard Hot 100
Jesus Is Just Alright,The Doobie Brothers,1972-12-16,1972-12-22,97,Billboard Hot 100
Last Song,Edward Bear,1972-12-16,1972-12-22,98,Billboard Hot 100
Choo Choo Mama,Ten Years After,1972-12-16,1972-12-22,99,Billboard Hot 100
"Hi, Hi, Hi",Wings,1972-12-16,1972-12-22,100,Billboard Hot 100
