song,artist,start_date,end_date,rank,ranking_list
Candy Shop,50 Cent Featuring Olivia,2005-04-02,2005-04-08,1,Billboard Hot 100
Boulevard Of Broken Dreams,Green Day,2005-04-02,2005-04-08,2,Billboard Hot 100
Obsession (No Es Amor),Frankie J Featuring Baby Bash,2005-04-02,2005-04-08,3,Billboard Hot 100
Since U Been Gone,Kelly Clarkson,2005-04-02,2005-04-08,4,Billboard Hot 100
Disco Inferno,50 Cent,2005-04-02,2005-04-08,5,Billboard Hot 100
Hate It Or Love It,The Game Featuring 50 Cent,2005-04-02,2005-04-08,6,Billboard Hot 100
Let Me Love You,Mario,2005-04-02,2005-04-08,7,Billboard Hot 100
How We Do,The Game Featuring 50 Cent,2005-04-02,2005-04-08,8,Billboard Hot 100
Caught Up,Usher,2005-04-02,2005-04-08,9,Billboard Hot 100
Rich Girl,Gwen Stefani Featuring Eve,2005-04-02,2005-04-08,10,Billboard Hot 100
"1, 2 Step",Ciara Featuring Missy Elliott,2005-04-02,2005-04-08,11,Billboard Hot 100
Mockingbird,Eminem,2005-04-02,2005-04-08,12,Billboard Hot 100
Goin' Crazy,Natalie,2005-04-02,2005-04-08,13,Billboard Hot 100
Some Cut,Trillville Featuring Cutty,2005-04-02,2005-04-08,14,Billboard Hot 100
Lonely,Akon,2005-04-02,2005-04-08,15,Billboard Hot 100
Mr. Brightside,The Killers,2005-04-02,2005-04-08,16,Billboard Hot 100
Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,2005-04-02,2005-04-08,17,Billboard Hot 100
Breakaway,Kelly Clarkson,2005-04-02,2005-04-08,18,Billboard Hot 100
It's Like That,Mariah Carey,2005-04-02,2005-04-08,19,Billboard Hot 100
Lonely No More,Rob Thomas,2005-04-02,2005-04-08,20,Billboard Hot 100
1 Thing,Amerie,2005-04-02,2005-04-08,21,Billboard Hot 100
Truth Is,Fantasia,2005-04-02,2005-04-08,22,Billboard Hot 100
Switch,Will Smith,2005-04-02,2005-04-08,23,Billboard Hot 100
Karma,Alicia Keys,2005-04-02,2005-04-08,24,Billboard Hot 100
Soldier,Destiny's Child Featuring T.I. & Lil Wayne,2005-04-02,2005-04-08,25,Billboard Hot 100
Sugar (Gimme Some),"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",2005-04-02,2005-04-08,26,Billboard Hot 100
Number One Spot,Ludacris,2005-04-02,2005-04-08,27,Billboard Hot 100
Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,2005-04-02,2005-04-08,28,Billboard Hot 100
Bring Em Out,T.I.,2005-04-02,2005-04-08,29,Billboard Hot 100
U Don't Know Me,T.I.,2005-04-02,2005-04-08,30,Billboard Hot 100
Ordinary People,John Legend,2005-04-02,2005-04-08,31,Billboard Hot 100
Cry Baby/Piece Of My Heart,Melissa Etheridge & Joss Stone,2005-04-02,2005-04-08,32,Billboard Hot 100
O,Omarion,2005-04-02,2005-04-08,33,Billboard Hot 100
Beautiful Soul,Jesse McCartney,2005-04-02,2005-04-08,34,Billboard Hot 100
She Will Be Loved,Maroon 5,2005-04-02,2005-04-08,35,Billboard Hot 100
Let Me Go,3 Doors Down,2005-04-02,2005-04-08,36,Billboard Hot 100
Look What You've Done,Jet,2005-04-02,2005-04-08,37,Billboard Hot 100
Baby Girl,Sugarland,2005-04-02,2005-04-08,38,Billboard Hot 100
Daughters,John Mayer,2005-04-02,2005-04-08,39,Billboard Hot 100
Okay,Nivea Featuring Lil Jon & YoungBloodZ,2005-04-02,2005-04-08,40,Billboard Hot 100
Bless The Broken Road,Rascal Flatts,2005-04-02,2005-04-08,41,Billboard Hot 100
I Don't Want To Be,Gavin DeGraw,2005-04-02,2005-04-08,42,Billboard Hot 100
Wait (The Whisper Song),Ying Yang Twins,2005-04-02,2005-04-08,43,Billboard Hot 100
Get Right,Jennifer Lopez,2005-04-02,2005-04-08,44,Billboard Hot 100
Slow Down,Bobby Valentino,2005-04-02,2005-04-08,45,Billboard Hot 100
Give A Little Bit,Goo Goo Dolls,2005-04-02,2005-04-08,46,Billboard Hot 100
Nothin' To Lose,Josh Gracin,2005-04-02,2005-04-08,47,Billboard Hot 100
True,Ryan Cabrera,2005-04-02,2005-04-08,48,Billboard Hot 100
Sunday Morning,Maroon 5,2005-04-02,2005-04-08,49,Billboard Hot 100
Numb/Encore,Jay-Z/Linkin Park,2005-04-02,2005-04-08,50,Billboard Hot 100
Baby I'm Back,Baby Bash Featuring Akon,2005-04-02,2005-04-08,51,Billboard Hot 100
Almost,Bowling For Soup,2005-04-02,2005-04-08,52,Billboard Hot 100
Collide,Howie Day,2005-04-02,2005-04-08,53,Billboard Hot 100
Anything But Mine,Kenny Chesney,2005-04-02,2005-04-08,54,Billboard Hot 100
Get Back,Ludacris,2005-04-02,2005-04-08,55,Billboard Hot 100
That's What I Love About Sunday,Craig Morgan,2005-04-02,2005-04-08,56,Billboard Hot 100
Girlfight,Brooke Valentine Featuring Lil Jon & Big Boi,2005-04-02,2005-04-08,57,Billboard Hot 100
Oh,Ciara Featuring Ludacris,2005-04-02,2005-04-08,58,Billboard Hot 100
Gone,Montgomery Gentry,2005-04-02,2005-04-08,59,Billboard Hot 100
Baby Mama,Fantasia,2005-04-02,2005-04-08,60,Billboard Hot 100
Honkytonk U,Toby Keith,2005-04-02,2005-04-08,61,Billboard Hot 100
It's Getting Better All The Time,Brooks & Dunn,2005-04-02,2005-04-08,62,Billboard Hot 100
Mud On The Tires,Brad Paisley,2005-04-02,2005-04-08,63,Billboard Hot 100
Lady,Lenny Kravitz,2005-04-02,2005-04-08,64,Billboard Hot 100
Somewhere Only We Know,Keane,2005-04-02,2005-04-08,65,Billboard Hot 100
I May Hate Myself In The Morning,Lee Ann Womack,2005-04-02,2005-04-08,66,Billboard Hot 100
Signs,Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,2005-04-02,2005-04-08,67,Billboard Hot 100
Hold You Down,Jennifer Lopez Featuring Fat Joe,2005-04-02,2005-04-08,68,Billboard Hot 100
Still Tippin',Mike Jones Featuring Slim Thug & Paul Wall,2005-04-02,2005-04-08,69,Billboard Hot 100
U Already Know,112 Featuring Foxy Brown,2005-04-02,2005-04-08,70,Billboard Hot 100
Bitches Ain't S**t,Ben Folds,2005-04-02,2005-04-08,71,Billboard Hot 100
Scars,Papa Roach,2005-04-02,2005-04-08,72,Billboard Hot 100
"Sitting, Waiting, Wishing",Jack Johnson,2005-04-02,2005-04-08,73,Billboard Hot 100
If Heaven,Andy Griggs,2005-04-02,2005-04-08,74,Billboard Hot 100
Just A Lil Bit,50 Cent,2005-04-02,2005-04-08,75,Billboard Hot 100
Like Toy Soldiers,Eminem,2005-04-02,2005-04-08,76,Billboard Hot 100
My Give A Damn's Busted,Jo Dee Messina,2005-04-02,2005-04-08,77,Billboard Hot 100
E-Pro,Beck,2005-04-02,2005-04-08,78,Billboard Hot 100
