song,artist,start_date,end_date,rank,ranking_list
Get Back,The Beatles With Billy Preston,1969-06-14,1969-06-20,1,Billboard Hot 100
Love Theme From Romeo & Juliet,Henry Mancini,1969-06-14,1969-06-20,2,Billboard Hot 100
In The Ghetto,Elvis Presley,1969-06-14,1969-06-20,3,Billboard Hot 100
Bad Moon Rising,Creedence Clearwater Revival,1969-06-14,1969-06-20,4,Billboard Hot 100
Love (Can Make You Happy),Mercy,1969-06-14,1969-06-20,5,Billboard Hot 100
Grazing In The Grass,The Friends Of Distinction,1969-06-14,1969-06-20,6,Billboard Hot 100
Oh Happy Day,The Edwin Hawkins' Singers Featuring Dorothy Combs Morrison,1969-06-14,1969-06-20,7,Billboard Hot 100
Too Busy Thinking About My Baby,Marvin Gaye,1969-06-14,1969-06-20,8,Billboard Hot 100
These Eyes,The Guess Who,1969-06-14,1969-06-20,9,Billboard Hot 100
One,Three Dog Night,1969-06-14,1969-06-20,10,Billboard Hot 100
Aquarius/Let The Sunshine In,The 5th Dimension,1969-06-14,1969-06-20,11,Billboard Hot 100
More Today Than Yesterday,Spiral Starecase,1969-06-14,1969-06-20,12,Billboard Hot 100
Gitarzan,Ray Stevens,1969-06-14,1969-06-20,13,Billboard Hot 100
Atlantis,Donovan,1969-06-14,1969-06-20,14,Billboard Hot 100
Good Morning Starshine,Oliver,1969-06-14,1969-06-20,15,Billboard Hot 100
Israelites,Desmond Dekker And The Aces,1969-06-14,1969-06-20,16,Billboard Hot 100
Morning Girl,The Neon Philharmonic,1969-06-14,1969-06-20,17,Billboard Hot 100
Spinning Wheel,"Blood, Sweat & Tears",1969-06-14,1969-06-20,18,Billboard Hot 100
Everyday With You Girl,Classics IV Featuring Dennis Yost,1969-06-14,1969-06-20,19,Billboard Hot 100
Black Pearl,"Sonny Charles And The Checkmates, Ltd.",1969-06-14,1969-06-20,20,Billboard Hot 100
Hair,The Cowsills,1969-06-14,1969-06-20,21,Billboard Hot 100
Don't Let The Joneses Get You Down,The Temptations,1969-06-14,1969-06-20,22,Billboard Hot 100
Goodbye,Mary Hopkin,1969-06-14,1969-06-20,23,Billboard Hot 100
Happy Heart,Andy Williams,1969-06-14,1969-06-20,24,Billboard Hot 100
Day Is Done,"Peter, Paul & Mary",1969-06-14,1969-06-20,25,Billboard Hot 100
Medicine Man (Part I),Buchanan Brothers,1969-06-14,1969-06-20,26,Billboard Hot 100
The Boxer,Simon & Garfunkel,1969-06-14,1969-06-20,27,Billboard Hot 100
It's Your Thing,The Isley Brothers,1969-06-14,1969-06-20,28,Billboard Hot 100
Let Me,Paul Revere & The Raiders Featuring Mark Lindsay,1969-06-14,1969-06-20,29,Billboard Hot 100
