song,artist,start_date,end_date,rank,ranking_list
Sir Duke,Stevie Wonder,1977-06-04,1977-06-10,1,Billboard Hot 100
I'm Your Boogie Man,KC And The Sunshine Band,1977-06-04,1977-06-10,2,Billboard Hot 100
Dreams,Fleetwood Mac,1977-06-04,1977-06-10,3,Billboard Hot 100
Got To Give It Up (Pt. I),Marvin Gaye,1977-06-04,1977-06-10,4,Billboard Hot 100
Gonna Fly Now,Bill Conti,1977-06-04,1977-06-10,5,Billboard Hot 100
Couldn't Get It Right,Climax Blues Band,1977-06-04,1977-06-10,6,Billboard Hot 100
Lucille,Kenny Rogers,1977-06-04,1977-06-10,7,Billboard Hot 100
Lonely Boy,Andrew Gold,1977-06-04,1977-06-10,8,Billboard Hot 100
Feels Like The First Time,Foreigner,1977-06-04,1977-06-10,9,Billboard Hot 100
When I Need You,Leo Sayer,1977-06-04,1977-06-10,10,Billboard Hot 100
Undercover Angel,Alan O'Day,1977-06-04,1977-06-10,11,Billboard Hot 100
Angel In Your Arms,Hot,1977-06-04,1977-06-10,12,Billboard Hot 100
Hotel California,Eagles,1977-06-04,1977-06-10,13,Billboard Hot 100
Ain't Gonna Bump No More (with No Big Fat Woman),Joe Tex,1977-06-04,1977-06-10,14,Billboard Hot 100
Heard It In A Love Song,The Marshall Tucker Band,1977-06-04,1977-06-10,15,Billboard Hot 100
Jet Airliner,The Steve Miller Band,1977-06-04,1977-06-10,16,Billboard Hot 100
Hello Stranger,Yvonne Elliman,1977-06-04,1977-06-10,17,Billboard Hot 100
Southern Nights,Glen Campbell,1977-06-04,1977-06-10,18,Billboard Hot 100
Life In The Fast Lane,Eagles,1977-06-04,1977-06-10,19,Billboard Hot 100
Looks Like We Made It,Barry Manilow,1977-06-04,1977-06-10,20,Billboard Hot 100
Margaritaville,Jimmy Buffett,1977-06-04,1977-06-10,21,Billboard Hot 100
Whodunit,Tavares,1977-06-04,1977-06-10,22,Billboard Hot 100
Slow Dancin' Don't Turn Me On,Addrisi Brothers,1977-06-04,1977-06-10,23,Billboard Hot 100
Mainstreet,Bob Seger,1977-06-04,1977-06-10,24,Billboard Hot 100
Uptown Festival (Part 1),Shalamar,1977-06-04,1977-06-10,25,Billboard Hot 100
Do You Wanna Make Love,Peter Mccann,1977-06-04,1977-06-10,26,Billboard Hot 100
High School Dance,The Sylvers,1977-06-04,1977-06-10,27,Billboard Hot 100
Love's Grown Deep,Kenny Nolan,1977-06-04,1977-06-10,28,Billboard Hot 100
Ariel,Dean Friedman,1977-06-04,1977-06-10,29,Billboard Hot 100
My Heart Belongs To Me,Barbra Streisand,1977-06-04,1977-06-10,30,Billboard Hot 100
Back Together Again,Daryl Hall John Oates,1977-06-04,1977-06-10,31,Billboard Hot 100
I Just Want To Be Your Everything,Andy Gibb,1977-06-04,1977-06-10,32,Billboard Hot 100
Da Doo Ron Ron,Shaun Cassidy,1977-06-04,1977-06-10,33,Billboard Hot 100
"Gonna Fly Now (Theme From ""Rocky"")",Maynard Ferguson,1977-06-04,1977-06-10,34,Billboard Hot 100
Slowdown,John Miles,1977-06-04,1977-06-10,35,Billboard Hot 100
Lido Shuffle,Boz Scaggs,1977-06-04,1977-06-10,36,Billboard Hot 100
Hollywood,Rufus Featuring Chaka Khan,1977-06-04,1977-06-10,37,Billboard Hot 100
"Knowing Me, Knowing You",ABBA,1977-06-04,1977-06-10,38,Billboard Hot 100
This Is The Way That I Feel,Marie Osmond,1977-06-04,1977-06-10,39,Billboard Hot 100
Spirit In The Night,Manfred Mann's Earth Band,1977-06-04,1977-06-10,40,Billboard Hot 100
Whatcha Gonna Do?,Pablo Cruise,1977-06-04,1977-06-10,41,Billboard Hot 100
"Luckenbach, Texas (Back To The Basics Of Love)",Waylon Jennings,1977-06-04,1977-06-10,42,Billboard Hot 100
(your Love Has Lifted Me) Higher And Higher,Rita Coolidge,1977-06-04,1977-06-10,43,Billboard Hot 100
It's Sad To Belong,England Dan & John Ford Coley,1977-06-04,1977-06-10,44,Billboard Hot 100
Peace Of Mind,Boston,1977-06-04,1977-06-10,45,Billboard Hot 100
You And Me,Alice Cooper,1977-06-04,1977-06-10,46,Billboard Hot 100
You're My World,Helen Reddy,1977-06-04,1977-06-10,47,Billboard Hot 100
Do What You Wanna Do,T-Connection,1977-06-04,1977-06-10,48,Billboard Hot 100
I'm In You,Peter Frampton,1977-06-04,1977-06-10,49,Billboard Hot 100
You're Movin' Out Today,Bette Midler,1977-06-04,1977-06-10,50,Billboard Hot 100
On The Border,Al Stewart,1977-06-04,1977-06-10,51,Billboard Hot 100
Right Time Of The Night,Jennifer Warnes,1977-06-04,1977-06-10,52,Billboard Hot 100
Calling Dr. Love,KISS,1977-06-04,1977-06-10,53,Billboard Hot 100
I've Got Love On My Mind,Natalie Cole,1977-06-04,1977-06-10,54,Billboard Hot 100
All You Get From Love Is A Love Song,Carpenters,1977-06-04,1977-06-10,55,Billboard Hot 100
Going In With My Eyes Open,David Soul,1977-06-04,1977-06-10,56,Billboard Hot 100
So In To You,Atlanta Rhythm Section,1977-06-04,1977-06-10,57,Billboard Hot 100
I Wanna Get Next To You,Rose Royce,1977-06-04,1977-06-10,58,Billboard Hot 100
Everybody Be Dancin',Starbuck,1977-06-04,1977-06-10,59,Billboard Hot 100
The Pretender,Jackson Browne,1977-06-04,1977-06-10,60,Billboard Hot 100
Show You The Way To Go,The Jacksons,1977-06-04,1977-06-10,61,Billboard Hot 100
Watch Closely Now,Kris Kristofferson,1977-06-04,1977-06-10,62,Billboard Hot 100
The Pride (Part I),The Isley Brothers,1977-06-04,1977-06-10,63,Billboard Hot 100
I Gotta Keep Dancin',Carrie,1977-06-04,1977-06-10,64,Billboard Hot 100
People In Love,10cc,1977-06-04,1977-06-10,65,Billboard Hot 100
It Feels So Good To Be Loved So Bad,The Manhattans,1977-06-04,1977-06-10,66,Billboard Hot 100
Dancin' Man,Q,1977-06-04,1977-06-10,67,Billboard Hot 100
Don't Give Up On Us,David Soul,1977-06-04,1977-06-10,68,Billboard Hot 100
You Made Me Believe In Magic,Bay City Rollers,1977-06-04,1977-06-10,69,Billboard Hot 100
Runaway,Bonnie Raitt,1977-06-04,1977-06-10,70,Billboard Hot 100
This Girl (Has Turned Into A Woman),Mary Macgregor,1977-06-04,1977-06-10,71,Billboard Hot 100
Barracuda,Heart,1977-06-04,1977-06-10,72,Billboard Hot 100
Just A Song Before I Go,"Crosby, Stills & Nash",1977-06-04,1977-06-10,73,Billboard Hot 100
I Don't Love You Anymore,Teddy Pendergrass,1977-06-04,1977-06-10,74,Billboard Hot 100
Amarillo,Neil Sedaka,1977-06-04,1977-06-10,75,Billboard Hot 100
Can't Stop Dancin',Captain & Tennille,1977-06-04,1977-06-10,76,Billboard Hot 100
Give A Little Bit,Supertramp,1977-06-04,1977-06-10,77,Billboard Hot 100
Easy,Commodores,1977-06-04,1977-06-10,78,Billboard Hot 100
Fly At Night,Chilliwack,1977-06-04,1977-06-10,79,Billboard Hot 100
Neon Nites,Atlanta Rhythm Section,1977-06-04,1977-06-10,80,Billboard Hot 100
Burnin' Sky,Bad Company,1977-06-04,1977-06-10,81,Billboard Hot 100
If It's The Last Thing I Do,Thelma Houston,1977-06-04,1977-06-10,82,Billboard Hot 100
Devil's Gun,C.J. & Company,1977-06-04,1977-06-10,83,Billboard Hot 100
The Killing Of Georgie (Part I And II),Rod Stewart,1977-06-04,1977-06-10,84,Billboard Hot 100
Telephone Man,Meri Wilson,1977-06-04,1977-06-10,85,Billboard Hot 100
I Need A Man,Grace Jones,1977-06-04,1977-06-10,86,Billboard Hot 100
Don't Turn The Light Out,Cliff Richard,1977-06-04,1977-06-10,87,Billboard Hot 100
On And On,Stephen Bishop,1977-06-04,1977-06-10,88,Billboard Hot 100
So High (rock Me Baby And Roll Me Away),Dave Mason,1977-06-04,1977-06-10,89,Billboard Hot 100
Lose Again,Linda Ronstadt,1977-06-04,1977-06-10,90,Billboard Hot 100
Capture Your Heart,Blue,1977-06-04,1977-06-10,91,Billboard Hot 100
I'm Going Down,Rose Royce,1977-06-04,1977-06-10,92,Billboard Hot 100
Feel The Need,Detroit Emeralds,1977-06-04,1977-06-10,93,Billboard Hot 100
Ridin' The Storm Out,REO Speedwagon,1977-06-04,1977-06-10,94,Billboard Hot 100
Dance And Shake Your Tambourine,Universal Robot Band,1977-06-04,1977-06-10,95,Billboard Hot 100
While I'm Alone,Maze Featuring Frankie Beverly,1977-06-04,1977-06-10,96,Billboard Hot 100
All The Kids On The Street,The Hollywood Stars,1977-06-04,1977-06-10,97,Billboard Hot 100
Lady (put The Light On Me),Brownsville Station,1977-06-04,1977-06-10,98,Billboard Hot 100
Only Love Can Break A Heart,Bobby Vinton,1977-06-04,1977-06-10,99,Billboard Hot 100
Rich Girl,Daryl Hall John Oates,1977-06-04,1977-06-10,100,Billboard Hot 100
